study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
vaccination_study_10	B_lineage	21	48	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.4	1.0	0.6	0.2684722222222222	0.4458333333333333	0.4	0.0	not_available:48	not_available:48	not_available:48	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	22	47	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6532978723404256	1.0	0.3467021276595744	0.08340425531914894	0.2632978723404255	0.6532978723404256	0.145354609929078	not_available:47	not_available:47	not_available:47	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	23	45	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7580740740740741	1.0	0.2419259259259259	0.16414814814814813	0.07777777777777778	0.7580740740740741	0.12618518518518518	not_available:45	not_available:45	not_available:45	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	24	36	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5	1.0	0.5	0.5	0.0	0.5	0.05180555555555555	not_available:36	not_available:36	not_available:36	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	3	381	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.4217424583416811	0.5044983638534921	0.08275590551181103	0.08275590551181103	0.0	0.4217424583416811	0.4217424583416811	not_available:381	not_available:381	not_available:381	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	4	339	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.9206489675516224	1.0	0.07935103244837759	0.05058997050147493	0.028761061946902654	0.9206489675516224	0.9206489675516224	not_available:339	not_available:339	not_available:339	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	5	334	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.4215278589724619	0.5222763619664739	0.10074850299401197	0.10074850299401197	0.0	0.4215278589724619	0.4215278589724619	not_available:334	not_available:334	not_available:334	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	6	326	B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.35439214169294114	0.4589626938401804	0.10457055214723926	0.10457055214723926	0.0	0.35439214169294114	0.35439214169294114	not_available:326	not_available:326	not_available:326	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	7	307	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.7162323561346362	1.0	0.28376764386536374	0.08588490770901194	0.1978827361563518	0.7162323561346362	0.7162323561346362	not_available:307	not_available:307	not_available:307	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	8	294	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8629081632653062	1.0	0.13709183673469388	0.07204081632653062	0.06505102040816327	0.8629081632653062	0.8629081632653062	not_available:294	not_available:294	not_available:294	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	B_lineage	9	283	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7387279151943463	1.0	0.26127208480565367	0.17911660777385158	0.08215547703180212	0.7387279151943463	0.42498969860670033	not_available:283	not_available:283	not_available:283	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	0	1165	T Cell	NK Cell	NK Cell	raw_marker_winner	0.8605665236051502	1.0	0.1394334763948498	0.10132188841201717	0.038111587982832616	0.8605665236051502	0.0	not_available:1165	not_available:1165	not_available:1165	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	1	1137	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9291952506596306	1.0	0.0708047493403694	0.031556728232189975	0.03924802110817942	0.9291952506596306	0.0	not_available:1137	not_available:1137	not_available:1137	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	10	595	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8200100840336133	0.9142016806722688	0.09419159663865546	0.07755294117647059	0.016638655462184872	0.8200100840336133	0.42871596638655446	not_available:595	not_available:595	not_available:595	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	11	589	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.8956112054329372	1.0	0.10438879456706282	0.10438879456706282	0.0	0.8956112054329372	0.25893887945670624	not_available:589	not_available:589	not_available:589	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	12	589	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7784957555178268	0.9712224108658744	0.19272665534804753	0.16878777589134125	0.02393887945670628	0.7784957555178268	0.20864072941132583	not_available:589	not_available:589	not_available:589	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	13	550	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.8746818181818182	1.0	0.1253181818181818	0.024	0.10131818181818181	0.8746818181818182	0.19438636363636363	not_available:550	not_available:550	not_available:550	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	14	525	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9307047619047619	1.0	0.06929523809523809	0.06929523809523809	0.0	0.9307047619047619	0.3813238095238096	not_available:525	not_available:525	not_available:525	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	15	493	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7886754563894524	0.9781947261663286	0.18951926977687628	0.1762839756592292	0.013235294117647059	0.7886754563894524	0.09656001880441922	not_available:493	not_available:493	not_available:493	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	16	441	T Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9241723356009071	1.0	0.07582766439909297	0.02888888888888889	0.04693877551020408	0.9241723356009071	0.0	not_available:441	not_available:441	not_available:441	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	17	429	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.9442307692307692	1.0	0.05576923076923077	0.008391608391608392	0.04737762237762238	0.9442307692307692	0.22804195804195804	not_available:429	not_available:429	not_available:429	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	18	408	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9212254901960785	1.0	0.07877450980392157	0.07877450980392157	0.0	0.9212254901960785	0.3011274509803922	not_available:408	not_available:408	not_available:408	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	19	348	T Cell	NK Cell	NK Cell	raw_marker_winner	0.8850287356321839	1.0	0.1149712643678161	0.08479885057471265	0.030172413793103446	0.8850287356321839	0.0	not_available:348	not_available:348	not_available:348	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	2	921	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7056188925081434	1.0	0.29438110749185664	0.004560260586319218	0.28982084690553744	0.7056188925081434	0.046606948968512474	not_available:921	not_available:921	not_available:921	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	20	309	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9098220064724919	1.0	0.0901779935275081	0.07294498381877024	0.017233009708737864	0.9098220064724919	0.0	not_available:309	not_available:309	not_available:309	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	21	287	T Cell	NK Cell	NK Cell	raw_marker_winner	0.654006968641115	1.0	0.34599303135888504	0.13013937282229965	0.21585365853658536	0.654006968641115	0.0	not_available:287	not_available:287	not_available:287	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	22	248	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.8617943548387097	1.0	0.13820564516129033	0.13820564516129033	0.0	0.8617943548387097	0.23649193548387104	not_available:248	not_available:248	not_available:248	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	23	207	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9303623188405797	1.0	0.06963768115942029	0.04971014492753623	0.019927536231884056	0.9303623188405797	0.0	not_available:207	not_available:207	not_available:207	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	24	109	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.7584862385321101	1.0	0.2415137614678899	0.027522935779816515	0.21399082568807337	0.7584862385321101	0.14380733944954127	not_available:109	not_available:109	not_available:109	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	25	49	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.5	1.0	0.5	0.5	0.0	0.5	0.09999999999999998	not_available:49	not_available:49	not_available:49	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	26	37	T Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9267567567567567	1.0	0.07324324324324324	0.05297297297297297	0.02027027027027027	0.9267567567567567	0.0	not_available:37	not_available:37	not_available:37	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	3	878	T Cell	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.9275284738041002	1.0	0.07247152619589978	0.07247152619589978	0.0	0.9275284738041002	0.3409681093394077	not_available:878	not_available:878	not_available:878	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	4	852	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.9300176056338028	1.0	0.06998239436619719	0.007746478873239437	0.06223591549295775	0.9300176056338028	0.2081924882629107	not_available:852	not_available:852	not_available:852	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	5	804	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8977388059701492	0.9797574626865672	0.0820186567164179	0.061029850746268655	0.020988805970149252	0.8977388059701492	0.7767189054726368	not_available:804	not_available:804	not_available:804	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	6	689	T Cell	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8646835994194485	0.9739840348330915	0.10930043541364297	0.09885050798258346	0.010449927431059507	0.8646835994194485	0.24433046986175866	not_available:689	not_available:689	not_available:689	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	7	638	T Cell	NK Cell	NK Cell	raw_marker_winner	0.9365438871473354	1.0	0.06345611285266457	0.04335423197492163	0.020101880877742947	0.9365438871473354	0.0	not_available:638	not_available:638	not_available:638	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	8	610	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6963114754098361	1.0	0.30368852459016393	0.008852459016393442	0.2948360655737705	0.6963114754098361	0.03057377049180321	not_available:610	not_available:610	not_available:610	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	T_NK_lineage	9	607	T Cell	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.8128820700312447	0.923837588976879	0.11095551894563427	0.02471169686985173	0.08624382207578253	0.8128820700312447	0.10515966475941596	not_available:607	not_available:607	not_available:607	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_10	Myeloid_lineage	0	865	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.8314508670520231	1.0	0.16854913294797688	0.04204624277456648	0.1265028901734104	0.8314508670520231	0.32186705202312127	not_available:865	not_available:865	not_available:865	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	1	792	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.609375	1.0	0.390625	0.014393939393939393	0.3762310606060606	0.609375	0.15941285055527665	not_available:792	not_available:792	not_available:792	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	10	434	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5713248847926267	1.0	0.4286751152073733	0.07804147465437787	0.3506336405529954	0.5713248847926267	0.12182411674347149	not_available:434	not_available:434	not_available:434	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	11	410	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.4525121951219512	1.0	0.5474878048780488	0.2273658536585366	0.3201219512195122	0.4525121951219512	0.052512195121951155	not_available:410	not_available:410	not_available:410	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	12	409	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.6181662591687042	1.0	0.38183374083129584	0.17865525672371638	0.20317848410757944	0.6181662591687042	0.16638141809290952	not_available:409	not_available:409	not_available:409	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	13	401	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.4	1.0	0.6	0.3261845386533666	0.29981296758104736	0.4	0.0	not_available:401	not_available:401	not_available:401	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	14	372	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5828494623655914	1.0	0.41715053763440857	0.1014247311827957	0.31572580645161286	0.5828494623655914	0.1816308243727599	not_available:372	not_available:372	not_available:372	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	15	312	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.56875	1.0	0.43125	0.06730769230769232	0.3639423076923077	0.56875	0.16874999999999996	not_available:312	not_available:312	not_available:312	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	16	237	Myeloid Cell	Classical Monocyte	Classical Monocyte	raw_marker_winner	0.4	1.0	0.6	0.41203938115330524	0.40632911392405063	0.4	0.0	not_available:237	not_available:237	not_available:237	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	17	216	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.5375	1.0	0.4625	0.24722222222222223	0.2152777777777778	0.5375	0.2578703703703703	not_available:216	not_available:216	not_available:216	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	18	187	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.7545989304812835	1.0	0.2454010695187166	0.22534759358288772	0.020053475935828874	0.7545989304812835	0.13763814616755798	not_available:187	not_available:187	not_available:187	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	19	79	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.6071518987341773	1.0	0.39284810126582276	0.055822784810126584	0.33702531645569617	0.6071518987341773	0.20715189873417728	not_available:79	not_available:79	not_available:79	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	2	688	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.6878997093023256	1.0	0.3121002906976744	0.015697674418604653	0.2964026162790698	0.6878997093023256	0.28789970930232556	not_available:688	not_available:688	not_available:688	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	20	78	Myeloid Cell	Non-Classical Monocyte	Non-Classical Monocyte	raw_marker_winner	0.727051282051282	1.0	0.27294871794871794	0.07679487179487181	0.19615384615384615	0.727051282051282	0.327051282051282	not_available:78	not_available:78	not_available:78	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	21	11	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.4675512738245105	0.5698240010972377	0.10227272727272725	0.0	0.10227272727272725	0.4675512738245105	0.1986789539638939	not_available:11	not_available:11	not_available:11	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	3	679	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5502430044182621	1.0	0.4497569955817379	0.10833578792341679	0.34142120765832107	0.5502430044182621	0.1502430044182621	not_available:679	not_available:679	not_available:679	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	4	659	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5525493171471928	1.0	0.4474506828528072	0.12946889226100153	0.3179817905918057	0.5525493171471928	0.07486595852301475	not_available:659	not_available:659	not_available:659	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	5	608	Myeloid Cell	Conventional DC 2	Conventional DC 2	raw_marker_winner	0.5227384868421052	1.0	0.4772615131578947	0.3256578947368421	0.15160361842105263	0.5227384868421052	0.04525493421052629	not_available:608	not_available:608	not_available:608	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	6	585	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.5214102564102564	1.0	0.4785897435897436	0.15153846153846154	0.32705128205128203	0.5214102564102564	0.12141025641025638	not_available:585	not_available:585	not_available:585	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	7	556	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.6248920863309353	1.0	0.3751079136690647	0.09264388489208633	0.2824640287769784	0.6248920863309353	0.22489208633093527	not_available:556	not_available:556	not_available:556	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	8	505	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.4202871287128713	1.0	0.5797128712871287	0.24392079207920792	0.3357920792079208	0.4202871287128713	0.020287128712871305	not_available:505	not_available:505	not_available:505	marker_final_disagreement
vaccination_study_10	Myeloid_lineage	9	451	Myeloid Cell	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.522139689578714	1.0	0.477860310421286	0.13944567627494459	0.33841463414634143	0.522139689578714	0.12213968957871402	not_available:451	not_available:451	not_available:451	marker_final_disagreement
