study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
vaccination_study_01	B_lineage	19	630	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.25210317460317455	0.5761904761904761	0.3240873015873016	0.22329365079365082	0.1007936507936508	2.5740507936507937	1.8654396825396826	Memory B Cell:567; Naive B Cell:50; Classical Monocyte:9; B Cell:3; NK Cell:1	Memory B Cell:483; Naive B Cell:82; not_available:64; Plasma Cell:1	not_available:630	marker_final_disagreement;weak_marker_specificity;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	2	1397	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5150429491768075	1.0	0.4849570508231925	0.33638869005010735	0.14856836077308516	3.1106048675733717	2.5373765211166788	Naive B Cell:1388; Memory B Cell:9	Naive B Cell:1007; Memory B Cell:302; not_available:88	not_available:1397	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	20	620	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.45353225806451614	0.9612903225806452	0.507758064516129	0.44533870967741934	0.062419354838709674	3.0084553516392267	2.2346005129295494	Memory B Cell:562; Naive B Cell:56; B Cell:1; Plasmacytoid DC:1	Memory B Cell:594; Naive B Cell:19; not_available:7	not_available:620	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	21	596	Naive B Cell	Naive B Cell	Plasma Cell	source_supported_marker_tiebreak	0.4	1.0	0.6	0.5	0.3032718120805369	2.242953020134228	0.6057883552384005	Naive B Cell:380; Memory B Cell:173; NK Cell:32; Plasma Cell:5; B Cell:5	Memory B Cell:263; Naive B Cell:209; not_available:85; NK Cell:24; CD8 Cytotoxic / T Effector Memory:7	not_available:596	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	22	587	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.4	1.0	0.6	0.48816865417376487	0.27274275979557067	0.4604763879895992	0.02947127725706089	Classical Monocyte:585; CD4 Naive / T Central Memory:1; Memory B Cell:1	not_available:405; Memory B Cell:91; Naive B Cell:35; Plasmacytoid DC:23; Conventional DC 2:11	not_available:587	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	23	543	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.675512584407612	1.0	0.324487415592388	0.10929404542664212	0.21519337016574586	2.985635359116022	0.8162001227747084	Plasma Cell:454; Memory B Cell:61; Classical Monocyte:12; Naive B Cell:8; B Cell:5	Plasma Cell:529; not_available:13; Memory B Cell:1	not_available:543	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	24	543	Naive B Cell	Naive B Cell	Memory B Cell	source_supported_marker_tiebreak	0.5	1.0	0.5	0.5	0.0	2.5060773480662983	0.18950276243093933	Naive B Cell:397; Memory B Cell:140; B Cell:6	Memory B Cell:345; Naive B Cell:158; not_available:40	not_available:543	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	25	525	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5151161904761905	1.0	0.48488380952380955	0.48488380952380955	0.0	3.0854019047619046	2.5271161904761903	Memory B Cell:506; Naive B Cell:19	Memory B Cell:509; Naive B Cell:13; not_available:3	not_available:525	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	26	430	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.3839919374304829	0.6997314723142039	0.315739534883721	0.315739534883721	0.0	2.9416663560351344	2.7793407746397856	Memory B Cell:410; Naive B Cell:19; CD4 Naive / T Central Memory:1	Memory B Cell:416; Naive B Cell:12; not_available:2	not_available:430	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	27	390	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.670225641025641	1.0	0.329774358974359	0.329774358974359	0.0	3.134328205128205	2.3307128205128205	B Cell:214; Memory B Cell:143; Naive B Cell:32; Classical Monocyte:1	Memory B Cell:345; Naive B Cell:32; not_available:13	not_available:390	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	28	357	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5341316526610644	1.0	0.46586834733893556	0.3545238095238095	0.11134453781512604	2.129089635854342	0.5889444932897452	Naive B Cell:216; Memory B Cell:141	Memory B Cell:192; Naive B Cell:150; not_available:15	not_available:357	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	29	350	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.4	1.0	0.6	0.3818571428571429	0.31885714285714284	1.8936413165760273	0.7044984594331702	Classical Monocyte:140; Non-Classical Monocyte:69; Naive B Cell:57; Memory B Cell:40; Plasma Cell:37	Memory B Cell:193; not_available:78; Naive B Cell:32; Plasma Cell:25; Non-Classical Monocyte:15	not_available:350	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	3	1365	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.453025641025641	1.0	0.546974358974359	0.45254212454212456	0.09443223443223443	2.9774506449256277	2.1591502786252614	Memory B Cell:1215; Naive B Cell:130; B Cell:20	Memory B Cell:1258; Naive B Cell:87; not_available:20	not_available:1365	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	30	299	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5939130434782609	1.0	0.4060869565217391	0.242876254180602	0.16321070234113713	3.193913043478261	2.6547826086956525	Naive B Cell:296; Memory B Cell:3	Naive B Cell:222; Memory B Cell:59; not_available:18	not_available:299	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	31	185	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6434864864864865	1.0	0.35651351351351346	0.2665135135135135	0.09	2.3580810810810813	1.2672702702702703	Naive B Cell:118; Memory B Cell:62; CD4 Naive / T Central Memory:4; Platelet:1	Naive B Cell:100; Memory B Cell:70; not_available:14; Plasma Cell:1	not_available:185	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	32	120	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.5133194444444444	1.0	0.48668055555555556	0.35855555555555557	0.128125	0.5133194444444444	0.057444444444444465	Blood Cell:108; NK Cell:5; Naive B Cell:3; Memory B Cell:1; CD4 T Effector Memory:1	Blood Cell:63; not_available:30; Lymphoid Cell:6; HSC:6; B Cell:5	not_available:120	marker_final_disagreement;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	4	1363	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.34856199559794565	0.7666911225238444	0.41812912692589876	0.3450183418928834	0.07311078503301541	1.0052824651504035	0.4749156272927366	Classical Monocyte:1342; Blood Cell:11; CD4 Naive / T Central Memory:5; Non-Classical Monocyte:3; Conventional DC 2:1	not_available:677; Memory B Cell:510; Naive B Cell:91; Plasma Cell:28; Conventional DC 1:14	not_available:1363	marker_final_disagreement;weak_marker_specificity;screfmapping_missing_for_scope
vaccination_study_01	B_lineage	5	1297	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7972937548188126	1.0	0.20270624518118735	0.16978411719352351	0.03292212798766384	3.393747108712413	3.28349267540478	Naive B Cell:1281; Memory B Cell:16	Naive B Cell:1244; Memory B Cell:42; not_available:11	not_available:1297	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	6	1221	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6718714168714168	1.0	0.3281285831285831	0.21502457002457004	0.11310401310401309	3.268104013104013	2.8762940212940213	Naive B Cell:1217; Memory B Cell:4	Naive B Cell:948; Memory B Cell:181; not_available:92	not_available:1221	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	7	1180	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5154433427112868	0.8545721562706088	0.33912881355932206	0.33912881355932206	0.0	3.1044263935587444	2.9169687664401005	Memory B Cell:1136; Naive B Cell:43; B Cell:1	Memory B Cell:1158; Naive B Cell:20; not_available:2	not_available:1180	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	8	1079	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7263345690454124	1.0	0.2736654309545876	0.2093002780352178	0.06436515291936978	3.3215152919369784	3.0781417979610746	Naive B Cell:1067; Memory B Cell:12	Naive B Cell:957; Memory B Cell:91; not_available:31	not_available:1079	screfmapping_missing_for_scope
vaccination_study_01	B_lineage	9	1074	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7067690875232775	1.0	0.2932309124767225	0.20500931098696462	0.08822160148975791	3.2801396648044694	2.992057728119181	Naive B Cell:1048; Memory B Cell:26	Naive B Cell:939; Memory B Cell:103; not_available:32	not_available:1074	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	0	6453	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7342693320935999	1.0	0.2657306679064001	0.1682062606539594	0.09752440725244071	2.666145978614598	1.7778145478927774	CD4 Naive / T Central Memory:3321; CD4 T Effector Memory:896; Treg:590; CD8 Naive / T Central Memory:581; CD8 Cytotoxic / T Effector Memory:428	CD4 Naive / T Central Memory:3289; not_available:864; CD4 T Effector Memory:826; Treg:543; Blood Cell:497	not_available:6453	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	1	13257	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.6285121068114958	1.0	0.37148789318850417	0.10302783435166327	0.2684600588368409	2.303558120238365	1.0559938145885193	CD8 Cytotoxic / T Effector Memory:7796; MAIT Cell:3498; NK Cell:1223; CD8 Naive / T Central Memory:248; CD4 T Effector Memory:202	CD8 Cytotoxic / T Effector Memory:8260; MAIT Cell:2844; not_available:1005; NK Cell:427; CD4 T Effector Memory:317	not_available:13257	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	2	19484	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8434815746253337	1.0	0.15651842537466637	0.04832195647710942	0.10819646889755696	2.8544854752617534	1.3759084376924657	CD4 Naive / T Central Memory:14426; CD8 Naive / T Central Memory:4851; CD4 T Effector Memory:60; CD8 Cytotoxic / T Effector Memory:47; NK Cell:37	CD4 Naive / T Central Memory:14177; CD8 Naive / T Central Memory:4207; not_available:452; CD4 T Effector Memory:365; Treg:128	not_available:19484	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	3	10150	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8512073891625616	1.0	0.14879261083743842	0.0642975369458128	0.08449507389162561	3.242564630541872	2.3913572413793105	NK Cell:9653; CD8 Cytotoxic / T Effector Memory:272; Blood Cell:79; Classical Monocyte:37; Non-Classical Monocyte:36	NK Cell:9148; not_available:496; CD8 Cytotoxic / T Effector Memory:259; Lymphoid Cell:205; Blood Cell:23	not_available:10150	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	4	6526	NK Cell	NK Cell	NK Cell	raw_marker_winner	0.8802916028194913	1.0	0.11970839718050874	0.08441495556236593	0.03529344161814281	3.3334022372050263	1.597561752988048	NK Cell:6111; CD8 Cytotoxic / T Effector Memory:348; CD4 Naive / T Central Memory:35; MAIT Cell:21; CD8 Naive / T Central Memory:4	NK Cell:2912; not_available:2057; Blood Cell:813; CD8 Cytotoxic / T Effector Memory:673; T Cell:29	not_available:6526	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	5	21429	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8738524896168743	1.0	0.12614751038312566	0.045001633300667324	0.08114587708245835	3.3096270007933173	2.435774511176443	NK Cell:21140; CD8 Cytotoxic / T Effector Memory:247; Non-Classical Monocyte:12; Classical Monocyte:10; Treg:6	NK Cell:20635; not_available:441; Lymphoid Cell:212; CD8 Cytotoxic / T Effector Memory:123; Blood Cell:11	not_available:21429	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	6	15656	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8483185360245273	1.0	0.15168146397547266	0.10274176034747062	0.04893970362800204	2.7618468957588145	1.1730872615397718	CD4 Naive / T Central Memory:6526; CD4 T Effector Memory:6265; Treg:1207; CD8 Naive / T Central Memory:553; CD8 Cytotoxic / T Effector Memory:399	CD4 T Effector Memory:7531; CD4 Naive / T Central Memory:4793; Treg:1313; not_available:1034; Lymphoid Cell:263	not_available:15656	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	7	12227	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7315376694636819	0.9498994916604595	0.21836182219677763	0.13449824159646684	0.08386358060031078	2.5086538876692925	1.3988640782311639	CD4 Naive / T Central Memory:7008; CD4 T Effector Memory:1983; CD8 Naive / T Central Memory:1137; Classical Monocyte:728; MAIT Cell:438	CD4 T Effector Memory:4880; CD4 Naive / T Central Memory:3342; not_available:1258; CD8 Naive / T Central Memory:1106; MAIT Cell:448	not_available:12227	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	8	14105	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8683637008153138	1.0	0.13163629918468628	0.03800992555831265	0.09362637362637362	3.0447469691598723	2.1763832683445585	NK Cell:12681; CD8 Cytotoxic / T Effector Memory:1285; MAIT Cell:61; Blood Cell:31; CD4 Naive / T Central Memory:13	NK Cell:11891; CD8 Cytotoxic / T Effector Memory:1299; not_available:624; Lymphoid Cell:153; Blood Cell:48	not_available:14105	screfmapping_missing_for_scope
vaccination_study_01	T_NK_lineage	9	16378	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.819666320674075	1.0	0.18033367932592503	0.055116925143485165	0.12521675418243985	2.971882708511418	1.3639455366955673	CD4 Naive / T Central Memory:11785; CD8 Naive / T Central Memory:4478; Treg:32; CD8 Cytotoxic / T Effector Memory:24; CD4 T Effector Memory:23	CD4 Naive / T Central Memory:12991; CD8 Naive / T Central Memory:2407; not_available:731; Blood Cell:137; T Cell:43	not_available:16378	screfmapping_missing_for_scope
vaccination_study_01	Myeloid_lineage	2	7162	Plasmacytoid DC	Intermediate Monocyte	Intermediate Monocyte	raw_marker_winner	0.833900446802569	0.9877129293493437	0.15381248254677465	0.12094107791119799	0.032871404635576654	3.123741133761519	2.28984068695895	Plasmacytoid DC:7136; Classical Monocyte:11; Conventional DC 2:7; Blood Cell:7; Platelet:1	Plasmacytoid DC:7113; not_available:20; Blood Cell:18; NK Cell:5; Plasma Cell:5	not_available:7162	marker_final_disagreement
