study	lineage	cluster	n_cells	review_priority	priority_score	review_reasons	suggested_action	final_label	marker_assignment	raw_marker_winner	assignment_reason	marker_score	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	llm_review_packet
vaccination_study_01	B_lineage	18	656	low	2	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.8418978658536586	3.345251524390244	1.9025685975609754	Naive B Cell:615; Memory B Cell:41	Memory B Cell:345; Naive B Cell:247; not_available:64	not_available:656	Study=vaccination_study_01; lineage=B_lineage; cluster=18; cells=656; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.842; best_total_score=3.345; score_margin=1.903; CellTypist=Naive B Cell:615; Memory B Cell:41; PanHuman=Memory B Cell:345; Naive B Cell:247; not_available:64; scRefMap=not_available:656; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	19	630	medium	4	marker_assignment_disagrees_with_final;screfmapping_not_available	review_marker_vs_reference_disagreement	Memory B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.25210317460317455	2.5740507936507937	1.8654396825396826	Memory B Cell:567; Naive B Cell:50; Classical Monocyte:9; B Cell:3; NK Cell:1	Memory B Cell:483; Naive B Cell:82; not_available:64; Plasma Cell:1	not_available:630	Study=vaccination_study_01; lineage=B_lineage; cluster=19; cells=630; final=Memory B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.252; best_total_score=2.574; score_margin=1.865; CellTypist=Memory B Cell:567; Naive B Cell:50; Classical Monocyte:9; B Cell:3; NK Cell:1; PanHuman=Memory B Cell:483; Naive B Cell:82; not_available:64; Plasma Cell:1; scRefMap=not_available:630; review_reasons=marker_assignment_disagrees_with_final,screfmapping_not_available.
vaccination_study_01	B_lineage	2	1397	low	3	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5150429491768075	3.1106048675733717	2.5373765211166788	Naive B Cell:1388; Memory B Cell:9	Naive B Cell:1007; Memory B Cell:302; not_available:88	not_available:1397	Study=vaccination_study_01; lineage=B_lineage; cluster=2; cells=1397; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.515; best_total_score=3.111; score_margin=2.537; CellTypist=Naive B Cell:1388; Memory B Cell:9; PanHuman=Naive B Cell:1007; Memory B Cell:302; not_available:88; scRefMap=not_available:1397; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	20	620	low	3	raw_marker_winner_changed_by_policy;screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.45353225806451614	3.0084553516392267	2.2346005129295494	Memory B Cell:562; Naive B Cell:56; B Cell:1; Plasmacytoid DC:1	Memory B Cell:594; Naive B Cell:19; not_available:7	not_available:620	Study=vaccination_study_01; lineage=B_lineage; cluster=20; cells=620; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Naive B Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.454; best_total_score=3.008; score_margin=2.235; CellTypist=Memory B Cell:562; Naive B Cell:56; B Cell:1; Plasmacytoid DC:1; PanHuman=Memory B Cell:594; Naive B Cell:19; not_available:7; scRefMap=not_available:620; review_reasons=raw_marker_winner_changed_by_policy,screfmapping_not_available.
vaccination_study_01	B_lineage	21	596	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	Naive B Cell	Naive B Cell	Plasma Cell	source_supported_marker_tiebreak	0.4	2.242953020134228	0.6057883552384005	Naive B Cell:380; Memory B Cell:173; NK Cell:32; Plasma Cell:5; B Cell:5	Memory B Cell:263; Naive B Cell:209; not_available:85; NK Cell:24; CD8 Cytotoxic / T Effector Memory:7	not_available:596	Study=vaccination_study_01; lineage=B_lineage; cluster=21; cells=596; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Plasma Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.400; best_total_score=2.243; score_margin=0.606; CellTypist=Naive B Cell:380; Memory B Cell:173; NK Cell:32; Plasma Cell:5; B Cell:5; PanHuman=Memory B Cell:263; Naive B Cell:209; not_available:85; NK Cell:24; CD8 Cytotoxic / T Effector Memory:7; scRefMap=not_available:596; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	B_lineage	22	587	high	11	parent_or_broad_final_label;marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available;low_total_score_or_margin	check_if_finer_official_label_is_supported	B Cell	Plasma Cell	Plasma Cell	raw_marker_winner	0.4	0.4604763879895992	0.02947127725706089	Classical Monocyte:585; CD4 Naive / T Central Memory:1; Memory B Cell:1	not_available:405; Memory B Cell:91; Naive B Cell:35; Plasmacytoid DC:23; Conventional DC 2:11	not_available:587	Study=vaccination_study_01; lineage=B_lineage; cluster=22; cells=587; final=B Cell; marker_assignment=Plasma Cell; raw_marker_winner=Plasma Cell; assignment_reason=raw_marker_winner; marker_score=0.400; best_total_score=0.460; score_margin=0.029; CellTypist=Classical Monocyte:585; CD4 Naive / T Central Memory:1; Memory B Cell:1; PanHuman=not_available:405; Memory B Cell:91; Naive B Cell:35; Plasmacytoid DC:23; Conventional DC 2:11; scRefMap=not_available:587; review_reasons=parent_or_broad_final_label,marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available,low_total_score_or_margin.
vaccination_study_01	B_lineage	23	543	medium	6	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	Plasma Cell	Plasmablast	Plasmablast	raw_marker_winner	0.675512584407612	2.985635359116022	0.8162001227747084	Plasma Cell:454; Memory B Cell:61; Classical Monocyte:12; Naive B Cell:8; B Cell:5	Plasma Cell:529; not_available:13; Memory B Cell:1	not_available:543	Study=vaccination_study_01; lineage=B_lineage; cluster=23; cells=543; final=Plasma Cell; marker_assignment=Plasmablast; raw_marker_winner=Plasmablast; assignment_reason=raw_marker_winner; marker_score=0.676; best_total_score=2.986; score_margin=0.816; CellTypist=Plasma Cell:454; Memory B Cell:61; Classical Monocyte:12; Naive B Cell:8; B Cell:5; PanHuman=Plasma Cell:529; not_available:13; Memory B Cell:1; scRefMap=not_available:543; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
vaccination_study_01	B_lineage	24	543	low	3	raw_marker_winner_changed_by_policy;screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Memory B Cell	source_supported_marker_tiebreak	0.5	2.5060773480662983	0.18950276243093933	Naive B Cell:397; Memory B Cell:140; B Cell:6	Memory B Cell:345; Naive B Cell:158; not_available:40	not_available:543	Study=vaccination_study_01; lineage=B_lineage; cluster=24; cells=543; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Memory B Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.500; best_total_score=2.506; score_margin=0.190; CellTypist=Naive B Cell:397; Memory B Cell:140; B Cell:6; PanHuman=Memory B Cell:345; Naive B Cell:158; not_available:40; scRefMap=not_available:543; review_reasons=raw_marker_winner_changed_by_policy,screfmapping_not_available.
vaccination_study_01	B_lineage	25	525	low	2	screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5151161904761905	3.0854019047619046	2.5271161904761903	Memory B Cell:506; Naive B Cell:19	Memory B Cell:509; Naive B Cell:13; not_available:3	not_available:525	Study=vaccination_study_01; lineage=B_lineage; cluster=25; cells=525; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Memory B Cell; assignment_reason=raw_marker_winner; marker_score=0.515; best_total_score=3.085; score_margin=2.527; CellTypist=Memory B Cell:506; Naive B Cell:19; PanHuman=Memory B Cell:509; Naive B Cell:13; not_available:3; scRefMap=not_available:525; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	26	430	low	2	screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.3839919374304829	2.9416663560351344	2.7793407746397856	Memory B Cell:410; Naive B Cell:19; CD4 Naive / T Central Memory:1	Memory B Cell:416; Naive B Cell:12; not_available:2	not_available:430	Study=vaccination_study_01; lineage=B_lineage; cluster=26; cells=430; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Memory B Cell; assignment_reason=raw_marker_winner; marker_score=0.384; best_total_score=2.942; score_margin=2.779; CellTypist=Memory B Cell:410; Naive B Cell:19; CD4 Naive / T Central Memory:1; PanHuman=Memory B Cell:416; Naive B Cell:12; not_available:2; scRefMap=not_available:430; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	27	390	low	2	screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.670225641025641	3.134328205128205	2.3307128205128205	B Cell:214; Memory B Cell:143; Naive B Cell:32; Classical Monocyte:1	Memory B Cell:345; Naive B Cell:32; not_available:13	not_available:390	Study=vaccination_study_01; lineage=B_lineage; cluster=27; cells=390; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Memory B Cell; assignment_reason=raw_marker_winner; marker_score=0.670; best_total_score=3.134; score_margin=2.331; CellTypist=B Cell:214; Memory B Cell:143; Naive B Cell:32; Classical Monocyte:1; PanHuman=Memory B Cell:345; Naive B Cell:32; not_available:13; scRefMap=not_available:390; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	28	357	low	2	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5341316526610644	2.129089635854342	0.5889444932897452	Naive B Cell:216; Memory B Cell:141	Memory B Cell:192; Naive B Cell:150; not_available:15	not_available:357	Study=vaccination_study_01; lineage=B_lineage; cluster=28; cells=357; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.534; best_total_score=2.129; score_margin=0.589; CellTypist=Naive B Cell:216; Memory B Cell:141; PanHuman=Memory B Cell:192; Naive B Cell:150; not_available:15; scRefMap=not_available:357; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	29	350	low	3	raw_marker_winner_changed_by_policy;screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.4	1.8936413165760273	0.7044984594331702	Classical Monocyte:140; Non-Classical Monocyte:69; Naive B Cell:57; Memory B Cell:40; Plasma Cell:37	Memory B Cell:193; not_available:78; Naive B Cell:32; Plasma Cell:25; Non-Classical Monocyte:15	not_available:350	Study=vaccination_study_01; lineage=B_lineage; cluster=29; cells=350; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Naive B Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.400; best_total_score=1.894; score_margin=0.704; CellTypist=Classical Monocyte:140; Non-Classical Monocyte:69; Naive B Cell:57; Memory B Cell:40; Plasma Cell:37; PanHuman=Memory B Cell:193; not_available:78; Naive B Cell:32; Plasma Cell:25; Non-Classical Monocyte:15; scRefMap=not_available:350; review_reasons=raw_marker_winner_changed_by_policy,screfmapping_not_available.
vaccination_study_01	B_lineage	3	1365	medium	4	raw_marker_winner_changed_by_policy;screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Naive B Cell	source_supported_marker_tiebreak	0.453025641025641	2.9774506449256277	2.1591502786252614	Memory B Cell:1215; Naive B Cell:130; B Cell:20	Memory B Cell:1258; Naive B Cell:87; not_available:20	not_available:1365	Study=vaccination_study_01; lineage=B_lineage; cluster=3; cells=1365; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Naive B Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.453; best_total_score=2.977; score_margin=2.159; CellTypist=Memory B Cell:1215; Naive B Cell:130; B Cell:20; PanHuman=Memory B Cell:1258; Naive B Cell:87; not_available:20; scRefMap=not_available:1365; review_reasons=raw_marker_winner_changed_by_policy,screfmapping_not_available.
vaccination_study_01	B_lineage	30	299	low	1	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.5939130434782609	3.193913043478261	2.6547826086956525	Naive B Cell:296; Memory B Cell:3	Naive B Cell:222; Memory B Cell:59; not_available:18	not_available:299	Study=vaccination_study_01; lineage=B_lineage; cluster=30; cells=299; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.594; best_total_score=3.194; score_margin=2.655; CellTypist=Naive B Cell:296; Memory B Cell:3; PanHuman=Naive B Cell:222; Memory B Cell:59; not_available:18; scRefMap=not_available:299; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	31	185	low	1	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6434864864864865	2.3580810810810813	1.2672702702702703	Naive B Cell:118; Memory B Cell:62; CD4 Naive / T Central Memory:4; Platelet:1	Naive B Cell:100; Memory B Cell:70; not_available:14; Plasma Cell:1	not_available:185	Study=vaccination_study_01; lineage=B_lineage; cluster=31; cells=185; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.643; best_total_score=2.358; score_margin=1.267; CellTypist=Naive B Cell:118; Memory B Cell:62; CD4 Naive / T Central Memory:4; Platelet:1; PanHuman=Naive B Cell:100; Memory B Cell:70; not_available:14; Plasma Cell:1; scRefMap=not_available:185; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	32	120	high	10	parent_or_broad_final_label;marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available;low_total_score_or_margin	check_if_finer_official_label_is_supported	B Cell	Plasmablast	Plasmablast	raw_marker_winner	0.5133194444444444	0.5133194444444444	0.057444444444444465	Blood Cell:108; NK Cell:5; Naive B Cell:3; Memory B Cell:1; CD4 T Effector Memory:1	Blood Cell:63; not_available:30; Lymphoid Cell:6; HSC:6; B Cell:5	not_available:120	Study=vaccination_study_01; lineage=B_lineage; cluster=32; cells=120; final=B Cell; marker_assignment=Plasmablast; raw_marker_winner=Plasmablast; assignment_reason=raw_marker_winner; marker_score=0.513; best_total_score=0.513; score_margin=0.057; CellTypist=Blood Cell:108; NK Cell:5; Naive B Cell:3; Memory B Cell:1; CD4 T Effector Memory:1; PanHuman=Blood Cell:63; not_available:30; Lymphoid Cell:6; HSC:6; B Cell:5; scRefMap=not_available:120; review_reasons=parent_or_broad_final_label,marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available,low_total_score_or_margin.
vaccination_study_01	B_lineage	4	1363	high	8	parent_or_broad_final_label;marker_assignment_disagrees_with_final;screfmapping_not_available	check_if_finer_official_label_is_supported	B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.34856199559794565	1.0052824651504035	0.4749156272927366	Classical Monocyte:1342; Blood Cell:11; CD4 Naive / T Central Memory:5; Non-Classical Monocyte:3; Conventional DC 2:1	not_available:677; Memory B Cell:510; Naive B Cell:91; Plasma Cell:28; Conventional DC 1:14	not_available:1363	Study=vaccination_study_01; lineage=B_lineage; cluster=4; cells=1363; final=B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.349; best_total_score=1.005; score_margin=0.475; CellTypist=Classical Monocyte:1342; Blood Cell:11; CD4 Naive / T Central Memory:5; Non-Classical Monocyte:3; Conventional DC 2:1; PanHuman=not_available:677; Memory B Cell:510; Naive B Cell:91; Plasma Cell:28; Conventional DC 1:14; scRefMap=not_available:1363; review_reasons=parent_or_broad_final_label,marker_assignment_disagrees_with_final,screfmapping_not_available.
vaccination_study_01	B_lineage	5	1297	low	3	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7972937548188126	3.393747108712413	3.28349267540478	Naive B Cell:1281; Memory B Cell:16	Naive B Cell:1244; Memory B Cell:42; not_available:11	not_available:1297	Study=vaccination_study_01; lineage=B_lineage; cluster=5; cells=1297; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.797; best_total_score=3.394; score_margin=3.283; CellTypist=Naive B Cell:1281; Memory B Cell:16; PanHuman=Naive B Cell:1244; Memory B Cell:42; not_available:11; scRefMap=not_available:1297; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	6	1221	low	3	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.6718714168714168	3.268104013104013	2.8762940212940213	Naive B Cell:1217; Memory B Cell:4	Naive B Cell:948; Memory B Cell:181; not_available:92	not_available:1221	Study=vaccination_study_01; lineage=B_lineage; cluster=6; cells=1221; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.672; best_total_score=3.268; score_margin=2.876; CellTypist=Naive B Cell:1217; Memory B Cell:4; PanHuman=Naive B Cell:948; Memory B Cell:181; not_available:92; scRefMap=not_available:1221; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	7	1180	low	3	screfmapping_not_available	accept	Memory B Cell	Memory B Cell	Memory B Cell	raw_marker_winner	0.5154433427112868	3.1044263935587444	2.9169687664401005	Memory B Cell:1136; Naive B Cell:43; B Cell:1	Memory B Cell:1158; Naive B Cell:20; not_available:2	not_available:1180	Study=vaccination_study_01; lineage=B_lineage; cluster=7; cells=1180; final=Memory B Cell; marker_assignment=Memory B Cell; raw_marker_winner=Memory B Cell; assignment_reason=raw_marker_winner; marker_score=0.515; best_total_score=3.104; score_margin=2.917; CellTypist=Memory B Cell:1136; Naive B Cell:43; B Cell:1; PanHuman=Memory B Cell:1158; Naive B Cell:20; not_available:2; scRefMap=not_available:1180; review_reasons=screfmapping_not_available.
vaccination_study_01	B_lineage	8	1079	low	3	screfmapping_not_available	accept	Naive B Cell	Naive B Cell	Naive B Cell	raw_marker_winner	0.7263345690454124	3.3215152919369784	3.0781417979610746	Naive B Cell:1067; Memory B Cell:12	Naive B Cell:957; Memory B Cell:91; not_available:31	not_available:1079	Study=vaccination_study_01; lineage=B_lineage; cluster=8; cells=1079; final=Naive B Cell; marker_assignment=Naive B Cell; raw_marker_winner=Naive B Cell; assignment_reason=raw_marker_winner; marker_score=0.726; best_total_score=3.322; score_margin=3.078; CellTypist=Naive B Cell:1067; Memory B Cell:12; PanHuman=Naive B Cell:957; Memory B Cell:91; not_available:31; scRefMap=not_available:1079; review_reasons=screfmapping_not_available.
