study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_09	B_lineage	B_lineage:2	Memory B Cell	terminal	1330	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.10997497923188396	0.4516177584557849	0.6832855584478019	1.0	0.28396748564826935	3.0
vaccination_study_09	B_lineage	B_lineage:3	B Cell	parent	1205	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.9123484180207853	1.9384749656113636	0.05225309518115649	1.0	0.6879160290351835	2.0
vaccination_study_09	B_lineage	B_lineage:3	Plasma Cell	terminal	1205	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.35497205137258414	0.04582980318023291	0.801603709105634	0.75	0.15073464712011253	5.0
vaccination_study_09	B_lineage	B_lineage:3	Plasmablast	terminal	1205	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.20098712906444577	0.07513118144246199	0.5522366210138154	0.6666666666666666	0.23770917309799844	4.0
vaccination_study_09	B_lineage	B_lineage:3	Naive B Cell	terminal	1205	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.675028192123107	0.7896813237320832	0.22930626321795244	0.3333333333333333	0.48505878953966525	3.0
vaccination_study_09	B_lineage	B_lineage:3	Memory B Cell	terminal	1205	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.47908203787778464	0.5500248076060456	0.14188553945652183	1.0	0.8137910083768961	1.0
vaccination_study_09	B_lineage	B_lineage:4	B Cell	parent	1142	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.9129068708163308	1.9521637617095222	0.0785137817863825	1.0	0.6885516585465838	2.0
vaccination_study_09	B_lineage	B_lineage:4	Plasma Cell	terminal	1142	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.35567793872270476	0.04364040789726667	0.7986366932399428	0.75	0.14870598825651354	5.0
vaccination_study_09	B_lineage	B_lineage:4	Plasmablast	terminal	1142	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.2178998627567021	0.07598732301882873	0.5877743715510617	0.6666666666666666	0.16313887730052676	4.0
vaccination_study_09	B_lineage	B_lineage:4	Naive B Cell	terminal	1142	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.6517191805376062	0.7607844432264619	0.21813052537771116	0.3333333333333333	0.4596749544757695	3.0
vaccination_study_09	B_lineage	B_lineage:4	Memory B Cell	terminal	1142	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.506285019487005	0.5475326741345273	0.08249530929504469	1.0	0.8528387025548229	1.0
vaccination_study_09	B_lineage	B_lineage:5	B Cell	parent	918	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.0468698936078895	2.0833027643223176	0.07286574142885624	1.0	0.841028020742106	2.0
vaccination_study_09	B_lineage	B_lineage:5	Plasma Cell	terminal	918	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.37466047898194627	0.08009684102078149	0.9095146400054556	0.75	0.09415181818397372	5.0
vaccination_study_09	B_lineage	B_lineage:5	Plasmablast	terminal	918	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.22483935535714666	0.07005434716337758	0.5897874050410484	0.6666666666666666	0.13254181207644344	4.0
vaccination_study_09	B_lineage	B_lineage:5	Naive B Cell	terminal	918	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	1.140910351790572	1.2079483033840506	0.1340759031869574	0.3333333333333333	0.9924108862526237	1.0
vaccination_study_09	B_lineage	B_lineage:5	Memory B Cell	terminal	918	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.010452893163265859	0.5580649853673493	1.0952241844081672	1.0	0.1411115282910246	3.0
vaccination_study_09	B_lineage	B_lineage:6	B Cell	parent	762	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.8785781292394947	1.9099319571182884	0.06270765575758741	1.0	0.649478774661823	2.0
vaccination_study_09	B_lineage	B_lineage:6	Plasma Cell	terminal	762	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.32563287819542597	0.04203550204673777	0.7353367604843275	0.75	0.23505287963460214	5.0
vaccination_study_09	B_lineage	B_lineage:6	Plasmablast	terminal	762	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.19924557401215845	0.03798400318752213	0.4744591543993612	0.6666666666666666	0.2453879007217952	4.0
vaccination_study_09	B_lineage	B_lineage:6	Naive B Cell	terminal	762	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.9897745849415445	1.0137443786419238	0.04793958740075847	0.3333333333333333	0.8278219518879626	1.0
vaccination_study_09	B_lineage	B_lineage:6	Memory B Cell	terminal	762	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.09366271611231092	0.4509947680468436	0.7146641038690652	1.0	0.2605525427279291	3.0
vaccination_study_09	B_lineage	B_lineage:7	B Cell	parent	725	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.0836781870643497	2.1285301433290758	0.08970391252945209	1.0	0.8829231240916249	2.0
vaccination_study_09	B_lineage	B_lineage:7	Plasma Cell	terminal	725	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.3787905156954952	0.06688484959218695	0.8913507305753642	0.75	0.0822824517978236	5.0
vaccination_study_09	B_lineage	B_lineage:7	Plasmablast	terminal	725	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.22695073447791225	0.0663294314163659	0.5865603317885564	0.6666666666666666	0.12323248524371597	4.0
vaccination_study_09	B_lineage	B_lineage:7	Naive B Cell	terminal	725	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	1.152525009952351	1.2169402968002658	0.12883057369582956	0.3333333333333333	1.0	1.0
vaccination_study_09	B_lineage	B_lineage:7	Memory B Cell	terminal	725	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.11440843616533428	0.5763444399161025	0.9238720075015364	1.0	0.2903313568214829	3.0
vaccination_study_09	B_lineage	B_lineage:8	B Cell	parent	636	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.9440577340488856	1.9721476575167243	0.056179846935677076	1.0	0.7240074896108071	2.0
vaccination_study_09	B_lineage	B_lineage:8	Plasma Cell	terminal	636	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.35575815007106193	0.02829811012907348	0.7681125204002707	0.75	0.14847546781613705	5.0
vaccination_study_09	B_lineage	B_lineage:8	Plasmablast	terminal	636	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.2126285681073163	0.02655658315991027	0.47837030253445334	0.6666666666666666	0.18638065526456482	4.0
vaccination_study_09	B_lineage	B_lineage:8	Naive B Cell	terminal	636	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	1.055643864565086	1.0710948882130813	0.03090204729599023	0.3333333333333333	0.8995545057806241	1.0
vaccination_study_09	B_lineage	B_lineage:8	Memory B Cell	terminal	636	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.1114227655335724	0.4660293818150609	0.7092132325629769	1.0	0.28604566654606334	3.0
vaccination_study_09	B_lineage	B_lineage:9	B Cell	parent	560	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.8214304530517937	1.8473381710295773	0.05181543595556702	1.0	0.58443343908003	2.0
vaccination_study_09	B_lineage	B_lineage:9	Plasma Cell	terminal	560	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.3205415311269462	0.03440249546297959	0.7098880531798516	0.75	0.2496849683897912	5.0
vaccination_study_09	B_lineage	B_lineage:9	Plasmablast	terminal	560	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.19669909851283443	0.031309787488105346	0.45601777200187954	0.6666666666666666	0.25661562030166124	4.0
vaccination_study_09	B_lineage	B_lineage:9	Naive B Cell	terminal	560	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.8864627731596532	0.9140275565185109	0.055129566717715496	0.3333333333333333	0.715313964116613	1.0
vaccination_study_09	B_lineage	B_lineage:9	Memory B Cell	terminal	560	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.12711674579261958	0.42297512104178403	0.5917167504983288	1.0	0.3085731141028408	3.0
vaccination_study_09	B_lineage	B_lineage:10	B Cell	parent	543	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.895189916570464	1.92133153831918	0.05228324349743227	1.0	0.6683862675580751	2.0
vaccination_study_09	B_lineage	B_lineage:10	Plasma Cell	terminal	543	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.34625976197444414	0.03653269925682438	0.7655849224625372	0.75	0.17577300927061149	4.0
vaccination_study_09	B_lineage	B_lineage:10	Plasmablast	terminal	543	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.22283308478360592	0.03288233996817577	0.5114308495035634	0.6666666666666666	0.1413877025658796	5.0
vaccination_study_09	B_lineage	B_lineage:10	Naive B Cell	terminal	543	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.9896789277335859	1.0130075801206055	0.046657304774039066	0.3333333333333333	0.827717779869317	1.0
vaccination_study_09	B_lineage	B_lineage:10	Memory B Cell	terminal	543	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.132147033096218	0.46093583043128944	0.6575775946701429	1.0	0.31579368731351565	3.0
vaccination_study_09	B_lineage	B_lineage:11	B Cell	parent	512	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.938772002702795	1.9688989517910938	0.06025389817659743	1.0	0.7179912840161576	2.0
vaccination_study_09	B_lineage	B_lineage:11	Plasma Cell	terminal	512	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.338266503099779	0.03577435660796861	0.7480817194154952	0.75	0.19874494022015993	4.0
vaccination_study_09	B_lineage	B_lineage:11	Plasmablast	terminal	512	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.21291274614521258	0.03292346619335669	0.49167242467713845	0.6666666666666666	0.185127679800594	5.0
vaccination_study_09	B_lineage	B_lineage:11	Naive B Cell	terminal	512	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	1.0260264240704209	1.0478309861417594	0.04360912414267659	0.3333333333333333	0.8673007046370792	1.0
vaccination_study_09	B_lineage	B_lineage:11	Memory B Cell	terminal	512	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.09801082472867248	0.4633842209269377	0.7307467923965305	1.0	0.266793903250209	3.0
vaccination_study_09	B_lineage	B_lineage:12	B Cell	parent	489	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.187978812154103	2.220992963355151	0.06602830240209653	1.0	1.0	1.0
vaccination_study_09	B_lineage	B_lineage:12	Plasma Cell	terminal	489	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.4055673325080082	0.08224586347129448	0.9756263919586053	0.75	0.0053282086648528335	5.0
vaccination_study_09	B_lineage	B_lineage:12	Plasmablast	terminal	489	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.21535158304778565	0.12691195837210884	0.6845270828397889	0.6666666666666666	0.17437455185948936	4.0
vaccination_study_09	B_lineage	B_lineage:12	Naive B Cell	terminal	489	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.7828971049386044	0.9835867173762965	0.4013792248753844	0.3333333333333333	0.6025295231821662	3.0
vaccination_study_09	B_lineage	B_lineage:12	Memory B Cell	terminal	489	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.6103590268127137	0.7250906696969369	0.2294632857684465	1.0	1.0	2.0
vaccination_study_09	B_lineage	B_lineage:13	B Cell	parent	446	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.8823183278250704	1.9191204534937831	0.0736042513374256	1.0	0.6537358589103978	2.0
vaccination_study_09	B_lineage	B_lineage:13	Plasma Cell	terminal	446	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.33474298632287486	0.04032567822790645	0.7501373291015625	0.75	0.20887122104851719	4.0
vaccination_study_09	B_lineage	B_lineage:13	Plasmablast	terminal	446	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.20885097003316563	0.03796458729255819	0.49363111465144766	0.6666666666666666	0.20303654371637397	5.0
vaccination_study_09	B_lineage	B_lineage:13	Naive B Cell	terminal	446	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.9814711237040286	1.0117933610591425	0.060644474710227846	0.3333333333333333	0.818779368089872	1.0
vaccination_study_09	B_lineage	B_lineage:13	Memory B Cell	terminal	446	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.10957528942952194	0.4592268610433126	0.6993031432275815	1.0	0.2833937630544424	3.0
vaccination_study_09	B_lineage	B_lineage:14	B Cell	parent	438	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.188747916878514	2.2217120632811143	0.06592829280520139	1.0	1.0	1.0
vaccination_study_09	B_lineage	B_lineage:14	Plasma Cell	terminal	438	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.37636114560532613	0.09025889666838914	0.9332400845474305	0.75	0.08926425019035977	5.0
vaccination_study_09	B_lineage	B_lineage:14	Plasmablast	terminal	438	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.15983267989358738	0.15035180830131226	0.6203689763897994	0.6666666666666666	0.41916413501571925	4.0
vaccination_study_09	B_lineage	B_lineage:14	Naive B Cell	terminal	438	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.7260380296097758	0.944603629599812	0.4371311999800724	0.3333333333333333	0.5406092060233553	3.0
vaccination_study_09	B_lineage	B_lineage:14	Memory B Cell	terminal	438	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.6832752090833552	0.7492618829370683	0.13197334770742616	1.0	1.0	2.0
vaccination_study_09	B_lineage	B_lineage:15	B Cell	parent	374	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.8846302049318464	1.9176518455819376	0.06604328130018265	1.0	0.6563672313872103	2.0
vaccination_study_09	B_lineage	B_lineage:15	Plasma Cell	terminal	374	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.3322582751074258	0.049100274070698946	0.7627170983562495	0.75	0.2160120650229038	4.0
vaccination_study_09	B_lineage	B_lineage:15	Plasmablast	terminal	374	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.20968126510735957	0.04481675797423122	0.5089960461631816	0.6666666666666666	0.1993756719490751	5.0
vaccination_study_09	B_lineage	B_lineage:15	Naive B Cell	terminal	374	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.975079765715519	1.0149796994202367	0.07979986740943582	0.3333333333333333	0.811819091099167	1.0
vaccination_study_09	B_lineage	B_lineage:15	Memory B Cell	terminal	374	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.09705241142573379	0.4606350554994547	0.7271652881474419	1.0	0.2654181779680759	3.0
vaccination_study_09	B_lineage	B_lineage:16	B Cell	parent	289	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.0573042007038866	2.098916717496062	0.08322503358435053	1.0	0.8529043217905236	2.0
vaccination_study_09	B_lineage	B_lineage:16	Plasma Cell	terminal	289	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.4644359150748901	0.04318022064546675	1.0152322714407138	0.75	0.0	4.0
vaccination_study_09	B_lineage	B_lineage:16	Plasmablast	terminal	289	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.3079129703935867	0.05352409034451811	0.7228741214762097	0.6666666666666666	0.0	5.0
vaccination_study_09	B_lineage	B_lineage:16	Naive B Cell	terminal	289	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.7922702500476027	0.8709746563841196	0.15740881267303414	0.3333333333333333	0.6127370074679767	3.0
vaccination_study_09	B_lineage	B_lineage:16	Memory B Cell	terminal	289	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.6064776233642046	0.6726549571885669	0.1323546676487246	1.0	0.9966571343461741	1.0
vaccination_study_09	B_lineage	B_lineage:17	B Cell	parent	270	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	1.8942749330606412	1.9248462079063293	0.06114254969137686	1.0	0.6673448357200988	2.0
vaccination_study_09	B_lineage	B_lineage:17	Plasma Cell	terminal	270	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,SDC1	MZB1,XBP1,PRDM1	MS4A1,CD79A,CD3D,LST1	-0.3281371625761191	0.04416218731138441	0.744598699775007	0.75	0.22785578408529467	4.0
vaccination_study_09	B_lineage	B_lineage:17	Plasmablast	terminal	270	MZB1,XBP1,PRDM1,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1	MS4A1,LST1,CD3D	-0.2092232129140716	0.04108966901188805	0.5006257638519193	0.6666666666666666	0.2013952796698426	5.0
vaccination_study_09	B_lineage	B_lineage:17	Naive B Cell	terminal	270	MS4A1,CD79A,CD79B,TCL1A,FCER2,IL4R,BANK1	TCL1A	CD27,TNFRSF13B,MZB1	0.9657955037590896	0.995918909267143	0.060246811016106315	0.3333333333333333	0.8017084017922637	1.0
vaccination_study_09	B_lineage	B_lineage:17	Memory B Cell	terminal	270	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,MZB1	0.1149636227574814	0.45645093253565955	0.6829746195563564	1.0	0.2911282825619502	3.0
