study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_09	T_NK_lineage	T_NK_lineage:0	NKT Cell	terminal	7576	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	1.3226309640300933	1.3508306443114302	0.056399360562673716	1.0	1.0	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	NK Cell	terminal	6964	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.23787124674298651	0.08633500699217055	0.6484125074703142	1.0	0.003287097607736757	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	T Cell	parent	6964	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.7474650306459185	0.8653367146066486	0.23574336792146044	0.6666666666666666	0.8771936112293129	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD4 T Cell (ab)	parent	6964	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.8321524606402461	0.9120470736836955	0.15978922608689902	1.0	0.9609880530128603	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD4 Naive / T Central Memory	terminal	6964	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.855202848503194	0.8942399217172096	0.07807414642803152	1.0	1.0	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD4 T Effector Memory	terminal	6964	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.24983995839512635	0.4975055998286456	0.4953312828670385	1.0	0.09836017281256937	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	Treg	terminal	6964	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.199100380229332	0.25873016820325034	0.11925957594783672	1.0	0.9651739611726189	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD8 T Cell (ab)	parent	6964	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.6444149445831524	0.7031820848186183	0.11753428047093172	1.0	0.8166109513000567	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD8 Naive / T Central Memory	terminal	6964	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	0.7094862234113422	0.7578853310757891	0.09679821532889388	1.0	1.0	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	CD8 Cytotoxic / T Effector Memory	terminal	6964	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	0.06076291023848072	0.31249767892569597	0.5034695373744303	1.0	0.017502149646461556	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	ydT Cell	terminal	6964	CD3D,CD3E		MS4A1,LST1	1.139295541832736	1.1918053662020334	0.10501964873859486	0.0	0.9753415106158425	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	MAIT Cell	terminal	6964	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.5688961224978896	0.6214059468671872	0.10501964873859486	1.0	0.6161486976662784	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:1	NKT Cell	terminal	6964	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.4027337750871816	0.4552435994564791	0.10501964873859486	1.0	0.06598297296952411	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	NK Cell	terminal	6672	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	0.9108291126707261	1.2224926464817971	0.6233270676221422	1.0	0.7943815425039963	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	T Cell	parent	6672	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.8111656776213978	0.8669194175797008	0.11150747991660588	0.6666666666666666	1.0	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD4 T Cell (ab)	parent	6672	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.6079333162535991	0.7122123453283696	0.20855805814954087	1.0	0.658961770618798	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD4 Naive / T Central Memory	terminal	6672	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	-0.3063875457258533	0.36320834120364776	1.3391917738590025	1.0	0.1396634243420852	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD4 T Effector Memory	terminal	6672	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.7939638916288656	0.8198491816473203	0.051770580036909604	1.0	1.0	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	Treg	terminal	6672	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	-0.5211025192480472	0.25947123331774913	1.5611475051315926	1.0	0.17414472115644103	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD8 T Cell (ab)	parent	6672	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.7584543361370977	0.7808479051255315	0.04478713797686769	1.0	0.9956077311814249	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD8 Naive / T Central Memory	terminal	6672	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	-0.3955759421594455	0.4413588173477023	1.6738695190142956	1.0	0.20457019476391203	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	CD8 Cytotoxic / T Effector Memory	terminal	6672	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	1.3577047132036026	1.3862196216516072	0.057029816896009215	1.0	1.0	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	ydT Cell	terminal	6672	CD3D,CD3E		MS4A1,LST1	1.170098304275057	1.1956169145981328	0.051037220646151536	0.0	1.0	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	MAIT Cell	terminal	6672	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.5717792632333715	0.5972978735564471	0.051037220646151536	1.0	0.6231723030079822	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:2	NKT Cell	terminal	6672	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	1.3311434833542835	1.3566620936773592	0.051037220646151536	1.0	1.0	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	NK Cell	terminal	6631	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.21419354306053315	0.04774163512712761	0.5238703563753215	1.0	0.01959361279038097	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	T Cell	parent	6631	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.6536328987426445	0.6961789428805751	0.0850920882758611	0.6666666666666666	0.6421395413072487	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD4 T Cell (ab)	parent	6631	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.7018637092051742	0.7461875193467095	0.08864762028307059	1.0	0.785487306449302	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD4 Naive / T Central Memory	terminal	6631	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.7231546775965001	0.7479822811399393	0.04965520708687865	1.0	0.9387492800299737	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD4 T Effector Memory	terminal	6631	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.19382515546338874	0.39739854294756094	0.40714677496834445	1.0	0.0024043481719952103	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	Treg	terminal	6631	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.17490363117392255	0.21212612336495582	0.07444498438206648	1.0	0.9385976504828786	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD8 T Cell (ab)	parent	6631	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.5271428252892851	0.5605287089316918	0.06677176728481346	1.0	0.6325400663415365	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD8 Naive / T Central Memory	terminal	6631	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	0.586780222617978	0.6176164495447397	0.061672453853523476	1.0	0.916731209053101	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	CD8 Cytotoxic / T Effector Memory	terminal	6631	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	0.040410599577598676	0.24640392956098478	0.41198665996677214	1.0	0.0003414431234710003	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	ydT Cell	terminal	6631	CD3D,CD3E		MS4A1,LST1	0.9697568111605925	0.9957514450239426	0.051989267726700296	0.0	0.7989304055443869	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	MAIT Cell	terminal	6631	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.482663688726245	0.5086583225895951	0.051989267726700296	1.0	0.4060782786218846	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:3	NKT Cell	terminal	6631	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.3449726001754794	0.3709672340388296	0.051989267726700296	1.0	0.003204337234910261	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	NK Cell	terminal	6152	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.21617888979085748	0.07505867947425852	0.582475138530232	1.0	0.01822633127376845	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	T Cell	parent	6152	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.6765377823970679	0.7347693283726087	0.1164630919510816	0.6666666666666666	0.6995173927410571	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD4 T Cell (ab)	parent	6152	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.8614419028574725	0.9008993002669632	0.07891479481898142	1.0	1.0	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD4 Naive / T Central Memory	terminal	6152	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.6987185872752119	0.742136574789436	0.08683597502844852	1.0	0.9197830504750161	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD4 T Effector Memory	terminal	6152	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.5882556288935198	0.6878454498338434	0.19917964188064727	1.0	0.6780811221755316	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	Treg	terminal	6152	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.19452015917278312	0.24713764764533241	0.10523497694509858	1.0	0.9601433110820721	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD8 T Cell (ab)	parent	6152	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.5099038578695841	0.56624288959683	0.11267806345449158	1.0	0.6054816998020532	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD8 Naive / T Central Memory	terminal	6152	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	0.4794354667038527	0.5331386253108543	0.10740631721400315	1.0	0.8389114192544086	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	CD8 Cytotoxic / T Effector Memory	terminal	6152	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	0.19036849049047802	0.29188657261167866	0.20303616424240123	1.0	0.12678327076856002	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	ydT Cell	terminal	6152	CD3D,CD3E		MS4A1,LST1	1.0222297114318888	1.0698032333080805	0.0951470437523835	0.0	0.8535303325726515	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	MAIT Cell	terminal	6152	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.7016566366104204	0.7492301584866121	0.0951470437523835	1.0	0.9395659504603094	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:4	NKT Cell	terminal	6152	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.37755541430037803	0.42512893617656977	0.0951470437523835	1.0	0.03861747802165055	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	NK Cell	terminal	5599	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.12704286073883594	0.10635685362221195	0.4667994287220958	1.0	0.07961311229571932	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	T Cell	parent	5599	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.5332565654889561	0.6023935191246799	0.13827390727144753	0.6666666666666666	0.3405909515049645	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD4 T Cell (ab)	parent	5599	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.6097555697366135	0.6546912993527157	0.08987145923220445	1.0	0.6614163712130514	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD4 Naive / T Central Memory	terminal	5599	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.5726317950690893	0.6298202531212972	0.11437691610441567	1.0	0.8219199711776614	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD4 T Effector Memory	terminal	5599	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.2536017852048674	0.4077168262198129	0.30823008202989094	1.0	0.10480434783044133	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	Treg	terminal	5599	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.11676821492254405	0.1889111198778982	0.1442858099107083	1.0	0.8747450692606663	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD8 T Cell (ab)	parent	5599	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.4511504850063167	0.4880529749226327	0.07380497983263215	1.0	0.5132621219317222	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD8 Naive / T Central Memory	terminal	5599	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	0.43749290624737414	0.5086621129220151	0.14233841334928207	1.0	0.8085050783899024	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	CD8 Cytotoxic / T Effector Memory	terminal	5599	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	0.11750937185383248	0.2742357801918001	0.3134528166759353	1.0	0.0653497572338841	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	ydT Cell	terminal	5599	CD3D,CD3E		MS4A1,LST1	0.8306719878966903	0.864980944412524	0.06861791303166749	0.0	0.6542076789238754	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	MAIT Cell	terminal	5599	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.43688986786346373	0.47119882437929744	0.06861791303166749	1.0	0.2945688927755887	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:5	NKT Cell	terminal	5599	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.3402270721306565	0.3745360286464902	0.06861791303166749	1.0	0.0	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	NK Cell	terminal	5196	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.243665482751377	0.050980920423742804	0.5892928063502396	1.0	0.0	12.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	T Cell	parent	5196	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.7300420074499254	0.7815949425525717	0.10310587020529244	0.6666666666666666	0.833548087787659	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD4 T Cell (ab)	parent	5196	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.6967441243685214	0.8236793942313593	0.2538705397256757	1.0	0.7785911550085094	7.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD4 Naive / T Central Memory	terminal	5196	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.7749474744919724	0.8011396514488422	0.05238435391373961	1.0	0.978948594335055	3.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD4 T Effector Memory	terminal	5196	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.21748357240138355	0.43312269313490814	0.4312782414670492	1.0	0.042932258441399376	11.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	Treg	terminal	5196	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.16981909986702956	0.23226273696614375	0.12488727419822834	1.0	0.933013095160415	4.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD8 T Cell (ab)	parent	5196	CD3D,CD3E,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.7635422048477033	0.7889423670076562	0.05080032431990605	1.0	1.0	1.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD8 Naive / T Central Memory	terminal	5196	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	0.7143610303080917	0.7468438411355988	0.06496562165501395	1.0	1.0	2.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	CD8 Cytotoxic / T Effector Memory	terminal	5196	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	0.11450473784962918	0.3315709919765653	0.4341325082538723	1.0	0.06281630325834929	9.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	ydT Cell	terminal	5196	CD3D,CD3E		MS4A1,LST1	1.0972541440980905	1.1243646336322202	0.054220979068259074	0.0	0.9315959345830735	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	MAIT Cell	terminal	5196	CD3D,CD3E,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.538391137910036	0.5655016274441655	0.054220979068259074	1.0	0.5418356507646571	8.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:6	NKT Cell	terminal	5196	CD3D,CD3E,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.38775477632937566	0.4148652658635052	0.054220979068259074	1.0	0.04970281405442179	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:7	NK Cell	terminal	4804	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,MS4A1,LST1	-0.24149439304285403	0.04438626762327554	0.5717613213322591	1.0	0.0007918856167397843	10.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:7	T Cell	parent	4804	CD3D,CD3E,CD247,LCK	CD3D,CD3E	MS4A1,CD79A,LST1,S100A8	0.6932271002209455	0.7544371660528929	0.12242013166389497	0.6666666666666666	0.7413249484168587	6.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:7	CD4 T Cell (ab)	parent	4804	CD3D,CD3E,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.7531231885572754	0.8077442713119058	0.10924216550926086	1.0	0.854534532673096	5.0
vaccination_study_09	T_NK_lineage	T_NK_lineage:7	CD4 Naive / T Central Memory	terminal	4804	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	0.7762453509992505	0.7975549526494011	0.04261920330030138	1.0	0.9799559495808154	1.0
