study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	Myeloid_lineage	1	Conventional DC 2	5	2525	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.03405940594059406	0.012013201320132014	0.03405940594059406	0.0	0.012013201320132014	0.2943332104628555	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	1	Plasmacytoid DC	6	2525	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.12792079207920792	0.03316831683168317	0.12792079207920792	0.0	0.03316831683168317	0.5498744769389415	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	10	Classical Monocyte	1	1368	0.9298370963132323	1.0	1.0	0.0	1.0	0.9714912280701753	1.0	0.0	0.9714912280701753	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	10	Intermediate Monocyte	2	1368	0.8441769076879109	0.9992690058479532	0.9992690058479532	0.0	0.9992690058479532	0.7690058479532162	0.9992690058479532	0.0	0.7690058479532162	1.0005095172379272	0.07675438596491228	0.0	0.0	1.1220760233918128
vaccination_study_09	Myeloid_lineage	10	Non-Classical Monocyte	3	1368	0.8446234638468133	0.972953216374269	0.972953216374269	0.0	0.972953216374269	0.3307748538011696	0.972953216374269	0.0	0.3307748538011696	1.0153908806104335	0.0021929824561403508	0.0014619883040935672	0.0	0.9779239766081872
vaccination_study_09	Myeloid_lineage	10	Conventional DC 1	4	1368	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.021198830409356724	0.007066276803118908	0.021198830409356724	0.0	0.007066276803118908	0.3587523075637086	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	10	Conventional DC 2	5	1368	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.04532163742690058	0.015350877192982455	0.04532163742690058	0.0	0.015350877192982455	0.3695691034481107	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	10	Plasmacytoid DC	6	1368	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.14546783625730994	0.03673245614035087	0.14546783625730994	0.0	0.03673245614035087	0.6198325419543825	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	11	Classical Monocyte	1	1349	0.9284652757930837	1.0	1.0	0.0	1.0	0.9799851742031134	1.0	0.0	0.9799851742031134	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	11	Intermediate Monocyte	2	1349	0.9253286653329523	1.0	1.0	0.0	1.0	0.8498888065233507	1.0	0.0	0.8498888065233507	1.0012341670606508	0.21942179392142327	0.0	0.0	1.3510748702742772
vaccination_study_09	Myeloid_lineage	11	Non-Classical Monocyte	3	1349	0.8850457273506717	0.9948109710896961	0.9948109710896961	0.0	0.9948109710896961	0.3776871756856931	0.9948109710896961	0.0	0.3776871756856931	1.0379699458588587	0.004447739065974796	0.0037064492216456633	0.0	1.0056338028169014
vaccination_study_09	Myeloid_lineage	11	Conventional DC 2	4	1349	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.167531504818384	0.06473931307141091	0.167531504818384	0.0	0.06473931307141091	1.1859764482968949	0.018532246108228317	0.002223869532987398	0.0	0.5090653747094107
vaccination_study_09	Myeloid_lineage	11	Conventional DC 1	5	1349	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.04966641957005189	0.016555473190017298	0.04966641957005189	0.0	0.016555473190017298	0.6860983384300491	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	11	Plasmacytoid DC	6	1349	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.18013343217197925	0.047627872498146775	0.18013343217197925	0.0	0.047627872498146775	0.7580403214631337	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	12	Classical Monocyte	1	1325	0.8958773935410117	1.0	1.0	0.0	1.0	0.9366037735849057	1.0	0.0	0.9366037735849057	1.0081250920047184	0.9939622641509434	0.999245283018868	0.0	3.5895849056603772
vaccination_study_09	Myeloid_lineage	12	Intermediate Monocyte	2	1325	0.9044941411831952	1.0	1.0	0.0	1.0	0.820377358490566	1.0	0.0	0.820377358490566	1.0012341670606508	0.3969811320754717	0.0015094339622641509	0.0	1.6366792452830188
vaccination_study_09	Myeloid_lineage	12	Non-Classical Monocyte	3	1325	0.8689911403258074	0.9811320754716981	0.9811320754716981	0.0	0.9811320754716981	0.369811320754717	0.9811320754716981	0.0	0.369811320754717	1.0238396437895805	0.10415094339622641	0.09584905660377359	0.0	1.243622641509434
vaccination_study_09	Myeloid_lineage	12	Conventional DC 1	4	1325	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.06037735849056604	0.02012578616352201	0.06037735849056604	0.0	0.02012578616352201	0.8092623802704116	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	12	Conventional DC 2	5	1325	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.07924528301886792	0.02691823899371069	0.07924528301886792	0.0	0.02691823899371069	0.5961916668832729	0.0015094339622641509	0.0015094339622641509	0.0	0.48111443970514484
vaccination_study_09	Myeloid_lineage	12	Plasmacytoid DC	6	1325	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.29283018867924526	0.0771698113207547	0.29283018867924526	0.0	0.0771698113207547	1.207349443771243	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	13	Non-Classical Monocyte	1	1325	0.9761503286653329	0.999245283018868	0.999245283018868	0.0	0.999245283018868	0.6913207547169812	0.999245283018868	0.0	0.6913207547169812	1.042550591020458	0.970566037735849	0.9350943396226415	0.0	3.487245283018868
vaccination_study_09	Myeloid_lineage	13	Classical Monocyte	2	1325	0.7934838525292941	0.9962264150943396	0.9962264150943396	0.0	0.9962264150943396	0.749132075471698	0.9962264150943396	0.0	0.749132075471698	1.004358512172831	0.1811320754716981	0.9833962264150944	0.0	2.2694339622641513
vaccination_study_09	Myeloid_lineage	13	Intermediate Monocyte	3	1325	0.9442340668762503	1.0	1.0	0.0	1.0	0.8986792452830189	1.0	0.0	0.8986792452830189	1.0012341670606508	0.10566037735849057	0.010566037735849057	0.0	1.179622641509434
vaccination_study_09	Myeloid_lineage	13	Conventional DC 1	4	1325	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.21735849056603773	0.07245283018867925	0.21735849056603773	0.0	0.07245283018867925	2.6143731051631263	0.0030188679245283017	0.0	0.0	0.49537391545832504
vaccination_study_09	Myeloid_lineage	13	Conventional DC 2	5	1325	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.06037735849056604	0.020377358490566037	0.06037735849056604	0.0	0.020377358490566037	0.4701469170136592	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	13	Plasmacytoid DC	6	1325	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.24075471698113207	0.06245283018867925	0.24075471698113207	0.0	0.06245283018867925	0.9997304740012349	0.0007547169811320754	0.0	0.0	0.4392326972126807
vaccination_study_09	Myeloid_lineage	14	Classical Monocyte	1	1317	0.8425978851100314	1.0	1.0	0.0	1.0	0.9069096431283219	1.0	0.0	0.9069096431283219	1.0081250920047184	0.9901290812452543	0.9939255884586181	0.0	3.578132118451025
vaccination_study_09	Myeloid_lineage	14	Intermediate Monocyte	2	1317	0.9562017719348386	1.0	1.0	0.0	1.0	0.8602885345482156	1.0	0.0	0.8602885345482156	1.0012341670606508	0.510250569476082	0.0015186028853454822	0.0	1.8179195140470767
vaccination_study_09	Myeloid_lineage	14	Non-Classical Monocyte	3	1317	0.9231709059731352	0.9984813971146546	0.9984813971146546	0.0	0.9984813971146546	0.44552012148823084	0.9984813971146546	0.0	0.44552012148823084	1.0417614967196873	0.23006833712984054	0.21564160971905846	0.0	1.582232346241458
vaccination_study_09	Myeloid_lineage	14	Conventional DC 2	4	1317	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.3348519362186788	0.12882814477347507	0.3348519362186788	0.0	0.12882814477347507	2.303739130264974	0.009870918754745633	0.004555808656036446	0.0	0.4975391900668875
vaccination_study_09	Myeloid_lineage	14	Conventional DC 1	5	1317	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.11465451784358391	0.03821817261452797	0.11465451784358391	0.0	0.03821817261452797	1.4333901411642462	0.0007593014426727411	0.0007593014426727411	0.0	0.4925179105300289
vaccination_study_09	Myeloid_lineage	14	Plasmacytoid DC	6	1317	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.23462414578587698	0.061883067577828396	0.23462414578587698	0.0	0.061883067577828396	0.9752885854468839	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	15	Classical Monocyte	1	971	0.904036867676479	1.0	1.0	0.0	1.0	0.9544799176107105	1.0	0.0	0.9544799176107105	1.0081250920047184	0.9989701338825953	0.9979402677651905	0.0	3.596292481977343
vaccination_study_09	Myeloid_lineage	15	Intermediate Monocyte	2	971	0.8391611889111175	1.0	1.0	0.0	1.0	0.775231719876416	1.0	0.0	0.775231719876416	1.0012341670606508	0.14727085478887744	0.0	0.0	1.235633367662204
vaccination_study_09	Myeloid_lineage	15	Non-Classical Monocyte	3	971	0.8226957702200629	0.9618949536560247	0.9618949536560247	0.0	0.9618949536560247	0.31642636457260553	0.9618949536560247	0.0	0.31642636457260553	1.003967692881401	0.003089598352214212	0.0020597322348094747	0.0	0.9688980432543769
vaccination_study_09	Myeloid_lineage	15	Conventional DC 1	4	971	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.01132852729145211	0.00377617576381737	0.01132852729145211	0.0	0.00377617576381737	0.24525465481709854	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	15	Conventional DC 2	5	971	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.037075180226570546	0.012358393408856848	0.037075180226570546	0.0	0.012358393408856848	0.31447970378642875	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	15	Plasmacytoid DC	6	971	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.1709577754891864	0.04454170957775489	0.1709577754891864	0.0	0.04454170957775489	0.7214580241679992	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	16	Plasmacytoid DC	1	802	0.9971384681337525	1.0	1.0	0.0	1.0	0.8619077306733168	1.0	0.0	0.8619077306733168	4.026754873836427	1.0	0.9912718204488778	0.0	3.591271820448878
vaccination_study_09	Myeloid_lineage	16	Intermediate Monocyte	2	802	0.7296638325235781	0.9987531172069826	0.9987531172069826	0.0	0.9987531172069826	0.34600997506234416	0.9987531172069826	0.0	0.34600997506234416	0.9999981060164043	0.0012468827930174563	0.0	0.0	1.0007481296758105
vaccination_study_09	Myeloid_lineage	16	Classical Monocyte	3	802	0.34011681909116886	0.713216957605985	0.713216957605985	0.0	0.713216957605985	0.24139650872817958	0.713216957605985	0.0	0.24139650872817958	0.721874417748422	0.0	0.0	0.0	0.713216957605985
vaccination_study_09	Myeloid_lineage	16	Conventional DC 2	4	802	0.47718991140325806	0.4975062344139651	0.4975062344139651	0.0	0.4975062344139651	0.16957605985037405	0.4975062344139651	0.0	0.16957605985037405	3.3903303078208222	0.014962593516209476	0.004987531172069825	0.0	0.52643391521197
vaccination_study_09	Myeloid_lineage	16	Conventional DC 1	5	802	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.0024937655860349127	0.0008312551953449709	0.0024937655860349127	0.0	0.0008312551953449709	0.14366459176001176	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	16	Non-Classical Monocyte	6	802	0.3045977422120606	0.31546134663341646	0.31546134663341646	0.0	0.31546134663341646	0.08385286783042394	0.31546134663341646	0.0	0.08385286783042394	0.3362016399740152	0.0	0.0	0.0	0.31546134663341646
vaccination_study_09	Myeloid_lineage	17	Classical Monocyte	1	607	0.9334238353815376	1.0	1.0	0.0	1.0	0.9769357495881383	1.0	0.0	0.9769357495881383	1.0081250920047184	1.0	0.9983525535420099	0.0	3.59835255354201
vaccination_study_09	Myeloid_lineage	17	Intermediate Monocyte	2	607	0.870913118033724	1.0	1.0	0.0	1.0	0.8241350906095553	1.0	0.0	0.8241350906095553	1.0012341670606508	0.12520593080724876	0.0	0.0	1.200329489291598
vaccination_study_09	Myeloid_lineage	17	Non-Classical Monocyte	3	607	0.8631537582166333	0.9769357495881383	0.9769357495881383	0.0	0.9769357495881383	0.36161449752883035	0.9769357495881383	0.0	0.36161449752883035	1.0195048382634815	0.0	0.0	0.0	0.9769357495881383
vaccination_study_09	Myeloid_lineage	17	Conventional DC 1	4	607	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.016474464579901153	0.0054914881933003845	0.016474464579901153	0.0	0.0054914881933003845	0.3044272857326332	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	17	Conventional DC 2	5	607	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.05271828665568369	0.019220208676551345	0.05271828665568369	0.0	0.019220208676551345	0.41898146994961827	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	17	Plasmacytoid DC	6	607	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.32784184514003295	0.08607907742998352	0.32784184514003295	0.0	0.08607907742998352	1.3469369272312068	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	18	Classical Monocyte	1	514	0.9277686481851958	1.0	1.0	0.0	1.0	0.9649805447470816	1.0	0.0	0.9649805447470816	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	18	Intermediate Monocyte	2	514	0.906048156616176	1.0	1.0	0.0	1.0	0.8239299610894941	1.0	0.0	0.8239299610894941	1.0012341670606508	0.188715953307393	0.0	0.0	1.3019455252918288
vaccination_study_09	Myeloid_lineage	18	Non-Classical Monocyte	3	514	0.8767540725921692	0.9883268482490273	0.9883268482490273	0.0	0.9883268482490273	0.3633268482490272	0.9883268482490273	0.0	0.3633268482490272	1.0312718455917287	0.02529182879377432	0.02529182879377432	0.0	1.0540856031128405
vaccination_study_09	Myeloid_lineage	18	Conventional DC 1	4	514	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.027237354085603113	0.009079118028534372	0.027237354085603113	0.0	0.009079118028534372	0.42818870228451145	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	18	Conventional DC 2	5	514	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.10894941634241245	0.03761348897535668	0.10894941634241245	0.0	0.03761348897535668	0.7946263197908439	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	18	Plasmacytoid DC	6	514	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.14007782101167315	0.036478599221789886	0.14007782101167315	0.0	0.036478599221789886	0.5983431655579265	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	19	Classical Monocyte	1	365	0.8937767933695342	1.0	1.0	0.0	1.0	0.953972602739726	1.0	0.0	0.953972602739726	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	19	Intermediate Monocyte	2	365	0.8356530437267791	1.0	1.0	0.0	1.0	0.7917808219178082	1.0	0.0	0.7917808219178082	1.0012341670606508	0.14794520547945206	0.0	0.0	1.2367123287671233
vaccination_study_09	Myeloid_lineage	19	Non-Classical Monocyte	3	365	0.822874392683624	0.9808219178082191	0.9808219178082191	0.0	0.9808219178082191	0.33972602739726027	0.9808219178082191	0.0	0.33972602739726027	1.023519250857545	0.0	0.0	0.0	0.9808219178082191
vaccination_study_09	Myeloid_lineage	19	Conventional DC 1	4	365	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.019178082191780823	0.006392694063926941	0.019178082191780823	0.0	0.006392694063926941	0.3355159209252149	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	19	Conventional DC 2	5	365	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.0273972602739726	0.01004566210045662	0.0273972602739726	0.0	0.01004566210045662	0.24982760080321112	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	19	Plasmacytoid DC	6	365	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.09315068493150686	0.02328767123287671	0.09315068493150686	0.0	0.02328767123287671	0.4112500230569414	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	2	Non-Classical Monocyte	1	2304	0.9905651614747071	1.0	1.0	0.0	1.0	0.7950303819444444	1.0	0.0	0.7950303819444444	1.0433302138217446	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	2	Classical Monocyte	2	2304	0.7762825092883681	0.9947916666666666	0.9947916666666666	0.0	0.9947916666666666	0.6415798611111112	0.9947916666666666	0.0	0.6415798611111112	1.0029264271325817	0.002170138888888889	1.0	0.0	1.9982638888888888
vaccination_study_09	Myeloid_lineage	2	Intermediate Monocyte	3	2304	0.9666226064589882	1.0	1.0	0.0	1.0	0.922634548611111	1.0	0.0	0.922634548611111	1.0012341670606508	0.014756944444444444	0.012586805555555556	0.0	1.0361979166666666
vaccination_study_09	Myeloid_lineage	2	Conventional DC 1	4	2304	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.3055555555555556	0.10199652777777779	0.3055555555555556	0.0	0.10199652777777779	3.6285425522282506	0.0030381944444444445	0.0	0.0	0.49540483789019085
vaccination_study_09	Myeloid_lineage	2	Conventional DC 2	5	2304	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.013888888888888888	0.00462962962962963	0.013888888888888888	0.0	0.00462962962962963	0.15958665830713872	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	2	Plasmacytoid DC	6	2304	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.3068576388888889	0.08040364583333334	0.3068576388888889	0.0	0.08040364583333334	1.2632752888199366	0.0013020833333333333	0.0	0.0	0.44010848337620273
vaccination_study_09	Myeloid_lineage	20	Classical Monocyte	1	361	0.9095312946556159	1.0	1.0	0.0	1.0	0.9606648199445983	1.0	0.0	0.9606648199445983	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	20	Intermediate Monocyte	2	361	0.8671477565018577	1.0	1.0	0.0	1.0	0.804016620498615	1.0	0.0	0.804016620498615	1.0012341670606508	0.10803324099722991	0.0	0.0	1.172853185595568
vaccination_study_09	Myeloid_lineage	20	Non-Classical Monocyte	3	361	0.8565161474707059	0.9833795013850416	0.9833795013850416	0.0	0.9833795013850416	0.3601108033240997	0.9833795013850416	0.0	0.3601108033240997	1.026161235233855	0.01662049861495845	0.01662049861495845	0.0	1.0265927977839335
vaccination_study_09	Myeloid_lineage	20	Conventional DC 1	4	361	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.0221606648199446	0.007386888273314866	0.0221606648199446	0.0	0.007386888273314866	0.36981234762819426	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	20	Conventional DC 2	5	361	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.06925207756232687	0.023084025854108958	0.06925207756232687	0.0	0.023084025854108958	0.529433339528508	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	20	Plasmacytoid DC	6	361	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.1440443213296399	0.03878116343490305	0.1440443213296399	0.0	0.03878116343490305	0.6141571501989624	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	21	Classical Monocyte	1	322	0.908155901686196	1.0	1.0	0.0	1.0	0.9565217391304348	1.0	0.0	0.9565217391304348	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	21	Intermediate Monocyte	2	322	0.8689268362389254	1.0	1.0	0.0	1.0	0.7895962732919255	1.0	0.0	0.7895962732919255	1.0012341670606508	0.17391304347826086	0.0	0.0	1.2782608695652173
vaccination_study_09	Myeloid_lineage	21	Non-Classical Monocyte	3	322	0.8619873535295799	0.9658385093167702	0.9658385093167702	0.0	0.9658385093167702	0.34006211180124224	0.9658385093167702	0.0	0.34006211180124224	1.0080413867138203	0.024844720496894408	0.021739130434782608	0.0	1.027329192546584
vaccination_study_09	Myeloid_lineage	21	Conventional DC 1	4	322	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.024844720496894408	0.008281573498964802	0.024844720496894408	0.0	0.008281573498964802	0.4006760420392012	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	21	Conventional DC 2	5	322	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.07142857142857142	0.025879917184265012	0.07142857142857142	0.0	0.025879917184265012	0.5439731276515758	0.003105590062111801	0.0	0.0	0.48215885550263693
vaccination_study_09	Myeloid_lineage	21	Plasmacytoid DC	6	322	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.13043478260869565	0.033385093167701864	0.13043478260869565	0.0	0.033385093167701864	0.559897470619529	0.0	0.0	0.0	0.4380251500428694
vaccination_study_09	Myeloid_lineage	22	Non-Classical Monocyte	1	318	0.9851243212346384	1.0	1.0	0.0	1.0	0.7452830188679245	1.0	0.0	0.7452830188679245	1.0433302138217446	0.9528301886792453	0.9433962264150944	0.0	3.4679245283018867
vaccination_study_09	Myeloid_lineage	22	Classical Monocyte	2	318	0.7887503572449271	1.0	1.0	0.0	1.0	0.7144654088050315	1.0	0.0	0.7144654088050315	1.0081250920047184	0.22641509433962265	0.9874213836477987	0.0	2.349685534591195
vaccination_study_09	Myeloid_lineage	22	Intermediate Monocyte	3	318	0.9803050871677622	1.0	1.0	0.0	1.0	0.9433962264150944	1.0	0.0	0.9433962264150944	1.0012341670606508	0.07861635220125786	0.018867924528301886	0.0	1.1446540880503144
vaccination_study_09	Myeloid_lineage	22	Conventional DC 1	4	318	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.2893081761006289	0.09643605870020965	0.2893081761006289	0.0	0.09643605870020965	3.4417155207389536	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	22	Conventional DC 2	5	318	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.13522012578616352	0.05345911949685534	0.13522012578616352	0.0	0.05345911949685534	0.9701244248297938	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	22	Plasmacytoid DC	6	318	0.4380251500428694	0.44654088050314467	0.44654088050314467	0.0	0.44654088050314467	0.12185534591194969	0.44654088050314467	0.0	0.12185534591194969	1.8201764511600114	0.0	0.0	0.0	0.44654088050314467
vaccination_study_09	Myeloid_lineage	23	Classical Monocyte	1	203	0.8705487282080594	1.0	1.0	0.0	1.0	0.9467980295566502	1.0	0.0	0.9467980295566502	1.0081250920047184	1.0	1.0	0.0	3.6
vaccination_study_09	Myeloid_lineage	23	Intermediate Monocyte	2	203	0.8187482137753644	1.0	1.0	0.0	1.0	0.7684729064039408	1.0	0.0	0.7684729064039408	1.0012341670606508	0.11822660098522167	0.0	0.0	1.1891625615763548
vaccination_study_09	Myeloid_lineage	23	Non-Classical Monocyte	3	203	0.8195448699628465	0.9753694581280788	0.9753694581280788	0.0	0.9753694581280788	0.33251231527093594	0.9753694581280788	0.0	0.33251231527093594	1.0178868588536487	0.0049261083743842365	0.0	0.0	0.9832512315270936
vaccination_study_09	Myeloid_lineage	23	Conventional DC 1	4	203	0.49054372677907976	0.49054372677907976	0.49054372677907976	0.0	0.019704433497536946	0.006568144499178982	0.019704433497536946	0.0	0.006568144499178982	0.3415683832467688	0.0	0.0	0.0	0.49054372677907976
vaccination_study_09	Myeloid_lineage	23	Conventional DC 2	5	203	0.47718991140325806	0.47718991140325806	0.47718991140325806	0.0	0.024630541871921183	0.008210180623973728	0.024630541871921183	0.0	0.008210180623973728	0.23134489336906097	0.0	0.0	0.0	0.47718991140325806
vaccination_study_09	Myeloid_lineage	23	Plasmacytoid DC	6	203	0.4380251500428694	0.4380251500428694	0.4380251500428694	0.0	0.13793103448275862	0.03571428571428571	0.13793103448275862	0.0	0.03571428571428571	0.5897841723713988	0.0	0.0	0.0	0.4380251500428694
