study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_04	B_lineage	B_lineage:12	Naive B Cell	terminal	6	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-0.6476511613776287	0.49719775654375553	2.289697835842768	1.0	0.8996255422213206	1.0
vaccination_study_04	B_lineage	B_lineage:12	Memory B Cell	terminal	6	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.12808426732108705	0.4796528248559861	1.2154741843541463	0.3333333333333333	0.8192549533670028	2.0
vaccination_study_04	B_lineage	B_lineage:12	B Cell	parent	6	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	1.191323238114516	1.2515410772628253	0.120435678296619	1.0	0.795879568725601	3.0
vaccination_study_04	B_lineage	B_lineage:13	Plasma Cell	terminal	4	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	2.279664927295276	2.5346464227352823	0.5099629908800125	1.0	0.9835175975336783	1.0
vaccination_study_04	B_lineage	B_lineage:13	Plasmablast	terminal	4	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.7803611840520586	1.7803611840520586	0.0	1.0	0.8146131383274108	2.0
vaccination_study_04	B_lineage	B_lineage:13	Memory B Cell	terminal	4	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.33436497535024373	0.3919980994292668	1.4527261495590211	0.3333333333333333	0.4773863358347971	3.0
vaccination_study_04	B_lineage	B_lineage:14	Plasmablast	terminal	4	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.8994140710149494	1.8994140710149494	0.0	1.0	0.9178509582073202	1.0
vaccination_study_04	B_lineage	B_lineage:14	Plasma Cell	terminal	4	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	1.698963533022574	2.045752695628575	0.6935783252120018	1.0	0.645542843353985	2.0
vaccination_study_04	B_lineage	B_lineage:14	B Cell	parent	4	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	0.8694953992962837	0.8694953992962837	0.0	1.0	0.3957304935218715	3.0
vaccination_study_04	B_lineage	B_lineage:15	Naive B Cell	terminal	4	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-0.7255872972309589	0.3158796466886997	2.0829338878393173	1.0	0.8271206601744672	1.0
vaccination_study_04	B_lineage	B_lineage:15	Memory B Cell	terminal	4	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.20694156757422857	0.3107387317078454	1.0353605985641479	0.3333333333333333	0.6885649025259273	2.0
vaccination_study_04	B_lineage	B_lineage:15	B Cell	parent	4	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	1.0844309975703554	1.2368671397368112	0.3048722843329112	1.0	0.6629736294592391	3.0
vaccination_study_04	B_lineage	B_lineage:2	Plasmablast	terminal	10	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.89921675665038	1.89921675665038	0.0	1.0	0.9176798552181462	1.0
vaccination_study_04	B_lineage	B_lineage:2	Plasma Cell	terminal	10	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	2.071623154836042	2.408631927626474	0.6740175455808639	1.0	0.8624349419735337	2.0
vaccination_study_04	B_lineage	B_lineage:2	Memory B Cell	terminal	10	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.2532684879643577	0.4517740649836404	1.4100851058959962	0.3333333333333333	0.6117873871702042	3.0
vaccination_study_04	B_lineage	B_lineage:3	Plasmablast	terminal	10	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.9498870709112708	1.9656661876610344	0.03155823349952698	1.0	0.9616190902117068	1.0
vaccination_study_04	B_lineage	B_lineage:3	Plasma Cell	terminal	10	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	2.006665013091905	2.339002192871911	0.6646743595600129	1.0	0.8246285716006143	2.0
vaccination_study_04	B_lineage	B_lineage:3	B Cell	parent	10	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	0.8789269829789799	0.8841866885622343	0.010519411166508992	1.0	0.40745738297368495	3.0
vaccination_study_04	B_lineage	B_lineage:4	Plasma Cell	terminal	9	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	2.0355657298886585	2.332716052021299	0.5943006442652808	1.0	0.8414491143982312	1.0
vaccination_study_04	B_lineage	B_lineage:4	Plasmablast	terminal	9	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.7680179188175809	1.7680179188175809	0.0	1.0	0.8039095609046797	2.0
vaccination_study_04	B_lineage	B_lineage:4	B Cell	parent	9	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	0.860286651386155	0.860286651386155	0.0	1.0	0.38428066999649435	3.0
vaccination_study_04	B_lineage	B_lineage:5	Naive B Cell	terminal	9	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-0.7237848668462701	0.3876705985102389	2.222910930713018	1.0	0.828797481856844	1.0
vaccination_study_04	B_lineage	B_lineage:5	Memory B Cell	terminal	9	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.16335936567140003	0.38351369187945417	1.0937461151017083	0.3333333333333333	0.7607936012534083	2.0
vaccination_study_04	B_lineage	B_lineage:5	B Cell	parent	9	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	1.0178050895531972	1.0448951025803883	0.054180026054382324	1.0	0.5801333892377203	3.0
vaccination_study_04	B_lineage	B_lineage:6	B Cell	parent	8	CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3E,LST1,NKG7	1.847994877025485	1.8733906354755163	0.05079151690006256	1.0	1.0	1.0
vaccination_study_04	B_lineage	B_lineage:6	Naive B Cell	terminal	8	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-0.21607760898768902	0.7917608227580786	2.015676863491535	1.0	1.0	2.0
vaccination_study_04	B_lineage	B_lineage:6	Memory B Cell	terminal	8	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.3081560224294662	0.8129837885499	1.0096555322408676	0.3333333333333333	1.0	3.0
vaccination_study_04	B_lineage	B_lineage:7	Plasma Cell	terminal	8	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	1.8854856374008313	2.0966798397047177	0.4223884046077728	1.0	0.75410080963074	1.0
vaccination_study_04	B_lineage	B_lineage:7	Naive B Cell	terminal	8	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-1.0799067933112383	0.48330010287463665	3.12641379237175	1.0	0.4974931646754914	2.0
vaccination_study_04	B_lineage	B_lineage:7	Plasmablast	terminal	8	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.389434457889625	1.6071828539882387	0.4354967921972275	1.0	0.47561738634384154	3.0
vaccination_study_04	B_lineage	B_lineage:8	Memory B Cell	terminal	6	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.18882193324111754	0.4142327769881203	1.2061094204584757	0.3333333333333333	0.7185945373804586	1.0
vaccination_study_04	B_lineage	B_lineage:8	Plasma Cell	terminal	6	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	1.3512081548216799	1.5569795824232557	0.4115428552031517	1.0	0.4431452951109386	2.0
vaccination_study_04	B_lineage	B_lineage:8	Naive B Cell	terminal	6	CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	MZB1,JCHAIN	-1.1454354810218017	0.28776006028056145	2.8663910826047263	1.0	0.43653107409813985	3.0
vaccination_study_04	B_lineage	B_lineage:9	Plasmablast	terminal	6	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,MKI67	MZB1,XBP1,JCHAIN	LST1	1.9330163328420547	1.9330163328420547	0.0	1.0	0.9469894725479727	1.0
vaccination_study_04	B_lineage	B_lineage:9	Plasma Cell	terminal	6	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,IGHA1	MZB1,XBP1,PRDM1,JCHAIN	CD79A,LST1	2.125016921332904	2.4708627050831207	0.6916915675004324	1.0	0.8935107156577115	2.0
vaccination_study_04	B_lineage	B_lineage:9	Memory B Cell	terminal	6	CD79A,CD79B,FCRL5,ITGAX,AIM2,BANK1,CD86	FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.2449832646619706	0.5653405260472071	1.6206475814183552	0.3333333333333333	0.6255184716879689	3.0
