study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_04	T_NK_lineage	T_NK_lineage:2	NKT Cell	terminal	26	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	0.11623018200580891	0.21483143384640033	0.19720250368118286	0.6666666666666666	0.0	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	NK Cell	terminal	21	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	1.027924465788465	1.1463241504163157	0.2367993692557017	1.0	0.44180496248140255	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	T Cell	parent	21	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.4061939924482314	1.4690756897131603	0.12576339452985733	0.3333333333333333	0.3398348156198522	8.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD4 T Cell (ab)	parent	21	CD3E,CD4	CD3E,CD4	LST1	0.026224774973733083	0.13966216643651327	0.22687478292556035	0.6666666666666666	0.18988062477542034	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD4 Naive / T Central Memory	terminal	21	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-0.2554747921133798	0.5390634073151482	1.5890763988570564	1.0	0.6825480808872919	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD4 T Effector Memory	terminal	21	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	0.5308709061808057	0.7561130149969979	0.45048421763238455	0.6666666666666666	0.4168798203137966	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	Treg	terminal	21	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-0.5513909504054085	0.2431472490231196	1.5890763988570564	0.3333333333333333	0.6330714597066214	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD8 T Cell (ab)	parent	21	CD3E	CD3E	CD4,LST1	0.18185516553265707	0.24672395558584304	0.12973758010637193	0.3333333333333333	0.20522595697855625	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD8 Naive / T Central Memory	terminal	21	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-0.2270829630276514	0.5674552364008767	1.5890763988570564	0.6666666666666666	0.7445922731034142	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	CD8 Cytotoxic / T Effector Memory	terminal	21	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	0.7645281771210586	0.9897702859372508	0.45048421763238455	0.6666666666666666	0.2633649485590104	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	ydT Cell	terminal	21	CD3E		LST1	0.13328656412306286	0.24672395558584304	0.22687478292556035	0.0	0.19541337879396223	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	MAIT Cell	terminal	21	CD3E,KLRB1,DPP4	KLRB1	LST1	0.7365573029669503	0.8499946944297305	0.22687478292556035	0.5	0.6930255914779762	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:3	NKT Cell	terminal	21	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	1.460010320232028	1.5734477116948082	0.22687478292556035	0.6666666666666666	0.5979313958667158	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	NK Cell	terminal	21	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	2.2696279696866766	2.304833609230664	0.07041127908797491	1.0	0.9681699793704558	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	T Cell	parent	21	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.500097960706741	1.5349914318039304	0.06978694219437857	0.3333333333333333	0.4326758368657688	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD4 T Cell (ab)	parent	21	CD3E,CD4	CD3E,CD4	LST1	0.07041127908797491	0.07041127908797491	0.0	0.6666666666666666	0.26682585295616357	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD4 Naive / T Central Memory	terminal	21	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-1.4542083021194214	0.17737830347485012	3.263173211188543	1.0	0.017580839159610374	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD4 T Effector Memory	terminal	21	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	0.8412355965092069	0.8856124139967418	0.08875363497507005	0.6666666666666666	0.7071081138702278	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	Treg	terminal	21	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-1.5223353164536613	0.10925128914061047	3.263173211188543	0.3333333333333333	0.05592769854948388	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD8 T Cell (ab)	parent	21	CD3E	CD3E	CD4,LST1	0.14082255817594982	0.14082255817594982	0.0	0.3333333333333333	0.1695123707256648	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD8 Naive / T Central Memory	terminal	21	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-1.4559277764388494	0.17565882915542239	3.263173211188543	0.6666666666666666	0.018572259358039675	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	CD8 Cytotoxic / T Effector Memory	terminal	21	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	2.2571566974630155	2.3015335149505507	0.08875363497507005	0.6666666666666666	0.856442409616407	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	ydT Cell	terminal	21	CD3E		LST1	0.14082255817594982	0.14082255817594982	0.0	0.0	0.20185448123337257	8.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	MAIT Cell	terminal	21	CD3E,KLRB1,DPP4	KLRB1	LST1	0.7416952678135463	0.7416952678135463	0.0	0.5	0.7008221497898145	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:4	NKT Cell	terminal	21	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	2.0759077696573165	2.0759077696573165	0.0	0.6666666666666666	0.875838522018445	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	NK Cell	terminal	20	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	1.804373363192593	2.034710617150579	0.46067450791597364	1.0	0.7709459657181247	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	T Cell	parent	20	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.990602264801661	2.063316620886326	0.14542871216932934	0.3333333333333333	0.917627872037757	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD4 T Cell (ab)	parent	20	CD3E,CD4	CD3E,CD4	LST1	0.2652243450284004	0.36294942647218703	0.19545016288757325	0.6666666666666666	0.6060682554015017	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD4 Naive / T Central Memory	terminal	20	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-1.1982674077153206	0.28745484054088594	2.971444496512413	1.0	0.15955760812167347	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD4 T Effector Memory	terminal	20	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	0.9847093847890696	1.0422456731398901	0.11507257670164109	0.6666666666666666	0.8412733525076553	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	Treg	terminal	20	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-1.059451899677515	0.4262703485786915	2.971444496512413	0.3333333333333333	0.33107248076059503	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD8 T Cell (ab)	parent	20	CD3E	CD3E	CD4,LST1	0.6770363122224807	0.7258988529443741	0.09772508144378662	0.3333333333333333	0.6362172035102477	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD8 Naive / T Central Memory	terminal	20	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-1.101169466972351	0.38455278128385545	2.971444496512413	0.6666666666666666	0.2281688088199507	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	CD8 Cytotoxic / T Effector Memory	terminal	20	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	2.0201535828411576	2.077689871191978	0.11507257670164109	0.6666666666666666	0.7622721565581148	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	ydT Cell	terminal	20	CD3E		LST1	0.6281737715005875	0.7258988529443741	0.19545016288757325	0.0	0.6183992750542169	8.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	MAIT Cell	terminal	20	CD3E,KLRB1,DPP4	KLRB1	LST1	0.9329188873370488	1.0306439687808355	0.19545016288757325	0.5	0.9909927026700079	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:5	NKT Cell	terminal	20	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	2.210249132514	2.307974213957787	0.19545016288757325	0.6666666666666666	0.9364564416244531	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	NK Cell	terminal	18	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	1.8196492490787355	1.959139666387013	0.2789808346165551	1.0	0.7774214986510766	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	T Cell	parent	18	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.4988028589222167	1.5561534563700359	0.11470119489563836	0.3333333333333333	0.43139539500029145	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD4 T Cell (ab)	parent	18	CD3E,CD4	CD3E,CD4	LST1	0.1624210841125912	0.22070095936457315	0.11655975050396389	0.6666666666666666	0.4270493326000967	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD4 Naive / T Central Memory	terminal	18	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-1.119241863489151	0.21864376465479532	2.6757712562878933	1.0	0.20339503965375771	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD4 T Effector Memory	terminal	18	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	0.7118457128052359	0.7582024388291217	0.09271345204777187	0.6666666666666666	0.5861130189993079	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	Treg	terminal	18	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-1.1028773329324195	0.23500829521152708	2.6757712562878933	0.3333333333333333	0.30525975785390663	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD8 T Cell (ab)	parent	18	CD3E	CD3E	CD4,LST1	0.4122619811031554	0.4414019187291463	0.058279875251981944	0.3333333333333333	0.40576533800294967	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD8 Naive / T Central Memory	terminal	18	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-1.065323427319527	0.2725622008244197	2.6757712562878933	0.6666666666666666	0.24934718864255578	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	CD8 Cytotoxic / T Effector Memory	terminal	18	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	1.8562411564210106	1.9025978824448966	0.09271345204777187	0.6666666666666666	0.6971435834589307	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	ydT Cell	terminal	18	CD3E		LST1	0.3831220434771644	0.4414019187291463	0.11655975050396389	0.0	0.4089506910882147	8.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	MAIT Cell	terminal	18	CD3E,KLRB1,DPP4	KLRB1	LST1	0.5829867212860672	0.6412665965380492	0.11655975050396389	0.5	0.45999130050746195	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:6	NKT Cell	terminal	18	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	1.8729663842254216	1.9312462594774036	0.11655975050396389	0.6666666666666666	0.7842666909364107	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	NK Cell	terminal	17	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	0.4802854051109122	0.7908142163973895	0.6210576225729549	1.0	0.20965772079473086	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	T Cell	parent	17	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.4925093341107463	1.6331644689335543	0.2813102696456161	0.3333333333333333	0.425173109812887	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD4 T Cell (ab)	parent	17	CD3E,CD4	CD3E,CD4	LST1	0.4852230917004978	0.5964377224445343	0.22242926148807302	0.6666666666666666	0.989168346741518	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD4 Naive / T Central Memory	terminal	17	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-0.034917864145017144	0.5119058454737944	1.093647419237623	1.0	0.8048964851079379	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD4 T Effector Memory	terminal	17	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	0.7072993852928573	0.8710660402681314	0.3275333099505481	0.6666666666666666	0.5818616562735089	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	Treg	terminal	17	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-0.21620695935744863	0.33061675026136284	1.093647419237623	0.3333333333333333	0.8323098054219579	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD8 T Cell (ab)	parent	17	CD3E	CD3E	CD4,LST1	0.9207813029780108	1.019685983657837	0.19780936135965235	0.3333333333333333	0.8483657437037316	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD8 Naive / T Central Memory	terminal	17	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-0.12813555872907822	0.41868815088973327	1.093647419237623	0.6666666666666666	0.8030518890328675	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	CD8 Cytotoxic / T Effector Memory	terminal	17	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	0.8939847241179283	1.0577513790932025	0.3275333099505481	0.6666666666666666	0.3148029045968405	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	ydT Cell	terminal	17	CD3E		LST1	0.9084713529138004	1.019685983657837	0.22242926148807302	0.0	0.8579729029964817	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	MAIT Cell	terminal	17	CD3E,KLRB1,DPP4	KLRB1	LST1	0.5692127592423383	0.6804273899863748	0.22242926148807302	0.5	0.4390901263139236	8.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:7	NKT Cell	terminal	17	CD3E,NKG7,GNLY,KLRD1,ZBTB16	NKG7,ZBTB16	LST1	0.9103810275302215	1.021595658274258	0.22242926148807302	0.6666666666666666	0.34992598956717985	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	NK Cell	terminal	14	NKG7,GNLY,KLRD1,FCGR3A,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3E,LST1	1.5185078884265857	1.7078392858407934	0.3786627948284149	1.0	0.6497660020788006	4.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	T Cell	parent	14	CD3E,CD247	CD3E	CD79A,LST1,S100A8	1.6826872747568857	1.7386880687304906	0.11200158794720969	0.3333333333333333	0.6131983291457546	6.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD4 T Cell (ab)	parent	14	CD3E,CD4	CD3E,CD4	LST1	0.2649789495127542	0.3218208721705845	0.11368384531566075	0.6666666666666666	0.6056409300376957	7.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD4 Naive / T Central Memory	terminal	14	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-0.799338398944764	0.3231296482540312	2.2449360943975902	1.0	0.38085343441919484	12.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD4 T Effector Memory	terminal	14	CD3E,CD4,CCL5,ANXA1,CXCR3,KLRB1	CD4,CCL5	CCR7,TCF7	1.10528177803471	1.1558645679837183	0.10116557989801679	0.6666666666666666	0.954023033873374	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	Treg	terminal	14	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-0.6942013388588315	0.42826670833996366	2.2449360943975902	0.3333333333333333	0.5481828423909056	10.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD8 T Cell (ab)	parent	14	CD3E	CD3E	CD4,LST1	0.6152207830122539	0.643641744341169	0.05684192265783038	0.3333333333333333	0.5824147674372522	9.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD8 Naive / T Central Memory	terminal	14	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-0.6708305471000218	0.4516375000987734	2.2449360943975902	0.6666666666666666	0.4824195206356914	11.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	CD8 Cytotoxic / T Effector Memory	terminal	14	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	1.7121156858546394	1.7626984758036477	0.10116557989801679	0.6666666666666666	0.639877112269151	5.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:8	ydT Cell	terminal	14	CD3E		LST1	0.5867998216833387	0.643641744341169	0.11368384531566075	0.0	0.5830364752396614	8.0
