study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:0	Conventional DC 2	terminal	5886	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	1.0020593319055309	1.31853533357716	0.6329520033432581	1.0	0.4219513230410058	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Myeloid Cell	parent	5457	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.847777189020001	2.856417188540426	0.017279999040849526	1.0	0.9985801916503674	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Monocyte	parent	5457	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	2.8430493169531292	2.844299356414965	0.00250007892367122	1.0	1.0	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Classical Monocyte	terminal	5457	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.3807964768750187	3.4342389561294615	0.10688495850888542	1.0	1.0	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Non-Classical Monocyte	terminal	5457	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-1.1994315224430194	0.44080943034390774	3.2804819055738546	1.0	0.0	9.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Intermediate Monocyte	terminal	5457	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.4536321643034746	2.4629694404109297	0.018674552214909514	1.0	0.9766041277940131	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Granulocyte	parent	5457	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		2.8933170501887524	2.8933170501887524	0.0	1.0	1.0	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Neutrophil	terminal	5457	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	2.4929369184957166	2.4936318008804736	0.0013897647695137682	1.0	1.0	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Eosinophil	terminal	5457	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-2.1829135016660004	0.09955568013700361	4.564938363606007	0.3333333333333333	0.0	10.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Basophil	terminal	5457	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.8783624755805374	0.07079657471527301	1.8983181005916208	0.3333333333333333	0.3247904292192253	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Mast Cell	terminal	5457	CPA3,KIT	CPA3	LST1	-0.94897612844694	0.00018292184887033734	1.8983181005916208	0.3333333333333333	0.42579672567981436	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	DC	parent	5457	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	-1.0095136190968437	1.27295556270616	4.564938363606007	1.0	0.0	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Plasmacytoid DC	terminal	5457	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD1C,FCN1,S100A8	-1.223838946978375	0.08468389797826728	2.617045689913285	1.0	0.0	12.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Conventional DC 1	terminal	5457	CLEC9A,BATF3,CADM1,IRF8,C1orf54	CLEC9A,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.4889117178571831	0.08560771303603298	1.1490388617864322	0.6666666666666666	0.0	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:1	Conventional DC 2	terminal	5457	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.0350549379343745	1.277703294079157	2.485296712289565	1.0	0.0	14.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Myeloid Cell	parent	5421	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.43102179985714	2.442127786956355	0.022211974198429858	1.0	0.7771998456109699	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Monocyte	parent	5421	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	2.3506670963361453	2.3514962754475097	0.0016583582227288566	1.0	0.8822785353453089	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Classical Monocyte	terminal	5421	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	2.8609122085269747	2.9432304394200344	0.16463646178611901	1.0	0.8789331774002197	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Non-Classical Monocyte	terminal	5421	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.9241223581081902	0.4338286764013117	2.7159020690190037	1.0	0.08511921604601534	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Intermediate Monocyte	terminal	5421	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.258103059196684	2.2716638142296746	0.027121510065980688	1.0	0.8558530807604039	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Granulocyte	parent	5421	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		2.3293375831837473	2.3293375831837473	0.0	1.0	0.8506254504412901	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Neutrophil	terminal	5421	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	2.0792166421228044	2.079788687901619	0.0011440915576295865	1.0	0.8575888003808081	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Eosinophil	terminal	5421	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-1.6602970446527927	0.03819506720632951	3.3969842237182437	0.3333333333333333	0.2071510048758103	9.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Basophil	terminal	5421	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.7219942598467085	0.0640685504999543	1.5721256206933256	0.3333333333333333	0.41144661065262284	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Mast Cell	terminal	5421	CPA3,KIT	CPA3	LST1	-0.7855913327191505	0.0004714776275123184	1.5721256206933256	0.3333333333333333	0.5376581067078156	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	DC	parent	5421	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	-0.3499193229452385	1.3485727889138837	3.3969842237182437	1.0	0.16805430032094504	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Plasmacytoid DC	terminal	5421	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD1C,FCN1,S100A8	-0.9214874570022769	0.09741724571331667	2.037809405431187	1.0	0.06853730263227226	14.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Conventional DC 1	terminal	5421	CLEC9A,BATF3,CADM1,IRF8,C1orf54	CLEC9A,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.32857392348377956	0.10171386930219495	0.860575585571949	0.6666666666666666	0.18010439042468881	10.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:2	Conventional DC 2	terminal	5421	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.42249497592088187	1.3642600633523299	1.8835301748628965	1.0	0.12839592563272392	12.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Myeloid Cell	parent	5343	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.859893876512455	2.871178449960588	0.022569146896265383	1.0	1.0	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Monocyte	parent	5343	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	2.5907796220073775	2.5915022232250995	0.0014452024354440274	1.0	0.9543323952569697	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Classical Monocyte	terminal	5343	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.057579538763133	3.1391793361500855	0.16319959477390575	1.0	0.9420932637695214	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Non-Classical Monocyte	terminal	5343	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.825868028651425	0.5303596361613525	2.7124553296255547	1.0	0.12506223712876158	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Intermediate Monocyte	terminal	5343	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.52199962389165	2.541437557613354	0.038875867443407784	1.0	1.0	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Granulocyte	parent	5343	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		2.3975695689828815	2.3975695689828815	0.0	1.0	0.8768210851399885	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Neutrophil	terminal	5343	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	2.111139013298854	2.1117542978680377	0.0012305691383671675	1.0	0.8715769991791533	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Eosinophil	terminal	5343	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-1.7459098793186467	0.06114840970652779	3.6141165780503495	0.3333333333333333	0.16512383661373048	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Basophil	terminal	5343	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.8902546629161842	0.0776718784010011	1.9358530826343705	0.3333333333333333	0.31820001352277755	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Mast Cell	terminal	5343	CPA3,KIT	CPA3	LST1	-0.9674980646602763	0.00042847665690893806	1.9358530826343705	0.3333333333333333	0.41311568424687556	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	DC	parent	5343	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	-0.2766909566580955	1.530367332367079	3.6141165780503495	1.0	0.19472883498883597	9.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Plasmacytoid DC	terminal	5343	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD1C,FCN1,S100A8	-1.0448098346159644	0.09676366234130233	2.2831469939145332	1.0	0.02951464504658298	14.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Conventional DC 1	terminal	5343	CLEC9A,BATF3,CADM1,IRF8,C1orf54	CLEC9A,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.3440773128431298	0.11868653754806018	0.92552770078238	0.6666666666666666	0.15643321030377524	12.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:3	Conventional DC 2	terminal	5343	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.524141904665288	1.5506296029184365	2.052975396506297	1.0	0.17988115631465668	10.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Myeloid Cell	parent	3818	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.638479465275862	2.6728443847004186	0.06872983884911314	1.0	0.8874012993970293	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Monocyte	parent	3818	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	1.6603341407999748	1.6660619345344818	0.011455587469014027	1.0	0.6751208540391997	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Classical Monocyte	terminal	3818	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	1.8346647016334285	1.988519625182104	0.30770984709735094	1.0	0.5493518427990758	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Non-Classical Monocyte	terminal	3818	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.3763814512279222	0.4226532094844072	1.5980693214246589	1.0	0.3077905905530106	12.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Intermediate Monocyte	terminal	3818	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.0867708297135765	2.281979402923029	0.3904171464189052	1.0	0.7500450677314047	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Granulocyte	parent	3818	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		1.2073356858808342	1.2073356858808342	0.0	1.0	0.4198663059028566	10.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Neutrophil	terminal	3818	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	1.1352781369106106	1.1374618514867503	0.0043674291522793895	1.0	0.4439603956641964	9.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Eosinophil	terminal	3818	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-0.6714049483679843	0.0797098023842637	1.502229501504496	0.3333333333333333	0.6925961450327978	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Basophil	terminal	3818	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.751971801297984	0.10252823996869384	1.7090000825333558	0.3333333333333333	0.3948336483652561	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Mast Cell	terminal	3818	CPA3,KIT	CPA3	LST1	-0.841460075828497	0.013039965438180846	1.7090000825333558	0.3333333333333333	0.49940757836047583	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	DC	parent	3818	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	1.7625851911351655	2.5136999418874133	1.502229501504496	1.0	0.9375658674089506	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Plasmacytoid DC	terminal	3818	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD1C,FCN1,S100A8	-0.6180480256953453	0.14256105559642415	1.5212181625835388	1.0	0.16455404553824454	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Conventional DC 1	terminal	3818	CLEC9A,BATF3,CADM1,IRF8,C1orf54	CLEC9A,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.39527039562882305	0.1827441746258748	1.1560291405093956	0.6666666666666666	0.0782696129460055	14.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:4	Conventional DC 2	terminal	3818	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	2.2851392996172373	2.7920928361768893	1.013907073119303	1.0	1.0	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Myeloid Cell	parent	3677	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.5022603431574217	2.5246400543487297	0.04475942238261591	1.0	0.8150417398665856	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Monocyte	parent	3677	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	2.5503235869802903	2.551256393944797	0.001865613929013503	1.0	0.9421921977713363	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Classical Monocyte	terminal	3677	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.0852212193646174	3.134624707514837	0.09880697630043908	1.0	0.9509704419571035	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Non-Classical Monocyte	terminal	3677	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-1.1217893528786729	0.40938464664216595	3.0623479990416778	1.0	0.0047622792765808185	14.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Intermediate Monocyte	terminal	3677	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.3940072253970532	2.4105311948855013	0.03304793897689647	1.0	0.9397821221988198	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Granulocyte	parent	3677	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		2.593314520382495	2.593314520382495	0.0	1.0	0.9519715176083311	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Neutrophil	terminal	3677	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	2.331111915464274	2.3316247178171197	0.0010256047056912403	1.0	0.9679678552583981	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Eosinophil	terminal	3677	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-1.9816482145186944	0.04691881180220226	4.057134052641793	0.3333333333333333	0.04940036223113916	12.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Basophil	terminal	3677	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.6938147129000108	0.08138109858180473	1.5503916229636312	0.3333333333333333	0.4270631598436723	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Mast Cell	terminal	3677	CPA3,KIT	CPA3	LST1	-0.7746203354690786	0.0005754760127369723	1.5503916229636312	0.3333333333333333	0.5451693986746158	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	DC	parent	3677	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	-0.6130284226167106	1.4155386037041862	4.057134052641793	1.0	0.07221285039559697	10.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Plasmacytoid DC	terminal	3677	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD1C,FCN1,S100A8	-1.024261268313024	0.10833764521555551	2.2651978270571598	1.0	0.036016787498201384	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Conventional DC 1	terminal	3677	CLEC9A,BATF3,CADM1,IRF8,C1orf54	CLEC9A,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.3824040014642248	0.12651884897688273	1.0178457008822153	0.6666666666666666	0.09791452585617447	9.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:5	Conventional DC 2	terminal	3677	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.3029526684464629	1.4198911156984557	2.233876894503986	1.0	0.06784649878238538	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Myeloid Cell	parent	3503	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD79A,NKG7	2.505036076172748	2.523238678043854	0.036405203742212545	1.0	0.8165162084671723	3.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Monocyte	parent	3503	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CLEC4C	2.2284671598188175	2.2287579942852407	0.0005816689328469449	1.0	0.8456083238166968	2.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Classical Monocyte	terminal	3503	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	2.6643232872139087	2.739557232409971	0.15046789039212433	1.0	0.8157982722053849	4.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Non-Classical Monocyte	terminal	3503	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.6418698176024477	0.5221134068454829	2.327966448895861	1.0	0.19986244658264476	13.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Intermediate Monocyte	terminal	3503	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.3645549257945153	2.383270003594219	0.037430155599408814	1.0	0.9215935460652993	1.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Granulocyte	parent	3503	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9		1.9900772347216806	1.9900772347216806	0.0	1.0	0.7203765642044457	6.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Neutrophil	terminal	3503	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD79A	1.8823399946358716	1.8830333373584944	0.0013866854452453884	1.0	0.771318589793659	5.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Eosinophil	terminal	3503	RNASE2,PRG2,IL5RA	RNASE2	S100A8	-1.4125843365261155	0.029967401875382386	2.8851034768029957	0.3333333333333333	0.3287526748325177	11.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Basophil	terminal	3503	CPA3,GATA2,IL3RA,KIT	CPA3	LST1	-0.7153046120892941	0.0915464166176428	1.6137020574138738	0.3333333333333333	0.41515388151372157	8.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	Mast Cell	terminal	3503	CPA3,KIT	CPA3	LST1	-0.8042463948224362	0.002604633884500715	1.6137020574138738	0.3333333333333333	0.5248859206501031	7.0
vaccination_study_04	Myeloid_lineage	Myeloid_lineage:6	DC	parent	3503	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	S100A8	0.16312433437160945	1.6056760727731076	2.8851034768029957	1.0	0.3549381749328329	10.0
