lineage	cluster	n_cells	chosen_label	accepted	score_margin	calibrated_cluster_confidence	marker_availability_alert	top_celltypist	top_azimuth_l2	top_panhuman_fine	top_marker	top_screfmapping
B_lineage	15	214	Naive B Cell	True	2.5655446744762687	0.8500000000000001	pass	Naive B Cell:151; Memory B Cell:57; B Cell:3; NK Cell:2; CD8 Cytotoxic / T Effector Memory:1	Naive B Cell:143; Memory B Cell:31; B Cell:30; CD4 Naive / T Central Memory:9; HSC:1	Naive B Cell:148; Memory B Cell:59; Blood Cell:6; B Cell:1	B Cell:201; Plasma Cell:7; RBC:3; DC:2; NK Cell:1	Naive B Cell:168; Memory B Cell:40; not_available:3; Plasma Cell:2; CD4 Naive / T Central Memory:1
B_lineage	16	212	Memory B Cell	True	3.4181848880717496	0.8500000000000001	pass	Memory B Cell:105; B Cell:87; Naive B Cell:20	B Cell:181; Memory B Cell:28; Naive B Cell:3	Memory B Cell:209; Blood Cell:2; Naive B Cell:1	B Cell:212	Memory B Cell:199; Naive B Cell:13
B_lineage	17	209	Memory B Cell	True	4.0278421090962055	0.8500000000000001	pass	Memory B Cell:205; B Cell:4	Memory B Cell:200; B Cell:9	Memory B Cell:205; Naive B Cell:3; Blood Cell:1	B Cell:209	Memory B Cell:209
B_lineage	18	162	Naive B Cell	True	4.267173832123581	0.8500000000000001	pass	Naive B Cell:159; Memory B Cell:3	Naive B Cell:157; B Cell:5	Naive B Cell:152; Memory B Cell:10	B Cell:162	Naive B Cell:158; Memory B Cell:3; Plasma Cell:1
B_lineage	19	149	Naive B Cell	True	3.813815185254158	0.8500000000000001	pass	Naive B Cell:142; Memory B Cell:7	Naive B Cell:140; B Cell:7; Memory B Cell:2	Naive B Cell:119; Memory B Cell:29; Blood Cell:1	B Cell:147; Monocyte:2	Naive B Cell:141; Memory B Cell:6; Plasma Cell:2
B_lineage	20	135	Naive B Cell	True	1.8821502035135416	0.8500000000000001	pass	Naive B Cell:92; Memory B Cell:31; B Cell:11; CD4 Naive / T Central Memory:1	Naive B Cell:89; Memory B Cell:23; B Cell:18; Platelet:4; CD4 Naive / T Central Memory:1	Naive B Cell:72; Memory B Cell:57; Blood Cell:6	B Cell:112; Platelet:23	Naive B Cell:92; Memory B Cell:42; not_available:1
B_lineage	21	127	Plasma Cell	True	3.6387986663891176	0.8500000000000001	pass	Plasma Cell:72; Plasmablast:53; Blood Cell:1; Memory B Cell:1	Plasmablast:126; CD4 Naive / T Central Memory:1	Plasma Cell:124; Blood Cell:3	Plasma Cell:123; B Cell:3; Platelet:1	Plasma Cell:117; Memory B Cell:7; Naive B Cell:3
B_lineage	22	118	Naive B Cell	True	4.124534117405994	0.8500000000000001	pass	Naive B Cell:117; Memory B Cell:1	Naive B Cell:116; B Cell:1; Memory B Cell:1	Naive B Cell:114; Memory B Cell:4	B Cell:118	Naive B Cell:116; Memory B Cell:2
B_lineage	23	117	Memory B Cell	True	3.3738976375747187	0.8500000000000001	pass	Memory B Cell:111; Naive B Cell:4; B Cell:2	Memory B Cell:78; B Cell:27; Naive B Cell:12	Memory B Cell:111; Naive B Cell:6	B Cell:117	Memory B Cell:112; Naive B Cell:5
B_lineage	24	96	Naive B Cell	True	3.451830711528657	0.8500000000000001	pass	Naive B Cell:89; Blood Cell:3; B Cell:3; Memory B Cell:1	Naive B Cell:92; B Cell:3; HSC:1	Naive B Cell:63; Memory B Cell:29; Blood Cell:4	B Cell:95; Plasma Cell:1	Naive B Cell:86; Memory B Cell:9; not_available:1
B_lineage	25	95	Memory B Cell	True	0.9330461230638316	0.8410360840862454	pass	Naive B Cell:37; Memory B Cell:30; B Cell:16; CD8 Cytotoxic / T Effector Memory:4; NK Cell:4	B Cell:36; Naive B Cell:32; Memory B Cell:23; CD8 Cytotoxic / T Effector Memory:2; CD4 Naive / T Central Memory:2	Memory B Cell:64; Naive B Cell:25; Blood Cell:6	B Cell:89; CD4 T Cell (ab):2; RBC:2; CD8 T Cell (ab):1; T Cell:1	Memory B Cell:61; Naive B Cell:33; not_available:1
B_lineage	26	41	Plasma Cell	True	2.90830060518215	0.7578861788617888	pass	Plasmablast:36; Blood Cell:2; Classical Monocyte:1; Memory B Cell:1; Plasma Cell:1	CD4 Naive / T Central Memory:33; Plasmablast:6; Treg:2	Plasma Cell:27; Blood Cell:12; Lymphoid Cell:2	Plasma Cell:39; RBC:2	Memory B Cell:14; CD4 Naive / T Central Memory:10; Naive B Cell:10; Plasma Cell:4; CD4 T Effector Memory:2
B_lineage	27	35	Naive B Cell	True	1.444718468116982	0.8500000000000001	pass	Naive B Cell:22; Memory B Cell:10; B Cell:2; Blood Cell:1	Naive B Cell:21; Memory B Cell:7; B Cell:7	Naive B Cell:19; Memory B Cell:13; Blood Cell:3	RBC:31; B Cell:4	Naive B Cell:21; Memory B Cell:12; Plasma Cell:2
Myeloid_lineage	0	1455	Non-Classical Monocyte	True	1.8455179002738185	0.8500000000000001	pass	Non-Classical Monocyte:1413; Classical Monocyte:41; Blood Cell:1	Non-Classical Monocyte:1426; Classical Monocyte:29	Non-Classical Monocyte:1067; Intermediate Monocyte:327; Blood Cell:53; Classical Monocyte:5; Conventional DC 2:3	Monocyte:885; Non-Classical Monocyte:569; RBC:1	not_available:1455
Myeloid_lineage	1	1411	Classical Monocyte	True	2.790040375874587	0.8500000000000001	pass	Classical Monocyte:1393; Non-Classical Monocyte:17; Blood Cell:1	Classical Monocyte:1408; Non-Classical Monocyte:3	Classical Monocyte:1264; Blood Cell:103; Neutrophil:26; Intermediate Monocyte:12; Conventional DC 2:5	Monocyte:1409; RBC:1; Non-Classical Monocyte:1	not_available:1411
Myeloid_lineage	2	1354	Classical Monocyte	True	2.246782472183666	0.8476293712809573	pass	Classical Monocyte:1293; Non-Classical Monocyte:61	Classical Monocyte:1322; Non-Classical Monocyte:32	Classical Monocyte:979; Intermediate Monocyte:292; Blood Cell:61; Conventional DC 2:18; Non-Classical Monocyte:3	Monocyte:1353; DC:1	not_available:1354
Myeloid_lineage	3	1295	Classical Monocyte	True	2.4497126193892638	0.8397316934202128	pass	Classical Monocyte:1257; Non-Classical Monocyte:35; Blood Cell:2; Conventional DC 2:1	Classical Monocyte:1275; Non-Classical Monocyte:18; Conventional DC 2:2	Classical Monocyte:1084; Blood Cell:100; Conventional DC 2:56; Intermediate Monocyte:53; Non-Classical Monocyte:2	Monocyte:1291; DC:3; Non-Classical Monocyte:1	not_available:1295
Myeloid_lineage	4	1199	Classical Monocyte	True	2.677244990105062	0.8500000000000001	pass	Classical Monocyte:1190; Non-Classical Monocyte:9	Classical Monocyte:1189; Non-Classical Monocyte:10	Classical Monocyte:986; Blood Cell:162; Neutrophil:27; Intermediate Monocyte:12; Non-Classical Monocyte:7	Monocyte:1196; Platelet:3	not_available:1199
Myeloid_lineage	5	1196	Classical Monocyte	True	2.766450423802401	0.8500000000000001	pass	Classical Monocyte:1194; Blood Cell:1; Non-Classical Monocyte:1	Classical Monocyte:1195; Conventional DC 2:1	Classical Monocyte:1168; Blood Cell:25; Intermediate Monocyte:1; Conventional DC 2:1; Neutrophil:1	Monocyte:1196	not_available:1196
Myeloid_lineage	6	1187	Classical Monocyte	True	2.4648979056423963	0.8463467165323635	pass	Classical Monocyte:1171; Non-Classical Monocyte:15; Conventional DC 2:1	Classical Monocyte:1170; Non-Classical Monocyte:16; Conventional DC 2:1	Classical Monocyte:960; Blood Cell:105; Intermediate Monocyte:59; Conventional DC 2:57; Plasmacytoid DC:6	Monocyte:1185; DC:1; Non-Classical Monocyte:1	not_available:1187
Myeloid_lineage	7	949	Classical Monocyte	True	2.283227713681801	0.8363210982448475	pass	Classical Monocyte:868; Non-Classical Monocyte:80; Conventional DC 2:1	Classical Monocyte:890; Non-Classical Monocyte:58; Conventional DC 2:1	Classical Monocyte:597; Blood Cell:120; Conventional DC 2:113; Intermediate Monocyte:112; Plasmacytoid DC:5	Monocyte:949	not_available:949
Myeloid_lineage	8	919	Classical Monocyte	True	2.669739100954933	0.8445825140193723	pass	Classical Monocyte:915; Blood Cell:2; Non-Classical Monocyte:2	Classical Monocyte:916; Non-Classical Monocyte:2; Platelet:1	Classical Monocyte:773; Blood Cell:124; Neutrophil:9; Conventional DC 2:8; Intermediate Monocyte:5	Monocyte:915; RBC:2; Plasma Cell:1; Non-Classical Monocyte:1	not_available:919
Myeloid_lineage	9	894	Classical Monocyte	True	2.35770471607136	0.8358631124505735	pass	Classical Monocyte:814; Non-Classical Monocyte:72; Blood Cell:6; Conventional DC 2:2	Classical Monocyte:868; Non-Classical Monocyte:22; Conventional DC 2:4	Classical Monocyte:698; Blood Cell:87; Intermediate Monocyte:74; Conventional DC 2:29; Non-Classical Monocyte:6	Monocyte:893; DC:1	not_available:894
Myeloid_lineage	10	859	Classical Monocyte	True	2.744540208762596	0.8500000000000001	pass	Classical Monocyte:856; Non-Classical Monocyte:3	Classical Monocyte:857; Non-Classical Monocyte:2	Classical Monocyte:715; Blood Cell:112; Neutrophil:28; Intermediate Monocyte:2; Non-Classical Monocyte:1	Monocyte:859	not_available:859
Myeloid_lineage	11	839	Classical Monocyte	True	2.485131240837377	0.8460875348610057	pass	Classical Monocyte:809; Non-Classical Monocyte:28; Myeloid Cell:1; Blood Cell:1	Classical Monocyte:829; Non-Classical Monocyte:10	Classical Monocyte:617; Blood Cell:102; Conventional DC 2:68; Intermediate Monocyte:46; Plasmacytoid DC:3	Monocyte:839	not_available:839
Myeloid_lineage	12	662	Classical Monocyte	True	2.8741043102460067	0.8500000000000001	pass	Classical Monocyte:658; Conventional DC 2:2; Blood Cell:2	Classical Monocyte:658; Conventional DC 2:3; CD4 T Cell (ab):1	Classical Monocyte:416; Blood Cell:194; Neutrophil:31; Platelet:11; Conventional DC 2:6	Monocyte:659; DC:3	not_available:662
Myeloid_lineage	13	643	Classical Monocyte	True	2.695250476467808	0.8500000000000001	pass	Classical Monocyte:634; Non-Classical Monocyte:9	Classical Monocyte:639; Non-Classical Monocyte:4	Classical Monocyte:586; Blood Cell:43; Intermediate Monocyte:9; Conventional DC 2:4; Non-Classical Monocyte:1	Monocyte:643	not_available:643
Myeloid_lineage	14	571	Classical Monocyte	True	2.26023932321829	0.8393988805922195	pass	Classical Monocyte:521; Non-Classical Monocyte:50	Classical Monocyte:546; Non-Classical Monocyte:24; Conventional DC 2:1	Classical Monocyte:375; Blood Cell:93; Intermediate Monocyte:65; Conventional DC 2:36; Non-Classical Monocyte:1	Monocyte:569; Non-Classical Monocyte:2	not_available:571
Myeloid_lineage	15	550	Non-Classical Monocyte	True	1.2830721459736094	0.8500000000000001	pass	Non-Classical Monocyte:460; Classical Monocyte:83; Blood Cell:6; Myeloid Cell:1	Non-Classical Monocyte:483; Classical Monocyte:67	Non-Classical Monocyte:255; Intermediate Monocyte:242; Blood Cell:27; Classical Monocyte:20; Conventional DC 2:5	Monocyte:353; Non-Classical Monocyte:195; DC:1; Platelet:1	not_available:550
Myeloid_lineage	16	543	Classical Monocyte	True	2.6363775398732794	0.8500000000000001	pass	Classical Monocyte:520; Non-Classical Monocyte:23	Classical Monocyte:532; Non-Classical Monocyte:10; Conventional DC 2:1	Classical Monocyte:493; Intermediate Monocyte:35; Blood Cell:6; Neutrophil:6; Conventional DC 2:2	Monocyte:542; Non-Classical Monocyte:1	not_available:543
Myeloid_lineage	17	522	Classical Monocyte	True	2.2387772403580457	0.8413132906647474	pass	Classical Monocyte:475; Non-Classical Monocyte:45; Myeloid Cell:1; Conventional DC 2:1	Classical Monocyte:505; Non-Classical Monocyte:15; Platelet:2	Classical Monocyte:227; Blood Cell:126; Intermediate Monocyte:87; Platelet:64; Non-Classical Monocyte:12	Monocyte:486; Platelet:28; Non-Classical Monocyte:7; DC:1	not_available:522
Myeloid_lineage	18	435	Classical Monocyte	True	0.9193396768952202	0.717537431402537	pass	Classical Monocyte:202; Non-Classical Monocyte:141; Conventional DC 2:31; Blood Cell:14; Conventional DC 1:11	Classical Monocyte:212; Non-Classical Monocyte:132; Conventional DC 2:49; CD4 Naive / T Central Memory:11; Plasmacytoid DC:7	Classical Monocyte:134; Intermediate Monocyte:88; Blood Cell:73; Non-Classical Monocyte:70; Conventional DC 2:46	Monocyte:340; DC:37; Non-Classical Monocyte:30; RBC:14; Platelet:4	not_available:432; CD4 Naive / T Central Memory:2; Treg:1
Myeloid_lineage	19	429	Conventional DC 2	True	2.406119861494561	0.8500000000000001	pass	Conventional DC 2:341; Classical Monocyte:77; Plasmacytoid DC:4; Non-Classical Monocyte:3; Conventional DC 1:2	Conventional DC 2:387; Classical Monocyte:27; Blood Cell:10; Non-Classical Monocyte:3; Conventional DC 1:2	Conventional DC 2:395; Blood Cell:23; Plasmacytoid DC:3; Classical Monocyte:3; Conventional DC 1:3	DC:246; Monocyte:181; Plasmacytoid DC:1; RBC:1	not_available:429
Myeloid_lineage	20	350	Classical Monocyte	True	2.538579959840611	0.8500000000000001	pass	Classical Monocyte:332; Non-Classical Monocyte:18	Classical Monocyte:333; Non-Classical Monocyte:17	Classical Monocyte:307; Blood Cell:21; Intermediate Monocyte:17; Non-Classical Monocyte:4; Conventional DC 2:1	Monocyte:350	not_available:350
Myeloid_lineage	21	343	Classical Monocyte	True	2.5847175572373207	0.8390601772716952	pass	Classical Monocyte:340; Non-Classical Monocyte:3	Classical Monocyte:339; Non-Classical Monocyte:4	Classical Monocyte:287; Blood Cell:46; Non-Classical Monocyte:4; Neutrophil:3; Conventional DC 2:3	Monocyte:343	not_available:343
Myeloid_lineage	22	261	Classical Monocyte	True	2.6804034749794283	0.8445913497581685	pass	Classical Monocyte:244; Non-Classical Monocyte:8; Blood Cell:3; CD4 Naive / T Central Memory:3; Myeloid Cell:2	Classical Monocyte:250; Non-Classical Monocyte:10; RBC:1	Classical Monocyte:166; Blood Cell:64; Neutrophil:19; Intermediate Monocyte:9; Non-Classical Monocyte:2	Monocyte:258; DC:1; B Cell:1; Non-Classical Monocyte:1	not_available:261
Myeloid_lineage	23	232	Classical Monocyte	True	1.6639282745561896	0.8338706533520115	pass	Classical Monocyte:176; Non-Classical Monocyte:37; Conventional DC 2:9; CD8 Cytotoxic / T Effector Memory:5; Blood Cell:3	Classical Monocyte:176; Non-Classical Monocyte:39; Conventional DC 2:10; CD4 Naive / T Central Memory:3; CD8 Cytotoxic / T Effector Memory:2	Classical Monocyte:136; Intermediate Monocyte:47; Blood Cell:25; Conventional DC 2:11; Non-Classical Monocyte:11	Monocyte:219; DC:7; NK Cell:3; Non-Classical Monocyte:3	not_available:232
Myeloid_lineage	24	186	Classical Monocyte	True	2.6444445227540228	0.8500000000000001	pass	Classical Monocyte:186	Classical Monocyte:186	Classical Monocyte:175; Blood Cell:11	Monocyte:186	not_available:186
Myeloid_lineage	25	119	Non-Classical Monocyte	True	0.3915650288955428	0.7842869219641828	pass	Non-Classical Monocyte:114; Classical Monocyte:5	Non-Classical Monocyte:110; Classical Monocyte:9	Intermediate Monocyte:108; Non-Classical Monocyte:10; Blood Cell:1	Monocyte:110; Non-Classical Monocyte:9	not_available:119
Myeloid_lineage	26	88	Classical Monocyte	True	2.740134549559391	0.8500000000000001	pass	Classical Monocyte:88	Classical Monocyte:88	Classical Monocyte:80; Blood Cell:4; Neutrophil:4	Monocyte:88	not_available:88
Myeloid_lineage	27	85	Classical Monocyte	True	1.3934303658102958	0.8318885026153786	pass	Classical Monocyte:52; Non-Classical Monocyte:29; Blood Cell:4	Classical Monocyte:85	Classical Monocyte:48; Intermediate Monocyte:24; Blood Cell:13	Monocyte:85	not_available:85
Myeloid_lineage	28	83	Classical Monocyte	True	2.51566637974226	0.8243133292206986	pass	Classical Monocyte:79; CD4 Naive / T Central Memory:3; Treg:1	Classical Monocyte:81; Platelet:2	Neutrophil:83	Monocyte:82; RBC:1	not_available:83
Myeloid_lineage	29	82	Plasmacytoid DC	True	0.996841355949063	0.8500000000000001	pass	Plasmacytoid DC:78; Classical Monocyte:3; Conventional DC 1:1	Plasmacytoid DC:77; Classical Monocyte:3; Blood Cell:2	Plasmacytoid DC:78; Blood Cell:4	Plasmacytoid DC:66; Monocyte:9; Plasma Cell:5; Platelet:1; DC:1	not_available:82
Myeloid_lineage	30	73	Classical Monocyte	True	2.5416356649237857	0.8481904406945211	pass	Classical Monocyte:69; Non-Classical Monocyte:3; Blood Cell:1	Classical Monocyte:65; RBC:5; Non-Classical Monocyte:3	Classical Monocyte:54; Blood Cell:15; Non-Classical Monocyte:3; Neutrophil:1	Monocyte:43; RBC:30	not_available:73
Myeloid_lineage	31	49	Classical Monocyte	True	1.8643873760996643	0.7252327708448465	pass	Classical Monocyte:38; Non-Classical Monocyte:9; Blood Cell:1; Conventional DC 2:1	Classical Monocyte:40; Non-Classical Monocyte:7; B Cell:1; Conventional DC 2:1	Classical Monocyte:27; Blood Cell:10; Intermediate Monocyte:7; Non-Classical Monocyte:3; Memory B Cell:1	Monocyte:46; Non-Classical Monocyte:2; B Cell:1	not_available:48; Memory B Cell:1
Myeloid_lineage	32	34	Conventional DC 1	True	1.5084223333204814	0.8500000000000001	pass	Conventional DC 1:33; Classical Monocyte:1	Conventional DC 1:33; Classical Monocyte:1	Conventional DC 1:32; Non-Classical Monocyte:1; Blood Cell:1	DC:31; Monocyte:3	not_available:34
T_NK_lineage	0	1634	CD4 Naive / T Central Memory	True	2.984744650380136	0.8500000000000001	pass	CD4 Naive / T Central Memory:1336; CD8 Naive / T Central Memory:268; Treg:15; CD8 Cytotoxic / T Effector Memory:10; CD4 T Effector Memory:3	CD4 Naive / T Central Memory:1279; CD8 Naive / T Central Memory:318; Treg:18; CD4 T Effector Memory:10; CD8 Cytotoxic / T Effector Memory:5	CD4 Naive / T Central Memory:1188; CD8 Naive / T Central Memory:321; CD4 T Effector Memory:59; Blood Cell:35; Treg:22	CD4 T Cell (ab):1058; T Cell:514; CD8 T Cell (ab):50; Monocyte:5; RBC:4	CD4 Naive / T Central Memory:1397; not_available:205; Treg:27; CD4 T Effector Memory:5
T_NK_lineage	1	1571	NK Cell	True	1.124458348811002	0.8500000000000001	pass	NK Cell:1087; CD8 Cytotoxic / T Effector Memory:480; ydT Cell:3; Blood Cell:1	NK Cell:1052; ydT Cell:280; CD8 Cytotoxic / T Effector Memory:235; CD4 T Effector Memory:4	NK Cell:786; CD8 Cytotoxic / T Effector Memory:630; Blood Cell:152; Lymphoid Cell:2; ydT Cell:1	NK Cell:1487; CD8 T Cell (ab):67; T Cell:17	not_available:1571
T_NK_lineage	2	1342	NK Cell	True	1.5534086364130206	0.8500000000000001	pass	NK Cell:828; CD8 Cytotoxic / T Effector Memory:510; ydT Cell:4	NK Cell:1299; CD8 Cytotoxic / T Effector Memory:21; ydT Cell:20; CD4 T Effector Memory:1; CD8 Naive / T Central Memory:1	NK Cell:1149; CD8 Cytotoxic / T Effector Memory:116; Blood Cell:76; Lymphoid Cell:1	NK Cell:1332; CD8 T Cell (ab):8; RBC:1; T Cell:1	not_available:1342
T_NK_lineage	3	1327	CD4 Naive / T Central Memory	True	0.0282581364606198	0.68	pass	CD4 T Effector Memory:826; CD4 Naive / T Central Memory:360; CD8 Cytotoxic / T Effector Memory:63; CD8 Naive / T Central Memory:29; NK Cell:19	CD4 Naive / T Central Memory:962; CD8 Naive / T Central Memory:235; CD4 T Effector Memory:91; CD8 Cytotoxic / T Effector Memory:20; Lymphoid Cell:12	CD4 T Effector Memory:1181; Blood Cell:43; CD8 Cytotoxic / T Effector Memory:37; Treg:37; CD8 Naive / T Central Memory:15	CD4 T Cell (ab):1065; T Cell:205; CD8 T Cell (ab):35; NK Cell:15; DC:3	CD4 Naive / T Central Memory:943; not_available:229; CD4 T Effector Memory:146; Treg:9
T_NK_lineage	4	1327	CD8 Cytotoxic / T Effector Memory	True	2.271786196910747	0.74	pass	CD8 Cytotoxic / T Effector Memory:1308; NK Cell:18; Treg:1	CD8 Cytotoxic / T Effector Memory:1229; NK Cell:36; CD8 Naive / T Central Memory:35; CD4 T Effector Memory:14; ydT Cell:10	CD8 Cytotoxic / T Effector Memory:1286; NK Cell:24; Blood Cell:12; Lymphoid Cell:3; Treg:1	CD8 T Cell (ab):942; NK Cell:324; T Cell:45; Monocyte:9; CD4 T Cell (ab):6	not_available:1326; CD4 T Effector Memory:1
T_NK_lineage	5	1175	CD8 Cytotoxic / T Effector Memory	True	2.141055022258998	0.736610846217447	pass	CD8 Cytotoxic / T Effector Memory:1129; NK Cell:39; CD4 Naive / T Central Memory:5; ydT Cell:1; T Cell:1	CD8 Cytotoxic / T Effector Memory:846; CD4 T Effector Memory:276; ydT Cell:44; NK Cell:7; CD4 Naive / T Central Memory:2	CD8 Cytotoxic / T Effector Memory:1159; Blood Cell:6; NK Cell:5; CD4 T Effector Memory:3; MAIT Cell:1	CD8 T Cell (ab):627; NK Cell:300; T Cell:222; CD4 T Cell (ab):26	not_available:1172; CD4 T Effector Memory:2; CD4 Naive / T Central Memory:1
T_NK_lineage	6	1000	CD8 Cytotoxic / T Effector Memory	True	1.816865224674095	0.7223334704211595	pass	CD8 Cytotoxic / T Effector Memory:854; NK Cell:96; ydT Cell:24; MAIT Cell:21; Memory B Cell:2	CD8 Cytotoxic / T Effector Memory:722; ydT Cell:181; CD4 T Effector Memory:36; NK Cell:32; MAIT Cell:20	CD8 Cytotoxic / T Effector Memory:876; Blood Cell:56; NK Cell:22; ydT Cell:20; MAIT Cell:19	CD8 T Cell (ab):592; NK Cell:234; T Cell:139; CD4 T Cell (ab):35	not_available:986; CD4 T Effector Memory:13; CD4 Naive / T Central Memory:1
T_NK_lineage	7	999	NK Cell	True	2.6455538562377106	0.8500000000000001	pass	NK Cell:997; CD8 Cytotoxic / T Effector Memory:2	NK Cell:996; ydT Cell:3	NK Cell:979; Blood Cell:15; CD8 Cytotoxic / T Effector Memory:4; Lymphoid Cell:1	NK Cell:999	not_available:999
T_NK_lineage	8	901	CD8 Cytotoxic / T Effector Memory	True	1.4052623174745518	0.7252539766179578	pass	CD8 Cytotoxic / T Effector Memory:661; NK Cell:178; ydT Cell:41; MAIT Cell:12; CD4 Naive / T Central Memory:5	CD8 Cytotoxic / T Effector Memory:573; NK Cell:180; ydT Cell:83; CD4 T Effector Memory:42; MAIT Cell:23	CD8 Cytotoxic / T Effector Memory:670; NK Cell:138; Blood Cell:55; MAIT Cell:32; ydT Cell:2	CD8 T Cell (ab):407; NK Cell:356; T Cell:103; CD4 T Cell (ab):34; RBC:1	not_available:889; CD4 T Effector Memory:12
