study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_01	Myeloid_lineage	Myeloid_lineage:0	Plasmacytoid DC	terminal	1455	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.2584882705794372	0.12088890847113125	0.758754358101137	1.0	0.810900731475112	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:0	Conventional DC 1	terminal	1455	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.027244743273805782	0.13607052553184798	0.32663053761130756	1.0	0.9270106499413562	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:0	Conventional DC 2	terminal	1455	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	1.1414606972692485	1.5957483694759569	0.9085753444134165	1.0	0.7301284875652875	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Myeloid Cell	parent	1411	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	2.921541242431361	3.0291598596697917	0.21523723447686133	1.0	0.7396188589129205	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Monocyte	parent	1411	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.0289138933580024	3.0474269319681357	0.037026077220267	1.0	0.9384019500710045	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Classical Monocyte	terminal	1411	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.406334879437843	3.472746015059703	0.13282227124371992	1.0	0.9382642550729539	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Non-Classical Monocyte	terminal	1411	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-1.0902007173948358	0.7212756188758406	3.6229526725413526	1.0	0.0	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Intermediate Monocyte	terminal	1411	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.5254903610451636	2.6499920321530324	0.2490033422157383	1.0	0.777931030657151	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Granulocyte	parent	1411	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.1577342695521597	3.18509302037477	0.05471750164521999	1.0	0.9451894659100865	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Neutrophil	terminal	1411	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.4379016957031254	2.457165385641557	0.038527379876863804	1.0	0.9172454156786418	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Eosinophil	terminal	1411	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.9015417280924846	0.14608182666742742	2.0952471095198244	1.0	0.01614836551517866	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Basophil	terminal	1411	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.36098999812223936	0.003789595958613741	0.7295591881617064	1.0	0.48748048805952476	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Mast Cell	terminal	1411	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3647795940808532	0.0	0.7295591881617064	1.0	0.5208885542015199	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	DC	parent	1411	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.2414395967865846	1.2890631515464968	2.0952471095198244	1.0	0.17038345162711938	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Plasmacytoid DC	terminal	1411	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.7458712350109805	0.11619257524577883	1.7241276205135188	1.0	0.07103189854422472	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Conventional DC 1	terminal	1411	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.7265878258681794	0.04565586833674492	1.5444873884098484	1.0	0.010689115517190284	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:1	Conventional DC 2	terminal	1411	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	-0.16933117550462237	1.2948480004639653	2.928358351937175	1.0	0.16862774597277627	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Myeloid Cell	parent	1354	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.130407234281851	3.1519479725526383	0.04308147654157445	1.0	0.9296531403133658	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Monocyte	parent	1354	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.910976803495829	2.9155418521890306	0.009130097386403838	1.0	0.8735587461954315	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Classical Monocyte	terminal	1354	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.3661521452904144	3.4754519430037307	0.2185995954266327	1.0	0.9196175880878454	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Non-Classical Monocyte	terminal	1354	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.45026534284932274	1.1148102513891849	3.1301511884770155	1.0	0.2512988519877733	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Intermediate Monocyte	terminal	1354	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.6939394557779788	2.7197128854534243	0.05154685935089002	1.0	0.9414740342576416	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Granulocyte	parent	1354	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.870075043285351	2.8766531737155363	0.013156260860371272	1.0	0.8298645241397391	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Neutrophil	terminal	1354	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.27551156163201	2.2819800045742946	0.012936885884569996	1.0	0.8324592023879227	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Eosinophil	terminal	1354	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.7046336600275417	0.07052309096138329	1.55031350197785	1.0	0.27786781511176895	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Basophil	terminal	1354	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.4135837324187416	0.008357875779131725	0.8438832163957467	1.0	0.3439231555007011	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Mast Cell	terminal	1354	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.4218750635665488	6.654463132457273e-05	0.8438832163957467	1.0	0.3770458166732768	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	DC	parent	1354	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.709638495931832	1.484795246920757	1.55031350197785	1.0	0.37299153436517174	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Plasmacytoid DC	terminal	1354	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.6534908770937115	0.09034255831784388	1.4876668708231107	1.0	0.2112693557103906	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Conventional DC 1	terminal	1354	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.48371232893264754	0.09767260794596154	1.162769873757218	1.0	0.3289192568669702	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Conventional DC 2	terminal	1354	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.2615900160547608	1.496221142671984	2.4692622532344464	1.0	0.35322041369849694	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Myeloid Cell	parent	1295	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.1392723635532334	3.1630034788510977	0.047462230595727684	1.0	0.9377189745627972	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Monocyte	parent	1295	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.725038399113783	2.730190064681214	0.01030333113486242	1.0	0.7713276170592628	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Classical Monocyte	terminal	1295	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.1319849232075065	3.255465970665907	0.24696209491680027	1.0	0.8109530509016086	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Non-Classical Monocyte	terminal	1295	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.5897243863582956	0.791620280608017	2.7626893339326255	1.0	0.19427822160419644	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Intermediate Monocyte	terminal	1295	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.713536468905755	2.754298483387614	0.08152402896371741	1.0	0.9605002830694759	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Granulocyte	parent	1295	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.526890111452824	2.534265837804001	0.0147514527023529	1.0	0.6922788718605465	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Neutrophil	terminal	1295	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.0485458345218364	2.0547590644586653	0.012426459873658506	1.0	0.7139571477001729	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Eosinophil	terminal	1295	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.6318499997929411	0.04825359423725148	1.360207188060385	1.0	0.3746078810898797	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Basophil	terminal	1295	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.36221840539263944	0.008065721058937573	0.740568252903154	1.0	0.48412748653960364	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Mast Cell	terminal	1295	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3700921024633344	0.00019202398824262192	0.740568252903154	1.0	0.5075045544593112	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	DC	parent	1295	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.9991038001718974	1.6792073942020902	1.360207188060385	1.0	0.4982545591572752	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Plasmacytoid DC	terminal	1295	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.632432681070389	0.06727443101984884	1.3994142241804757	1.0	0.24323662591150946	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Conventional DC 1	terminal	1295	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.4225339735787424	0.09687477117608106	1.038817489509647	1.0	0.4090788321121751	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Conventional DC 2	terminal	1295	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.6222917693778585	1.7008609796813097	2.1571384206069024	1.0	0.5077333506425133	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Myeloid Cell	parent	1199	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.0104794802835477	3.0596452769087787	0.09833159325046277	1.0	0.8205382750874809	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Monocyte	parent	1199	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.9014545519759647	2.9043074445624777	0.005705785173026927	1.0	0.8683232999301501	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Classical Monocyte	terminal	1199	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.265299992230383	3.37138134887049	0.2121627132802133	1.0	0.8728174747371232	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Non-Classical Monocyte	terminal	1199	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.9027669483177986	0.7137562469049795	3.2330463904455566	1.0	0.0662844840114651	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Intermediate Monocyte	terminal	1199	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.464949750265612	2.530722064088045	0.13154462764486527	1.0	0.7191536692091688	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Granulocyte	parent	1199	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.9172194177305033	2.9206088845298823	0.00677893359875858	1.0	0.8487650903000743	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Neutrophil	terminal	1199	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.3714885210904737	2.3760168815457825	0.009056720910617167	1.0	0.8825701466407081	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Eosinophil	terminal	1199	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.7573915211059731	0.10222679498396485	1.719236632179876	1.0	0.20774494762831744	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Basophil	terminal	1199	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.3619222930356268	0.0012193861390803968	0.7262833583494144	1.0	0.48493574061547495	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Mast Cell	terminal	1199	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3631416791747072	0.0	0.7262833583494144	1.0	0.5250150140775943	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	DC	parent	1199	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.36351749203189865	1.2231358081218366	1.719236632179876	1.0	0.22321135947889914	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Plasmacytoid DC	terminal	1199	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.7473606969020931	0.05627287589666046	1.6072671455975074	1.0	0.06877082971027852	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Conventional DC 1	terminal	1199	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.5848087354001069	0.06181753796108702	1.2932525467223879	1.0	0.19645664072815888	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Conventional DC 2	terminal	1199	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	-0.05280245297653395	1.230657820125603	2.5669205462042743	1.0	0.21854487276872286	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Myeloid Cell	parent	1196	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.0069115973734934	3.168870898194138	0.32391860164128816	1.0	0.8172920785241915	6.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Monocyte	parent	1196	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.1413490497089622	3.1716851102525516	0.06067212108717846	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Classical Monocyte	terminal	1196	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.5281814948770913	3.622595878694842	0.18882876763550135	1.0	0.9948067803531466	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Non-Classical Monocyte	terminal	1196	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-1.0480048513691975	0.7991652651757434	3.694340233089882	1.0	0.006901050860019828	14.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Intermediate Monocyte	terminal	1196	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.6652043246671373	2.8507510199021535	0.37109339047003215	1.0	0.9135758157591991	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Granulocyte	parent	1196	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.1271364309554017	3.1721647698930573	0.09005667787531148	1.0	0.9329225416043224	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Neutrophil	terminal	1196	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.3874126246142944	2.4187409691803294	0.06265668913207059	1.0	0.8908843490124044	5.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Eosinophil	terminal	1196	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.735829027305246	0.2670784658537461	2.005814986317984	1.0	0.23640463671528228	11.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Basophil	terminal	1196	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.35588371244528094	0.01038563287211634	0.7325386906347945	1.0	0.5014183603340978	8.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Mast Cell	terminal	1196	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.3660663183749453	0.00020302694245192784	0.7325386906347945	1.0	0.5176468618820851	7.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	DC	parent	1196	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	0.48304410407126547	1.4859515972302575	2.005814986317984	1.0	0.2749352267192584	9.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Plasmacytoid DC	terminal	1196	LILRA4,CLEC4C,IL3RA,TCF4,IRF7,GZMB,JCHAIN,SPIB	LILRA4,CLEC4C,IL3RA,TCF4	CD3D,MS4A1,CD1C,FCN1,S100A8	-0.7233671018498697	0.158841503597173	1.7644172108940852	1.0	0.10519416508436133	13.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Conventional DC 1	terminal	1196	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.6536648903683725	0.07675930649590333	1.4608483937285517	1.0	0.10623714882869488	12.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Conventional DC 2	terminal	1196	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	0.035788099330288245	1.499715508907668	2.9278548191547595	1.0	0.2564941932150759	10.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Myeloid Cell	parent	1187	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.0630394509920524	3.0839341269587908	0.0417893519334765	1.0	0.8683593501008267	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Monocyte	parent	1187	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.878917417986617	2.8833549978292896	0.008875159685345923	1.0	0.8559321176841729	4.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Classical Monocyte	terminal	1187	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.278395969947924	3.4280770483545226	0.2993621568131969	1.0	0.8788946205691476	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Non-Classical Monocyte	terminal	1187	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	-0.6393145690809405	0.9030797074924725	3.0847885531468258	1.0	0.17400227958900513	14.0
