study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_01	B_lineage	B_lineage:11	Naive B Cell	terminal	241	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.664549029534	1.839551438887914	0.3500048187078282	1.0	0.8785597245859934	2.0
infection_study_01	B_lineage	B_lineage:11	Memory B Cell	terminal	241	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.06443176980807348	0.7948503121031045	1.718564163822356	1.0	0.23693802745928452	3.0
infection_study_01	B_lineage	B_lineage:12	Naive B Cell	terminal	229	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.5426443434713073	1.6621580716188182	0.23902745629502176	1.0	0.8160625411278221	1.0
infection_study_01	B_lineage	B_lineage:12	B Cell	parent	229	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.4526225338159544	2.490788329599503	0.07633159156709779	1.0	0.7659107450583154	2.0
infection_study_01	B_lineage	B_lineage:12	Memory B Cell	terminal	229	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.03646248219599086	0.7189047284758531	1.3648844925597243	1.0	0.34212534315388277	3.0
infection_study_01	B_lineage	B_lineage:13	Memory B Cell	terminal	224	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.6714093108625188	1.013982410578952	0.6851461994328669	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:13	B Cell	parent	224	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.8085498089132335	2.8719973828339453	0.12689514784142375	1.0	0.9840809907866745	2.0
infection_study_01	B_lineage	B_lineage:13	Naive B Cell	terminal	224	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.2288409567231107	1.3215475027109422	0.18541309197566339	1.0	0.6551841658591989	3.0
infection_study_01	B_lineage	B_lineage:14	B Cell	parent	220	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.822079575792342	2.8586626449962713	0.07316613840785893	1.0	0.9923742371074453	1.0
infection_study_01	B_lineage	B_lineage:14	Naive B Cell	terminal	220	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.8740452733718687	1.941069721242394	0.1340488957410509	1.0	0.9859626933135427	2.0
infection_study_01	B_lineage	B_lineage:14	Memory B Cell	terminal	220	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.06277841984733078	0.7431588185966508	1.611874476887963	1.0	0.23866172767827507	3.0
infection_study_01	B_lineage	B_lineage:15	Naive B Cell	terminal	214	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.2304991691345242	1.293293079080859	0.1255878198926694	1.0	0.6560342858064784	1.0
infection_study_01	B_lineage	B_lineage:15	B Cell	parent	214	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.261059458125059	2.2889889886127768	0.05585906097543574	1.0	0.6484896699677922	2.0
infection_study_01	B_lineage	B_lineage:15	Memory B Cell	terminal	214	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.020274679498239	0.547239923487301	1.0539304879781242	1.0	0.32524874732261877	3.0
infection_study_01	B_lineage	B_lineage:16	B Cell	parent	212	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.9104299004995475	2.938473639663339	0.056087478327582464	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:16	Memory B Cell	terminal	212	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.5779529440068156	1.0692340461968557	0.9825622043800805	1.0	0.9066562953216493	2.0
infection_study_01	B_lineage	B_lineage:16	Naive B Cell	terminal	212	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.1437043611553792	1.4684632239507929	0.6495177255908273	1.0	0.6115369722684267	3.0
infection_study_01	B_lineage	B_lineage:17	Memory B Cell	terminal	209	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.8523574121221867	1.0077341249218295	0.3107534255992853	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:17	B Cell	parent	209	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.6751574129299076	2.7032208989437363	0.05612697202765771	1.0	0.90231638929042	2.0
infection_study_01	B_lineage	B_lineage:17	Plasma Cell	terminal	209	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,SDC1,IGHA1,IGHG1	MZB1,XBP1,PRDM1,JCHAIN	MS4A1,CD79A,CD3D,LST1	-0.10914586546817465	0.4808504907993609	1.179992712535071	1.0	0.3840451705957534	3.0
infection_study_01	B_lineage	B_lineage:18	B Cell	parent	162	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.689400451523917	2.701924348424141	0.025047793800448193	1.0	0.9110468447721591	1.0
infection_study_01	B_lineage	B_lineage:18	Naive B Cell	terminal	162	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.6325676668389344	1.7052129760936454	0.14529061850942213	1.0	0.8621637585558777	2.0
infection_study_01	B_lineage	B_lineage:18	Memory B Cell	terminal	162	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.05341477478727883	0.6398613188001845	1.3865521871749265	1.0	0.24842379706696704	3.0
infection_study_01	B_lineage	B_lineage:19	B Cell	parent	149	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.6431665480608335	2.698701145722105	0.11106919532254238	1.0	0.8827071732008661	1.0
infection_study_01	B_lineage	B_lineage:19	Naive B Cell	terminal	149	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.6156502460351103	1.7080429638169934	0.18478543556376592	1.0	0.8534906616818827	2.0
infection_study_01	B_lineage	B_lineage:19	Memory B Cell	terminal	149	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.08173452472090356	0.6567150766781149	1.4768992027980368	1.0	0.21889903804957264	3.0
infection_study_01	B_lineage	B_lineage:2	Naive B Cell	terminal	402	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.9075031190340432	1.997250952761499	0.1794956674549117	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:2	B Cell	parent	402	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.794377175652883	2.8375045422679066	0.08625473323004756	1.0	0.9753936911685614	2.0
infection_study_01	B_lineage	B_lineage:2	Memory B Cell	terminal	402	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.07704872632123722	0.7736221020413652	1.701341656725205	1.0	0.223784217787335	3.0
infection_study_01	B_lineage	B_lineage:20	B Cell	parent	135	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.5831172592504315	2.6280813829608696	0.08992824742087611	1.0	0.8458991817593617	1.0
infection_study_01	B_lineage	B_lineage:20	Naive B Cell	terminal	135	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.4409777585432364	1.5574063293237255	0.23285714156097836	1.0	0.7639408761202294	2.0
infection_study_01	B_lineage	B_lineage:20	Memory B Cell	terminal	135	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.1150856604921296	0.7187896352424366	1.2074079495006136	1.0	0.4240939480256002	3.0
infection_study_01	B_lineage	B_lineage:21	Plasma Cell	terminal	127	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,SDC1,IGHA1,IGHG1	MZB1,XBP1,PRDM1,JCHAIN	MS4A1,CD79A,CD3D,LST1	1.8399690856590005	2.002912877308415	0.32588758329882866	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:21	Plasmablast	terminal	127	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1,JCHAIN	MS4A1,LST1,CD3D	1.6889201720120517	1.7183583773393918	0.05887641065467999	1.0	1.0	2.0
infection_study_01	B_lineage	B_lineage:21	B Cell	parent	127	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	0.7324376530281119	0.7587815461045444	0.052687786152865006	1.0	0.0	3.0
infection_study_01	B_lineage	B_lineage:22	Naive B Cell	terminal	118	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.9251776839029426	2.075184894764266	0.3000144217226465	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:22	B Cell	parent	118	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.801528153774164	2.822862744259199	0.042669180970070726	1.0	0.9797769760783555	2.0
infection_study_01	B_lineage	B_lineage:22	Memory B Cell	terminal	118	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.15735847740584785	0.7653072019479308	1.8453313587075573	1.0	0.14005727623320913	3.0
infection_study_01	B_lineage	B_lineage:23	Memory B Cell	terminal	117	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.6071678055935159	0.8542850162506844	0.4942344213143373	1.0	0.9371142531106662	1.0
infection_study_01	B_lineage	B_lineage:23	B Cell	parent	117	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.5287508484299077	2.5693325256981114	0.08116335453640701	1.0	0.8125745841857681	2.0
infection_study_01	B_lineage	B_lineage:23	Naive B Cell	terminal	117	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	0.801797940895485	1.0683571700243755	0.5331184582577811	1.0	0.4362509437927034	3.0
infection_study_01	B_lineage	B_lineage:24	B Cell	parent	96	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.790621435624503	2.8406918623617714	0.10014085347453754	1.0	0.9730915615420541	1.0
infection_study_01	B_lineage	B_lineage:24	Naive B Cell	terminal	96	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.8298549509555517	2.0468072634604244	0.43390462500974536	1.0	0.9633075290509646	2.0
infection_study_01	B_lineage	B_lineage:24	Memory B Cell	terminal	96	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.16587710511503798	0.8465175374665043	2.024789285163085	1.0	0.13117617979477933	3.0
infection_study_01	B_lineage	B_lineage:25	Memory B Cell	terminal	95	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.3496973068406136	0.7511373965934133	0.8028801795055991	1.0	0.6686883507780317	1.0
infection_study_01	B_lineage	B_lineage:25	Naive B Cell	terminal	95	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.0155844341811033	1.1950083195814614	0.358847770800716	1.0	0.5458534055461355	2.0
infection_study_01	B_lineage	B_lineage:25	B Cell	parent	95	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.0771887059834664	2.396959479052321	0.6395415461377094	1.0	0.5357837044976675	3.0
infection_study_01	B_lineage	B_lineage:26	Plasma Cell	terminal	41	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,SDC1,IGHA1,IGHG1	MZB1,XBP1,PRDM1,JCHAIN	MS4A1,CD79A,CD3D,LST1	0.8881422683071637	0.9627474530279474	0.1492103694415674	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:26	Plasmablast	terminal	41	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1,JCHAIN	MS4A1,LST1,CD3D	0.7803885570871151	0.798098649193601	0.035420184212971516	1.0	1.0	2.0
infection_study_01	B_lineage	B_lineage:26	B Cell	parent	41	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	0.4505693132142157	0.47839143882645135	0.0556442512244713	1.0	0.0	3.0
infection_study_01	B_lineage	B_lineage:27	B Cell	parent	35	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.5776455823256046	2.6057889899429014	0.05628681523459298	1.0	0.8425452463271603	1.0
infection_study_01	B_lineage	B_lineage:27	Naive B Cell	terminal	35	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.421769095283179	1.5386875087306613	0.2338368268949645	1.0	0.7540931221862037	2.0
infection_study_01	B_lineage	B_lineage:27	Memory B Cell	terminal	35	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.14427512411947374	0.7396274323587293	1.1907046164785116	1.0	0.45452542716875055	3.0
infection_study_01	B_lineage	B_lineage:3	Naive B Cell	terminal	372	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.8216794005560653	1.9356979263441252	0.2280370515761196	1.0	0.9591161489679589	1.0
infection_study_01	B_lineage	B_lineage:3	B Cell	parent	372	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.6603905959641376	2.708104882898602	0.09542857386892842	1.0	0.8932648770533563	2.0
infection_study_01	B_lineage	B_lineage:3	Memory B Cell	terminal	372	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.0587459152584435	0.7611112552945332	1.6397143411059532	1.0	0.24286581586770054	3.0
infection_study_01	B_lineage	B_lineage:4	Naive B Cell	terminal	365	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.7445473324172938	1.8273710418872458	0.16564741893990398	1.0	0.9195726566817158	1.0
infection_study_01	B_lineage	B_lineage:4	B Cell	parent	365	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.691528347426198	2.7156375983456575	0.04821850183891924	1.0	0.9123511662006255	2.0
infection_study_01	B_lineage	B_lineage:4	Memory B Cell	terminal	365	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.1131104873913163	0.6877403441728422	1.6017016631283172	1.0	0.18618802404154286	3.0
infection_study_01	B_lineage	B_lineage:5	B Cell	parent	360	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.5749557599040958	2.5966213900418507	0.043331260275509625	1.0	0.8408964847409462	1.0
infection_study_01	B_lineage	B_lineage:5	Memory B Cell	terminal	360	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.38856109566008207	0.7385833281760263	0.7000444650318888	1.0	0.709205798922421	2.0
infection_study_01	B_lineage	B_lineage:5	Naive B Cell	terminal	360	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	0.9210313747625476	1.126238416723999	0.41041408392290274	1.0	0.49737864963745904	3.0
infection_study_01	B_lineage	B_lineage:6	B Cell	parent	351	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.583597947682277	2.6089397091956754	0.05068352302679649	1.0	0.8461938259764025	1.0
infection_study_01	B_lineage	B_lineage:6	Memory B Cell	terminal	351	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.33994395599807364	0.7825650729622997	0.8852422339284521	1.0	0.6585199935745597	2.0
infection_study_01	B_lineage	B_lineage:6	Naive B Cell	terminal	351	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	0.9282275186866361	1.1953492970472652	0.534243556721258	1.0	0.5010679149277522	3.0
infection_study_01	B_lineage	B_lineage:7	Memory B Cell	terminal	302	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.6602026065292307	0.8242907235595133	0.32817623406056534	1.0	0.9924056918003598	1.0
infection_study_01	B_lineage	B_lineage:7	B Cell	parent	302	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.6010501452368335	2.6309198103880362	0.05973933030240583	1.0	0.8568913771206267	2.0
infection_study_01	B_lineage	B_lineage:7	Naive B Cell	terminal	302	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	0.6972642159082593	0.947495152574852	0.5004618733331857	1.0	0.3826593748456911	3.0
infection_study_01	B_lineage	B_lineage:8	B Cell	parent	296	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.8357446208258223	2.859044156335726	0.04659907101980738	1.0	1.0	1.0
infection_study_01	B_lineage	B_lineage:8	Memory B Cell	terminal	296	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.4929746236533146	1.0727955380990115	1.1596418288913932	1.0	0.8180621362623172	2.0
infection_study_01	B_lineage	B_lineage:8	Naive B Cell	terminal	296	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.3691207709478903	1.6500887310316972	0.5619359201676136	1.0	0.7271017727063677	3.0
infection_study_01	B_lineage	B_lineage:9	B Cell	parent	281	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.669780659040007	2.710793590085059	0.08202586209010398	1.0	0.8990206381652499	1.0
infection_study_01	B_lineage	B_lineage:9	Naive B Cell	terminal	281	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.6065387811354142	1.6715830349083143	0.1300885075458004	1.0	0.8488194639469888	2.0
infection_study_01	B_lineage	B_lineage:9	Memory B Cell	terminal	281	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.0042075325894301826	0.6717843862075091	1.3351537072361577	1.0	0.30849794119998375	3.0
