study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_01	Myeloid_lineage	Myeloid_lineage:15	Intermediate Monocyte	terminal	550	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.6584824160960587	2.7023394228111615	0.08771401343020525	1.0	0.9070496832241104	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:16	Classical Monocyte	terminal	543	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.556159385591471	3.6323006716153787	0.15228257204781578	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:16	Monocyte	parent	543	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.1406817729889926	3.1442323061187967	0.007101066259608962	1.0	0.999853249353719	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:16	Neutrophil	terminal	543	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.5706489196286166	2.5744237876271385	0.007549735997043701	1.0	0.986554641302956	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:17	Myeloid Cell	parent	522	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.005882397649446	3.0334206804461865	0.055076565593481064	1.0	0.8163556731848441	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:17	Monocyte	parent	522	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.751987069003764	2.755952061331853	0.007929984656178023	1.0	0.7861443138074503	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:17	Classical Monocyte	terminal	522	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.0697830338816074	3.1948743533642814	0.25018263896534726	1.0	0.782088466628942	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:18	Conventional DC 2	terminal	435	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	1.0573112465926513	1.7192483290401914	1.3238741648950796	1.0	0.6940815910739915	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:18	Eosinophil	terminal	435	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.39806558738723113	0.016853242199082942	0.8298376591726281	1.0	0.6853413535187735	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:18	Conventional DC 1	terminal	435	CLEC9A,XCR1,BATF3,CADM1,IRF8,C1orf54	CLEC9A,XCR1,BATF3	CD1C,FCER1A,CLEC4C,S100A8	-0.21204774198746773	0.11130536436121125	0.646706212697358	1.0	0.6848706022850782	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:19	DC	parent	429	HLA-DRA,CD74,CST3,FCER1A,CD1C,CLEC4C	HLA-DRA,CD74	CD3D,MS4A1,S100A8	2.441141012798425	2.6703934160169	0.45850480643695146	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:19	Conventional DC 2	terminal	429	CD1C,FCER1A,CLEC10A,CST3,HLA-DRA,CD74	CD1C,FCER1A,CLEC10A	CLEC4C,LILRA4,S100A8,S100A9	2.4329299316643835	2.892277940308853	0.9186960172889393	1.0	1.0	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:19	Eosinophil	terminal	429	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.18729358307131522	0.04195882014716051	0.45850480643695146	1.0	0.965487989977256	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Intermediate Monocyte	terminal	1354	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.6939394557779788	2.7197128854534243	0.05154685935089002	1.0	0.9414740342576416	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Myeloid Cell	parent	1354	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.130407234281851	3.1519479725526383	0.04308147654157445	1.0	0.9296531403133658	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:2	Classical Monocyte	terminal	1354	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.3661521452904144	3.4754519430037307	0.2185995954266327	1.0	0.9196175880878454	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:20	Myeloid Cell	parent	350	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.3795214326551988	3.3909619637557444	0.02288106220109122	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:20	Classical Monocyte	terminal	350	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.3820663317399364	3.470655352941581	0.17717804240328924	1.0	0.9270025145085915	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:20	Monocyte	parent	350	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.9169074863681987	2.917690380179152	0.0015657876219068254	1.0	0.8768195056313633	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:21	Granulocyte	parent	343	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.7768483816621603	2.782072914367862	0.010449065411403644	1.0	0.792489191310448	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:21	Neutrophil	terminal	343	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.1925185473655704	2.19924311529559	0.013449135860039032	1.0	0.7891273617592766	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:21	Monocyte	parent	343	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.7091767736711256	2.7126597954749267	0.006966043607602429	1.0	0.7626067081952389	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:22	Mast Cell	terminal	261	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.19088608361447607	0.0	0.38177216722895213	1.0	0.958984935739228	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:22	Basophil	terminal	261	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.18986543796071603	0.0010206456537599918	0.38177216722895213	1.0	0.9545738732448398	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:22	Granulocyte	parent	261	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.719234446227779	2.719234446227779	0.0	1.0	0.7693912923299097	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:23	Monocyte	parent	232	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.552655703499791	2.6513524942210154	0.19739358144244928	1.0	0.6765495765854654	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:23	Classical Monocyte	terminal	232	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	2.7919605195297508	2.9903341587151178	0.3967472783707339	1.0	0.6531658331645862	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:23	Granulocyte	parent	232	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	2.1801488053310534	2.32819399141289	0.29609037216367395	1.0	0.5532674399769818	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:24	Classical Monocyte	terminal	186	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.395319022158141	3.517236223824883	0.2438344033334845	1.0	0.9331523823592544	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:24	Monocyte	parent	186	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.9596575327213763	2.962988181414509	0.006661297386265142	1.0	0.900323985643621	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:24	Neutrophil	terminal	186	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.3274171976205693	2.331520284589473	0.0082061739378078	1.0	0.8595598778636209	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:25	Myeloid Cell	parent	119	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.250822811918099	3.280152139142782	0.05865865444936672	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:25	Intermediate Monocyte	terminal	119	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.7517846060567206	2.7881108608816847	0.07265250964992856	1.0	0.9976344406718904	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:25	Non-Classical Monocyte	terminal	119	FCGR3A,MS4A7,CX3CR1,LST1,IFITM3,RHOC	FCGR3A,MS4A7,CX3CR1	S100A8,S100A9,VCAN,CD1C	1.3343679727334268	2.1503223336878277	1.6319087219088018	1.0	0.9809820198743643	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:26	Neutrophil	terminal	88	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.591564888078155	2.591564888078155	0.0	1.0	0.9974751678009999	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:26	Granulocyte	parent	88	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.201456174085086	3.201456174085086	0.0	1.0	0.9627179358284186	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:26	Classical Monocyte	terminal	88	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.424026692201468	3.4949006553400648	0.14174792627719315	1.0	0.9464740831985327	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:27	Intermediate Monocyte	terminal	85	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.8582439611355466	2.9971793397968893	0.2778707573226854	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:27	Myeloid Cell	parent	85	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.1513994679380866	3.272129480418037	0.2414600249599008	1.0	0.9487526787423336	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:27	Monocyte	parent	85	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.856179785169139	2.8816949909474667	0.05103041155665529	1.0	0.8434306988162437	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:28	Granulocyte	parent	83	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	4.391869068145752	4.391869068145752	0.0	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:28	Neutrophil	terminal	83	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	3.9099826657149683	3.9099826657149683	0.0	1.0	1.0	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:28	Monocyte	parent	83	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.414853092930609	2.414853092930609	0.0	1.0	0.6007840749763772	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:29	Eosinophil	terminal	82	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.12237967211541122	0.012362157426229337	0.2694836590832811	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:29	Basophil	terminal	82	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	0.13993551975827875	0.24861669419257623	0.21736234886859493	1.0	1.0	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:29	Mast Cell	terminal	82	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.10868117443429746	0.0	0.21736234886859493	1.0	1.0	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Intermediate Monocyte	terminal	1295	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.713536468905755	2.754298483387614	0.08152402896371741	1.0	0.9605002830694759	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Myeloid Cell	parent	1295	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.1392723635532334	3.1630034788510977	0.047462230595727684	1.0	0.9377189745627972	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:3	Classical Monocyte	terminal	1295	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.1319849232075065	3.255465970665907	0.24696209491680027	1.0	0.8109530509016086	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:30	Classical Monocyte	terminal	73	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.1316884456278933	3.241519486557131	0.2196620818584749	1.0	0.8108154714458325	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:30	Monocyte	parent	73	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.790587144792663	2.8060247326842025	0.030875175783078964	1.0	0.8073670910263661	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:30	Neutrophil	terminal	73	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.1779121478942978	2.192431376609084	0.029038457429572326	1.0	0.7815011515337316	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:31	Intermediate Monocyte	terminal	49	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.609781387205026	2.660966867492312	0.10237096057457179	1.0	0.8597670750515528	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:31	Classical Monocyte	terminal	49	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	2.730322683990306	2.9070171867782366	0.3533890055758612	1.0	0.6245629962155116	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:31	Monocyte	parent	49	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.373706747407584	2.5322287287725995	0.31704396273003144	1.0	0.5781613286070859	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:32	Eosinophil	terminal	34	CLC,RNASE2,RNASE3,PRG2,SIGLEC8,IL5RA	CLC,RNASE2,RNASE3	S100A8,CD3D,MS4A1	-0.06260729332764944	0.0020294351612820346	0.1292734569778629	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:32	Basophil	terminal	34	MS4A2,CPA3,HDC,GATA2,IL3RA,KIT	MS4A2,CPA3,HDC	CD3D,MS4A1,LST1	-0.14825959313733905	0.010546545918081322	0.3176122781108408	1.0	1.0	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:32	Mast Cell	terminal	34	TPSAB1,TPSB2,CPA3,KIT,MS4A2,HDC	TPSAB1,TPSB2,CPA3	CD3D,MS4A1,LST1	-0.15018583016068326	0.008620308894737095	0.3176122781108408	1.0	1.0	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Neutrophil	terminal	1199	S100A8,S100A9,FCGR3B,CSF3R,CXCR2,NAMPT	S100A8,S100A9,FCGR3B	CD3D,MS4A1,CD79A	2.3714885210904737	2.3760168815457825	0.009056720910617167	1.0	0.8825701466407081	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Classical Monocyte	terminal	1199	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.265299992230383	3.37138134887049	0.2121627132802133	1.0	0.8728174747371232	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:4	Monocyte	parent	1199	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	2.9014545519759647	2.9043074445624777	0.005705785173026927	1.0	0.8683232999301501	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Monocyte	parent	1196	LYZ,LST1,FCN1,S100A8,S100A9,MS4A7,FCGR3A	LYZ,LST1	CD3D,MS4A1,CLEC4C	3.1413490497089622	3.1716851102525516	0.06067212108717846	1.0	1.0	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Classical Monocyte	terminal	1196	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.5281814948770913	3.622595878694842	0.18882876763550135	1.0	0.9948067803531466	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:5	Granulocyte	parent	1196	S100A8,S100A9,CSF3R,FCGR3B	S100A8,S100A9	CD3D,MS4A1	3.1271364309554017	3.1721647698930573	0.09005667787531148	1.0	0.9329225416043224	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Intermediate Monocyte	terminal	1187	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.7500702641638632	2.7808510576095253	0.06156158689132268	1.0	0.9959700291011381	1.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Classical Monocyte	terminal	1187	LYZ,LST1,FCN1,VCAN,S100A8,S100A9,CTSS,LGALS3	FCN1,VCAN,S100A8	FCGR3A,MS4A7,CD1C,CLEC4C	3.278395969947924	3.4280770483545226	0.2993621568131969	1.0	0.8788946205691476	2.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:6	Myeloid Cell	parent	1187	LYZ,LST1,TYROBP,CST3,FCER1G	LYZ,LST1	CD3D,CD79A,MS4A1,NKG7	3.0630394509920524	3.0839341269587908	0.0417893519334765	1.0	0.8683593501008267	3.0
infection_study_01	Myeloid_lineage	Myeloid_lineage:7	Intermediate Monocyte	terminal	949	FCN1,LST1,MS4A7,HLA-DRA,CD74,S100A8	FCN1,MS4A7,HLA-DRA	CD1C,CLEC4C,NKG7	2.7194030736993398	2.7591816928874917	0.0795572383763039	1.0	0.9661960226067033	1.0
