study	lineage	cluster	n_cells	review_priority	priority_score	review_reasons	suggested_action	final_label	marker_assignment	raw_marker_winner	assignment_reason	marker_score	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	llm_review_packet
infection_study_01	T_NK_lineage	18	589	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5652546689303906	3.0853904923599322	2.466387945670628	CD8 Cytotoxic / T Effector Memory:581; NK Cell:4; gdT Cell:2; MAIT Cell:1; Blood Cell:1	CD8 Cytotoxic / T Effector Memory:568; Blood Cell:18; NK Cell:1; Treg:1; CD4 T Effector Memory:1	not_available:583; CD4 T Effector Memory:6	Study=infection_study_01; lineage=T_NK_lineage; cluster=18; cells=589; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.565; best_total_score=3.085; score_margin=2.466; CellTypist=CD8 Cytotoxic / T Effector Memory:581; NK Cell:4; gdT Cell:2; MAIT Cell:1; Blood Cell:1; PanHuman=CD8 Cytotoxic / T Effector Memory:568; Blood Cell:18; NK Cell:1; Treg:1; CD4 T Effector Memory:1; scRefMap=not_available:583; CD4 T Effector Memory:6; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	19	534	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8410486891385768	3.211179775280899	2.3701310861423224	NK Cell:523; CD8 Cytotoxic / T Effector Memory:5; gdT Cell:3; MAIT Cell:2; Memory B Cell:1	NK Cell:512; Blood Cell:12; CD8 Cytotoxic / T Effector Memory:8; Lymphoid Cell:1; MAIT Cell:1	not_available:534	Study=infection_study_01; lineage=T_NK_lineage; cluster=19; cells=534; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.841; best_total_score=3.211; score_margin=2.370; CellTypist=NK Cell:523; CD8 Cytotoxic / T Effector Memory:5; gdT Cell:3; MAIT Cell:2; Memory B Cell:1; PanHuman=NK Cell:512; Blood Cell:12; CD8 Cytotoxic / T Effector Memory:8; Lymphoid Cell:1; MAIT Cell:1; scRefMap=not_available:534; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	21	529	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.5824102079395086	2.9485822306238183	1.7058128544423439	CD8 Cytotoxic / T Effector Memory:256; NK Cell:161; Blood Cell:46; Plasmablast:34; Treg:22	Lymphoid Cell:494; Blood Cell:26; NK Cell:4; CD8 Cytotoxic / T Effector Memory:3; Treg:1	not_available:481; CD4 Naive / T Central Memory:39; CD4 T Effector Memory:6; Treg:3	Study=infection_study_01; lineage=T_NK_lineage; cluster=21; cells=529; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.582; best_total_score=2.949; score_margin=1.706; CellTypist=CD8 Cytotoxic / T Effector Memory:256; NK Cell:161; Blood Cell:46; Plasmablast:34; Treg:22; PanHuman=Lymphoid Cell:494; Blood Cell:26; NK Cell:4; CD8 Cytotoxic / T Effector Memory:3; Treg:1; scRefMap=not_available:481; CD4 Naive / T Central Memory:39; CD4 T Effector Memory:6; Treg:3; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	22	498	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.883777117036443	3.224244979919679	2.340467862883236	NK Cell:415; CD8 Cytotoxic / T Effector Memory:83	NK Cell:390; Blood Cell:64; CD8 Cytotoxic / T Effector Memory:40; Lymphoid Cell:3; CD8 T Cell (ab):1	not_available:498	Study=infection_study_01; lineage=T_NK_lineage; cluster=22; cells=498; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.884; best_total_score=3.224; score_margin=2.340; CellTypist=NK Cell:415; CD8 Cytotoxic / T Effector Memory:83; PanHuman=NK Cell:390; Blood Cell:64; CD8 Cytotoxic / T Effector Memory:40; Lymphoid Cell:3; CD8 T Cell (ab):1; scRefMap=not_available:498; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	23	460	low	2	screfmapping_not_available	accept	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.507	3.062217391304348	2.48004347826087	CD8 Cytotoxic / T Effector Memory:421; NK Cell:31; Blood Cell:3; MAIT Cell:3; Naive B Cell:1	CD8 Cytotoxic / T Effector Memory:441; Blood Cell:11; NK Cell:5; CD4 T Effector Memory:1; MAIT Cell:1	not_available:459; CD4 T Effector Memory:1	Study=infection_study_01; lineage=T_NK_lineage; cluster=23; cells=460; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=CD8 Cytotoxic / T Effector Memory; assignment_reason=raw_marker_winner; marker_score=0.507; best_total_score=3.062; score_margin=2.480; CellTypist=CD8 Cytotoxic / T Effector Memory:421; NK Cell:31; Blood Cell:3; MAIT Cell:3; Naive B Cell:1; PanHuman=CD8 Cytotoxic / T Effector Memory:441; Blood Cell:11; NK Cell:5; CD4 T Effector Memory:1; MAIT Cell:1; scRefMap=not_available:459; CD4 T Effector Memory:1; review_reasons=screfmapping_not_available.
infection_study_01	T_NK_lineage	24	427	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7369789227166277	3.1258196721311475	2.2765339578454333	CD8 Cytotoxic / T Effector Memory:408; NK Cell:11; CD4 Naive / T Central Memory:3; gdT Cell:2; Treg:1	CD8 Cytotoxic / T Effector Memory:390; Blood Cell:30; NK Cell:4; MAIT Cell:1; CD4 T Effector Memory:1	not_available:419; CD4 Naive / T Central Memory:6; CD4 T Effector Memory:2	Study=infection_study_01; lineage=T_NK_lineage; cluster=24; cells=427; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.737; best_total_score=3.126; score_margin=2.277; CellTypist=CD8 Cytotoxic / T Effector Memory:408; NK Cell:11; CD4 Naive / T Central Memory:3; gdT Cell:2; Treg:1; PanHuman=CD8 Cytotoxic / T Effector Memory:390; Blood Cell:30; NK Cell:4; MAIT Cell:1; CD4 T Effector Memory:1; scRefMap=not_available:419; CD4 Naive / T Central Memory:6; CD4 T Effector Memory:2; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	25	425	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8525283040983654	3.254545882352941	2.4020175782545756	NK Cell:419; CD8 Cytotoxic / T Effector Memory:4; Blood Cell:2	NK Cell:405; Blood Cell:17; CD8 Cytotoxic / T Effector Memory:2; Lymphoid Cell:1	not_available:423; CD4 Naive / T Central Memory:1; CD4 T Effector Memory:1	Study=infection_study_01; lineage=T_NK_lineage; cluster=25; cells=425; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.853; best_total_score=3.255; score_margin=2.402; CellTypist=NK Cell:419; CD8 Cytotoxic / T Effector Memory:4; Blood Cell:2; PanHuman=NK Cell:405; Blood Cell:17; CD8 Cytotoxic / T Effector Memory:2; Lymphoid Cell:1; scRefMap=not_available:423; CD4 Naive / T Central Memory:1; CD4 T Effector Memory:1; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	26	408	medium	6	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.8116299019607843	2.8340073529411764	1.2393995098039214	CD8 Cytotoxic / T Effector Memory:344; NK Cell:48; gdT Cell:16	CD8 Cytotoxic / T Effector Memory:350; NK Cell:33; Blood Cell:25	not_available:408	Study=infection_study_01; lineage=T_NK_lineage; cluster=26; cells=408; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.812; best_total_score=2.834; score_margin=1.239; CellTypist=CD8 Cytotoxic / T Effector Memory:344; NK Cell:48; gdT Cell:16; PanHuman=CD8 Cytotoxic / T Effector Memory:350; NK Cell:33; Blood Cell:25; scRefMap=not_available:408; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	28	392	medium	6	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9122959183673469	2.7365051020408164	0.15706632653061225	NK Cell:266; CD8 Cytotoxic / T Effector Memory:124; gdT Cell:2	CD8 Cytotoxic / T Effector Memory:300; NK Cell:53; Blood Cell:35; gdT Cell:3; MAIT Cell:1	not_available:392	Study=infection_study_01; lineage=T_NK_lineage; cluster=28; cells=392; final=NK Cell; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.912; best_total_score=2.737; score_margin=0.157; CellTypist=NK Cell:266; CD8 Cytotoxic / T Effector Memory:124; gdT Cell:2; PanHuman=CD8 Cytotoxic / T Effector Memory:300; NK Cell:53; Blood Cell:35; gdT Cell:3; MAIT Cell:1; scRefMap=not_available:392; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	29	383	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8959791122715405	3.386851174934726	2.4908720626631853	NK Cell:383	NK Cell:375; Blood Cell:7; Lymphoid Cell:1	not_available:383	Study=infection_study_01; lineage=T_NK_lineage; cluster=29; cells=383; final=NK Cell; marker_assignment=NK Cell; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.896; best_total_score=3.387; score_margin=2.491; CellTypist=NK Cell:383; PanHuman=NK Cell:375; Blood Cell:7; Lymphoid Cell:1; scRefMap=not_available:383; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	30	376	medium	6	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.9442420212765957	2.998593085106383	1.7440186170212764	NK Cell:272; CD8 Cytotoxic / T Effector Memory:104	NK Cell:255; CD8 Cytotoxic / T Effector Memory:76; Blood Cell:45	not_available:376	Study=infection_study_01; lineage=T_NK_lineage; cluster=30; cells=376; final=NK Cell; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.944; best_total_score=2.999; score_margin=1.744; CellTypist=NK Cell:272; CD8 Cytotoxic / T Effector Memory:104; PanHuman=NK Cell:255; CD8 Cytotoxic / T Effector Memory:76; Blood Cell:45; scRefMap=not_available:376; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	33	341	medium	6	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.8478982106382338	2.255131964809384	0.3116070381231668	CD8 Cytotoxic / T Effector Memory:224; NK Cell:87; CD4 Naive / T Central Memory:11; gdT Cell:7; CD4 T Effector Memory:7	CD8 Cytotoxic / T Effector Memory:165; NK Cell:107; Blood Cell:49; CD4 T Effector Memory:10; CD4 Naive / T Central Memory:4	not_available:319; CD4 Naive / T Central Memory:17; CD4 T Effector Memory:4; Treg:1	Study=infection_study_01; lineage=T_NK_lineage; cluster=33; cells=341; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.848; best_total_score=2.255; score_margin=0.312; CellTypist=CD8 Cytotoxic / T Effector Memory:224; NK Cell:87; CD4 Naive / T Central Memory:11; gdT Cell:7; CD4 T Effector Memory:7; PanHuman=CD8 Cytotoxic / T Effector Memory:165; NK Cell:107; Blood Cell:49; CD4 T Effector Memory:10; CD4 Naive / T Central Memory:4; scRefMap=not_available:319; CD4 Naive / T Central Memory:17; CD4 T Effector Memory:4; Treg:1; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	34	334	medium	5	raw_marker_winner_changed_by_policy;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5947005988023952	3.0509880239520957	2.4557784431137724	CD8 Cytotoxic / T Effector Memory:317; NK Cell:14; Blood Cell:1; gdT Cell:1; MAIT Cell:1	CD8 Cytotoxic / T Effector Memory:330; Blood Cell:3; MAIT Cell:1	not_available:334	Study=infection_study_01; lineage=T_NK_lineage; cluster=34; cells=334; final=CD8 Cytotoxic / T Effector Memory; marker_assignment=CD8 Cytotoxic / T Effector Memory; raw_marker_winner=NKT Cell; assignment_reason=source_supported_marker_tiebreak; marker_score=0.595; best_total_score=3.051; score_margin=2.456; CellTypist=CD8 Cytotoxic / T Effector Memory:317; NK Cell:14; Blood Cell:1; gdT Cell:1; MAIT Cell:1; PanHuman=CD8 Cytotoxic / T Effector Memory:330; Blood Cell:3; MAIT Cell:1; scRefMap=not_available:334; review_reasons=raw_marker_winner_changed_by_policy,ambiguous_or_missing_label_candidate,screfmapping_not_available.
infection_study_01	T_NK_lineage	36	297	medium	5	marker_assignment_disagrees_with_final;ambiguous_or_missing_label_candidate;screfmapping_not_available	evaluate_ontology_gap_or_conservative_policy	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.795050505050505	2.3961010101010105	0.4051414141414147	NK Cell:181; CD8 Cytotoxic / T Effector Memory:102; gdT Cell:13; Blood Cell:1	NK Cell:166; CD8 Cytotoxic / T Effector Memory:113; Blood Cell:18	not_available:297	Study=infection_study_01; lineage=T_NK_lineage; cluster=36; cells=297; final=NK Cell; marker_assignment=NKT Cell; raw_marker_winner=NKT Cell; assignment_reason=raw_marker_winner; marker_score=0.795; best_total_score=2.396; score_margin=0.405; CellTypist=NK Cell:181; CD8 Cytotoxic / T Effector Memory:102; gdT Cell:13; Blood Cell:1; PanHuman=NK Cell:166; CD8 Cytotoxic / T Effector Memory:113; Blood Cell:18; scRefMap=not_available:297; review_reasons=marker_assignment_disagrees_with_final,ambiguous_or_missing_label_candidate,screfmapping_not_available.
