study	lineage	cluster	n_cells	chosen_label	cluster_marker_gene_assignment	cluster_marker_raw_winner	cluster_marker_assignment_reason	marker_assignment_score	marker_assignment_base_score	marker_assignment_penalty	negative_marker_penalty	confound_marker_penalty	best_total_score	score_margin	top_celltypist	top_panhuman_fine	top_screfmapping	feedback_flags
infection_study_06	T_NK_lineage	0	14466	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6159971657680077	1.0	0.38400283423199233	0.25663866998479196	0.12736416424720035	2.5291590626296143	1.475885006221485	CD8 Cytotoxic / T Effector Memory:7457; MAIT Cell:2871; CD4 T Effector Memory:2667; CD8 Naive / T Central Memory:817; CD4 Naive / T Central Memory:469	CD8 Cytotoxic / T Effector Memory:9789; MAIT Cell:2629; gdT Cell:774; not_available:551; CD4 T Effector Memory:501	not_available:14466	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	1	25257	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.857461772973829	1.0	0.14253822702617097	0.11411442372411609	0.028423803302054875	3.3109677317179393	2.4469660443626484	CD4 Naive / T Central Memory:22824; CD4 T Effector Memory:1149; CD8 Naive / T Central Memory:892; Treg:329; CD8 Cytotoxic / T Effector Memory:28	CD4 Naive / T Central Memory:20445; CD4 T Effector Memory:2501; CD8 Naive / T Central Memory:1041; Treg:851; not_available:373	not_available:25257	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	10	7828	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.5322253449156873	0.6391159938681655	0.10689064895247828	0.04526571282575371	0.061624936126724573	2.3151091128631007	0.5475331036653492	CD4 Naive / T Central Memory:3889; CD4 T Effector Memory:2695; Treg:522; CD8 Cytotoxic / T Effector Memory:409; CD8 Naive / T Central Memory:137	CD4 T Effector Memory:4541; CD4 Naive / T Central Memory:944; Treg:901; CD8 Cytotoxic / T Effector Memory:539; not_available:408	not_available:7828	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	11	7075	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8202388692579505	1.0	0.17976113074204947	0.06682120141342757	0.1129399293286219	2.9861628268551237	1.9850108833922262	NK Cell:6006; CD8 Cytotoxic / T Effector Memory:865; Classical Monocyte:115; Treg:35; gdT Cell:30	NK Cell:3985; Lymphoid Cell:1234; not_available:737; CD8 Cytotoxic / T Effector Memory:709; gdT Cell:362	not_available:7075	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	12	24369	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	CD8 Naive / T Central Memory	raw_marker_winner	0.7926913291476876	1.0	0.20730867085231236	0.20235976035126596	0.004948910501046412	3.3278712708769342	2.725154704747836	CD8 Naive / T Central Memory:20797; CD4 Naive / T Central Memory:1730; CD4 T Effector Memory:1579; CD8 Cytotoxic / T Effector Memory:211; Treg:21	CD8 Naive / T Central Memory:22318; CD4 T Effector Memory:998; not_available:523; CD8 Cytotoxic / T Effector Memory:294; CD4 Naive / T Central Memory:177	not_available:24369	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	13	32373	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.847519445216693	1.0	0.15248055478330708	0.1289818058258425	0.023498748957464552	3.3350924226979273	2.4822111636240076	CD4 Naive / T Central Memory:29059; CD4 T Effector Memory:2246; CD8 Naive / T Central Memory:725; Treg:276; CD8 Cytotoxic / T Effector Memory:39	CD4 Naive / T Central Memory:25942; CD4 T Effector Memory:3860; Treg:1060; CD8 Naive / T Central Memory:813; not_available:637	not_available:32373	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	14	11232	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8838612891737891	1.0	0.11613871082621083	0.02570067663817664	0.09043803418803419	3.0699704415954416	2.009112624643875	NK Cell:9950; CD8 Cytotoxic / T Effector Memory:1274; MAIT Cell:6; Classical Monocyte:1; CD4 T Effector Memory:1	NK Cell:8578; CD8 Cytotoxic / T Effector Memory:1595; not_available:637; gdT Cell:326; Lymphoid Cell:95	not_available:11232	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	15	40632	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.835273282142154	1.0	0.16472671785784604	0.14038383540066943	0.024342882457176605	3.3684048040952943	2.515956487497539	CD4 Naive / T Central Memory:38211; CD4 T Effector Memory:1227; CD8 Naive / T Central Memory:807; Treg:308; CD8 Cytotoxic / T Effector Memory:29	CD4 Naive / T Central Memory:36689; CD4 T Effector Memory:1212; Treg:1103; CD8 Naive / T Central Memory:1056; not_available:490	not_available:40632	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	16	9471	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7752666033153839	1.0	0.22473339668461617	0.032842360891141384	0.1918910357934748	2.885876359412945	1.8017036215816704	CD8 Cytotoxic / T Effector Memory:7257; NK Cell:2125; MAIT Cell:31; gdT Cell:26; Classical Monocyte:17	CD8 Cytotoxic / T Effector Memory:7077; gdT Cell:1199; NK Cell:622; not_available:480; Lymphoid Cell:83	not_available:9471	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	17	10196	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.6679104550804238	1.0	0.33208954491957626	0.22339986269125145	0.10868968222832483	2.097431836014123	0.5799622400941544	MAIT Cell:3501; CD8 Cytotoxic / T Effector Memory:3401; CD4 T Effector Memory:2514; CD8 Naive / T Central Memory:395; CD4 Naive / T Central Memory:224	CD8 Cytotoxic / T Effector Memory:4740; MAIT Cell:3620; gdT Cell:762; CD4 T Effector Memory:555; not_available:417	not_available:10196	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	18	15014	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7875945783934994	0.9006260823231651	0.11303150392966566	0.05768815771946184	0.055343346210203814	2.9964573731184228	2.021007792726788	CD4 Naive / T Central Memory:10341; CD4 T Effector Memory:3109; CD8 Naive / T Central Memory:787; Treg:673; CD8 Cytotoxic / T Effector Memory:86	CD4 Naive / T Central Memory:7693; CD4 T Effector Memory:4942; Treg:1099; CD8 Naive / T Central Memory:785; not_available:348	not_available:15014	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	19	12958	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.629642305911406	1.0	0.3703576940885939	0.03677033492822967	0.33358735916036425	3.162550162062047	2.4841406852909405	CD8 Cytotoxic / T Effector Memory:12462; NK Cell:289; MAIT Cell:108; CD4 T Effector Memory:45; CD4 Naive / T Central Memory:23	CD8 Cytotoxic / T Effector Memory:11913; gdT Cell:531; not_available:279; NK Cell:135; Lymphoid Cell:55	not_available:12958	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	2	8041	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8539422957343614	1.0	0.14605770426563858	0.037768934212162666	0.10828877005347592	3.261879119512499	2.4079368237781376	NK Cell:7918; CD8 Cytotoxic / T Effector Memory:103; Treg:13; Classical Monocyte:6; CD4 T Effector Memory:1	NK Cell:7297; Lymphoid Cell:429; not_available:177; CD8 Cytotoxic / T Effector Memory:71; gdT Cell:61	not_available:8041	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	20	5005	Treg	NKT Cell	NKT Cell	raw_marker_winner	0.8383926073926073	1.0	0.1616073926073926	0.09442957042957044	0.06717782217782217	1.9278981018981018	0.673438397795525	Treg:2777; CD4 T Effector Memory:873; NK Cell:650; CD8 Cytotoxic / T Effector Memory:538; Blood Cell:75	Lymphoid Cell:4475; not_available:175; Treg:167; CD4 T Effector Memory:128; CD8 Cytotoxic / T Effector Memory:51	not_available:5005	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	21	15319	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.7763803120308114	0.9022129381813434	0.125832626150532	0.07428879169658593	0.05154383445394608	2.439427627158233	0.36895305309987414	CD4 T Effector Memory:8250; CD4 Naive / T Central Memory:5963; Treg:534; CD8 Naive / T Central Memory:395; CD8 Cytotoxic / T Effector Memory:97	CD4 T Effector Memory:11417; CD4 Naive / T Central Memory:1982; Treg:874; not_available:388; CD8 Naive / T Central Memory:342	not_available:15319	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	22	7183	NK Cell	NKT Cell	NKT Cell	raw_marker_winner	0.8707538632883196	1.0	0.12924613671168034	0.05691911457608241	0.07232702213559794	3.197634832242796	2.3268809689544763	NK Cell:6983; CD8 Cytotoxic / T Effector Memory:130; MAIT Cell:15; Classical Monocyte:14; CD4 Naive / T Central Memory:13	NK Cell:6897; not_available:149; gdT Cell:55; Lymphoid Cell:52; CD8 Cytotoxic / T Effector Memory:21	not_available:7183	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	23	16156	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8599873112156474	1.0	0.14001268878435255	0.03136110423372122	0.10865158455063134	3.305338016835851	2.4453507056202035	NK Cell:16057; CD8 Cytotoxic / T Effector Memory:71; Classical Monocyte:11; Treg:7; CD4 Naive / T Central Memory:4	NK Cell:15380; not_available:373; Lymphoid Cell:336; CD8 Cytotoxic / T Effector Memory:36; gdT Cell:22	not_available:16156	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	24	12997	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5936127567900285	1.0	0.40638724320997155	0.1663260752481342	0.24006116796183735	3.1596972378241137	2.6091609164091674	CD8 Cytotoxic / T Effector Memory:12369; CD4 T Effector Memory:197; MAIT Cell:159; Treg:90; NK Cell:76	CD8 Cytotoxic / T Effector Memory:12346; gdT Cell:286; not_available:200; Lymphoid Cell:81; MAIT Cell:70	not_available:12997	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	25	25299	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8160192102454642	0.9296019605518004	0.11358275030633622	0.06983200917032294	0.04375074113601328	2.4662006325356023	0.27785326702708435	CD4 T Effector Memory:14879; CD4 Naive / T Central Memory:7848; Treg:2225; CD8 Naive / T Central Memory:202; CD8 Cytotoxic / T Effector Memory:91	CD4 T Effector Memory:19796; Treg:3164; CD4 Naive / T Central Memory:1638; not_available:485; CD8 Cytotoxic / T Effector Memory:124	not_available:25299	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	26	6235	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.5458291900561347	1.0	0.4541708099438653	0.09379791499599038	0.3603728949478749	2.1698476343223736	0.3476062550120287	CD8 Cytotoxic / T Effector Memory:3157; NK Cell:2027; Treg:820; CD4 T Effector Memory:155; T Cell:38	Lymphoid Cell:5845; CD8 Cytotoxic / T Effector Memory:267; not_available:103; gdT Cell:7; NK Cell:7	not_available:6235	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	27	16472	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	NKT Cell	source_supported_marker_tiebreak	0.8002540675084993	0.8941233608547838	0.0938692933462846	0.0631854055366683	0.03068388780961632	2.665445024330377	0.45602449251881794	CD4 T Effector Memory:8194; CD4 Naive / T Central Memory:7577; Treg:224; CD8 Naive / T Central Memory:211; CD8 Cytotoxic / T Effector Memory:185	CD4 T Effector Memory:12502; CD4 Naive / T Central Memory:2121; Treg:585; not_available:532; CD8 Cytotoxic / T Effector Memory:477	not_available:16472	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	28	28775	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.8296990443092963	1.0	0.17030095569070372	0.14856854908774977	0.02173240660295395	3.3536608166811472	2.5333741094700266	CD4 Naive / T Central Memory:26427; CD4 T Effector Memory:1580; CD8 Naive / T Central Memory:422; Treg:298; CD8 Cytotoxic / T Effector Memory:19	CD4 Naive / T Central Memory:24476; CD4 T Effector Memory:2646; Treg:903; not_available:379; CD8 Naive / T Central Memory:317	not_available:28775	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	29	14776	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8552074309691391	1.0	0.14479256903086085	0.03296765024363833	0.1118249187872225	3.304365389821332	2.449157958852193	NK Cell:14740; CD8 Cytotoxic / T Effector Memory:28; Classical Monocyte:5; Treg:3	NK Cell:14521; not_available:151; Lymphoid Cell:92; gdT Cell:8; CD8 Cytotoxic / T Effector Memory:4	not_available:14776	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	3	7493	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.5932116642199387	1.0	0.40678833578006135	0.04466034965968237	0.362127986120379	3.120056719604965	2.526845055385026	CD8 Cytotoxic / T Effector Memory:7217; NK Cell:143; Treg:46; MAIT Cell:41; CD4 T Effector Memory:21	CD8 Cytotoxic / T Effector Memory:6738; gdT Cell:510; not_available:125; Lymphoid Cell:62; MAIT Cell:34	not_available:7493	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	30	16930	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	raw_marker_winner	0.5416066154754873	1.0	0.45839338452451267	0.06318369757826343	0.39520968694624925	3.138216184288246	2.607541642055523	CD8 Cytotoxic / T Effector Memory:16812; NK Cell:82; CD4 Naive / T Central Memory:9; Treg:7; Classical Monocyte:6	CD8 Cytotoxic / T Effector Memory:16721; Lymphoid Cell:104; not_available:82; gdT Cell:16; NK Cell:6	not_available:16930	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	31	23911	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7764859269792146	0.9210823470369286	0.14459642005771403	0.08645267868345113	0.0581437413742629	2.4340847308770024	0.11489335075664675	CD4 T Effector Memory:16380; CD4 Naive / T Central Memory:6424; Treg:496; CD8 Naive / T Central Memory:349; CD8 Cytotoxic / T Effector Memory:156	CD4 T Effector Memory:21389; CD4 Naive / T Central Memory:681; Treg:643; not_available:590; CD8 Cytotoxic / T Effector Memory:345	not_available:23911	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	4	13775	Treg	Treg	NKT Cell	source_supported_marker_tiebreak	0.8667713251853311	0.9701103451490334	0.10333901996370234	0.0605059891107078	0.04283303085299455	2.403733212341198	0.7139057504295956	Treg:7625; CD4 T Effector Memory:4870; CD4 Naive / T Central Memory:848; CD8 Cytotoxic / T Effector Memory:299; Classical Monocyte:58	Treg:8453; CD4 T Effector Memory:4084; CD8 Cytotoxic / T Effector Memory:660; not_available:470; Lymphoid Cell:68	not_available:13775	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	5	19617	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	CD4 Naive / T Central Memory	raw_marker_winner	0.7411383493908344	1.0	0.25886165060916555	0.21309394912575827	0.04576770148340725	3.0220681551715347	2.1852939287352804	CD4 Naive / T Central Memory:14892; CD4 T Effector Memory:2823; Treg:538; CD8 Naive / T Central Memory:515; Classical Monocyte:498	CD4 Naive / T Central Memory:10422; CD4 T Effector Memory:5260; Treg:1620; not_available:1036; CD8 Naive / T Central Memory:788	not_available:19617	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	6	5186	NK Cell	NK Cell	NKT Cell	source_supported_marker_tiebreak	0.8751253374469726	1.0	0.12487466255302739	0.02904936367142306	0.09582529888160432	3.238932124951793	2.3638067875048203	NK Cell:4802; CD8 Cytotoxic / T Effector Memory:363; Classical Monocyte:10; Treg:4; MAIT Cell:4	NK Cell:4575; not_available:207; CD8 Cytotoxic / T Effector Memory:199; Lymphoid Cell:126; gdT Cell:70	not_available:5186	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	7	6173	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7054786975538636	1.0	0.2945213024461364	0.0388433500728981	0.25567795237323826	2.904634699497813	1.9892612992062206	CD8 Cytotoxic / T Effector Memory:4972; NK Cell:846; CD4 Naive / T Central Memory:121; CD4 T Effector Memory:105; MAIT Cell:54	CD8 Cytotoxic / T Effector Memory:4484; NK Cell:544; not_available:471; gdT Cell:442; Lymphoid Cell:103	not_available:6173	screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	8	10393	CD4 T Effector Memory	NKT Cell	NKT Cell	raw_marker_winner	0.7546925815452707	0.9281246993168478	0.17343211777157702	0.09952179351486577	0.07391032425671124	2.5302008563456173	0.5167568152899786	CD4 T Effector Memory:8571; CD4 Naive / T Central Memory:1180; Treg:331; CD8 Cytotoxic / T Effector Memory:119; CD8 Naive / T Central Memory:112	CD4 T Effector Memory:9576; Treg:270; not_available:221; CD8 Cytotoxic / T Effector Memory:202; MAIT Cell:64	not_available:10393	marker_final_disagreement;screfmapping_missing_for_scope
infection_study_06	T_NK_lineage	9	12264	CD8 Cytotoxic / T Effector Memory	CD8 Cytotoxic / T Effector Memory	NKT Cell	source_supported_marker_tiebreak	0.7318199608610567	1.0	0.2681800391389433	0.05750244618395303	0.21067759295499022	3.0979354207436396	2.1404413323548592	CD8 Cytotoxic / T Effector Memory:11142; NK Cell:449; MAIT Cell:271; CD4 T Effector Memory:172; Classical Monocyte:125	CD8 Cytotoxic / T Effector Memory:10191; gdT Cell:1395; not_available:413; NK Cell:101; MAIT Cell:71	not_available:12264	screfmapping_missing_for_scope
