study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_04	T_NK_lineage	T_NK_lineage:0	MAIT Cell	terminal	1798	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.18845520791891135	0.19907528845850544	0.02124016107918821	1.0	0.017573436100840563	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:0	NKT Cell	terminal	1798	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.9611464288401221	0.9717665093797162	0.02124016107918821	1.0	0.7959923654369248	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	NK Cell	terminal	1553	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	1.760148735046003	1.8445866338510477	0.16887579761008947	1.0	0.9146164840312911	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	T Cell	parent	1553	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	0.6545817271844081	0.6664615951502469	0.023759735931677736	1.0	0.3736876338860799	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD4 T Cell (ab)	parent	1553	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.1578264235049313	0.20724033025949135	0.09882781350912007	1.0	0.0	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD4 Naive / T Central Memory	terminal	1553	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	-0.7475903203313916	0.16211089653425345	1.8194024337312904	1.0	0.025452330914943536	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD4 T Effector Memory	terminal	1553	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.48274915387610506	0.512730175114722	0.059962042477233746	1.0	0.5254536054311575	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	Treg	terminal	1553	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	-0.7086242532008553	0.14113601116848548	1.6995205287386814	1.0	0.023082907005342417	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD8 T Cell (ab)	parent	1553	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.22687276051161653	0.23524327004869292	0.016741019074152815	1.0	0.039137715175791406	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD8 Naive / T Central Memory	terminal	1553	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	-0.9316514130622318	0.20547510801982474	2.274253042164113	1.0	0.028139501075724025	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	CD8 Cytotoxic / T Effector Memory	terminal	1553	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	1.3003628630264576	1.3319464528657636	0.06316717967861173	1.0	0.8443049859408007	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	ydT Cell	terminal	1553	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.2840807655385237	0.2920150020189565	0.015868472960865736	1.0	0.137206451247212	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	MAIT Cell	terminal	1553	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.2012798766205561	0.20921411310098897	0.015868472960865736	1.0	0.03955972136067333	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:1	NKT Cell	terminal	1553	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.8963375115677509	0.9042717480481838	0.015868472960865736	1.0	0.7057780192880058	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	NK Cell	terminal	1498	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	1.0180960964436365	1.426426837805196	0.8166614827231189	1.0	0.5824431159047401	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	T Cell	parent	1498	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	1.2308654628425477	1.2555300223174815	0.04932911894986722	1.0	1.0	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD4 T Cell (ab)	parent	1498	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.6252916362817997	1.0176066041788527	0.7846299357941058	1.0	0.40113332952994296	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD4 Naive / T Central Memory	terminal	1498	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	-0.1861140556344999	0.510519456728119	1.393267024725238	1.0	0.2898218674519538	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD4 T Effector Memory	terminal	1498	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.8691206675803709	0.9447343927200073	0.15122745027927276	1.0	1.0	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	Treg	terminal	1498	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	-0.5455665169753761	0.3514429187424511	1.7940188714356544	1.0	0.1804388756369775	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD8 T Cell (ab)	parent	1498	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	1.395570480295643	1.4209147204544261	0.0506884803175661	1.0	1.0	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD8 Naive / T Central Memory	terminal	1498	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	-0.007123626002641484	0.8635296946533213	1.7413066413119256	1.0	0.45249151757185413	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	CD8 Cytotoxic / T Effector Memory	terminal	1498	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	1.6292592662187986	1.7097443220959458	0.1609701117542939	1.0	1.0	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	ydT Cell	terminal	1498	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.7673320895666856	0.7819887838816716	0.0293133886299719	1.0	1.0	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	MAIT Cell	terminal	1498	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.5600861340090448	0.5747428283240308	0.0293133886299719	1.0	0.6546880269319945	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:2	NKT Cell	terminal	1498	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	1.2101581151246024	1.2248148094395883	0.0293133886299719	1.0	1.0	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	NK Cell	terminal	1491	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	-0.2871787538071114	0.060522561741706754	0.6954026310976362	1.0	0.0	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	T Cell	parent	1491	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	1.0164210954422443	1.031470341957471	0.030098493030453432	1.0	0.7918978788509171	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD4 T Cell (ab)	parent	1491	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	1.1283757895870867	1.2660872891155528	0.27542299905693185	1.0	0.8530885935626472	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD4 Naive / T Central Memory	terminal	1491	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	1.3612975372315093	1.3932298396834584	0.06386460490389849	1.0	1.0	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD4 T Effector Memory	terminal	1491	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.054302505920617174	0.6250920458285568	1.1415790798158794	1.0	0.0	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	Treg	terminal	1491	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.16635518482993067	0.2678883247452243	0.20306627983058723	1.0	0.8674662536115232	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD8 T Cell (ab)	parent	1491	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.8198936543474256	0.8928664887375195	0.14594566878018805	1.0	0.7449026394874233	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD8 Naive / T Central Memory	terminal	1491	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	1.2718810431025709	1.3108675323093033	0.0779729784134648	1.0	1.0	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	CD8 Cytotoxic / T Effector Memory	terminal	1491	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	-0.23578943443817305	0.33575560020881484	1.1430900692939758	1.0	0.005063018602137169	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	ydT Cell	terminal	1491	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.36181287026074865	0.37610945876428753	0.028593177007077766	1.0	0.2878530106852351	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	MAIT Cell	terminal	1491	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.6909885958709445	0.7052851843744834	0.028593177007077766	1.0	0.8791038722583535	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:3	NKT Cell	terminal	1491	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.5074012559544393	0.5216978444579782	0.028593177007077766	1.0	0.164376751214022	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	NK Cell	terminal	1427	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	-0.2975604463016227	0.050194381101196596	0.6955096548056386	1.0	0.0	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	T Cell	parent	1427	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	1.0089043113699976	1.044095258154732	0.07038189356946911	1.0	0.7832100566182569	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD4 T Cell (ab)	parent	1427	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	1.3218053734962474	1.3714292396760603	0.0992477323596262	1.0	1.0	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD4 Naive / T Central Memory	terminal	1427	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	1.5040472317844649	1.5301437138090956	0.052192964049261104	1.0	1.0	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD4 T Effector Memory	terminal	1427	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.13152380422700988	0.7199541193891479	1.1768606303242761	1.0	0.031185944910029285	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	Treg	terminal	1427	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	0.28956272790878074	0.3321724038652047	0.085219351912848	1.0	0.9863655020169289	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD8 T Cell (ab)	parent	1427	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.6075833221903139	0.7481830731420643	0.28119950190350096	1.0	0.4922282614630156	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD8 Naive / T Central Memory	terminal	1427	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	1.2571452687293079	1.28878757633042	0.06328461520222407	1.0	1.0	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	CD8 Cytotoxic / T Effector Memory	terminal	1427	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	-0.32780708988024077	0.26216115375578825	1.1799364872720581	1.0	0.0	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	ydT Cell	terminal	1427	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.3511855361604212	0.3678885158799681	0.033405959439093864	1.0	0.26725699924396806	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	MAIT Cell	terminal	1427	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.7595721205912955	0.7762751003108423	0.033405959439093864	1.0	0.9966817195857502	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:4	NKT Cell	terminal	1427	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	0.4917586075703485	0.5084615872898955	0.033405959439093864	1.0	0.14260210421479186	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	NK Cell	terminal	1304	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	2.0780503159537456	2.203958986532743	0.2518173411579951	1.0	1.0	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	T Cell	parent	1304	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	0.8637951803879321	0.8731783347809973	0.01876630878613039	1.0	0.6154944055910282	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD4 T Cell (ab)	parent	1304	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.21020739442823122	0.27459454629684515	0.1287743037372279	1.0	0.028234467798348685	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD4 Naive / T Central Memory	terminal	1304	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	-0.8376844103259542	0.1790950959171254	2.033559012486159	1.0	0.0	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD4 T Effector Memory	terminal	1304	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.6201892914256841	0.6477635024190356	0.055148421986702764	1.0	0.7188685036331316	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	Treg	terminal	1304	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	-0.7484897737625552	0.20840146270997684	1.913782472945064	1.0	0.0	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD8 T Cell (ab)	parent	1304	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.32980010418682254	0.338755496221086	0.017910784068526912	1.0	0.16163341418676383	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD8 Naive / T Central Memory	terminal	1304	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	-1.0338297526135625	0.23695821233281653	2.541575929892758	1.0	0.0	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	CD8 Cytotoxic / T Effector Memory	terminal	1304	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	1.6015848252222114	1.6309831378201298	0.05879662519583673	1.0	1.0	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	ydT Cell	terminal	1304	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.41547665780825366	0.4255274627624358	0.020101609908364303	1.0	0.39185463252904995	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	MAIT Cell	terminal	1304	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.24312148934375494	0.2531722942979371	0.020101609908364303	1.0	0.11129191612261023	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:5	NKT Cell	terminal	1304	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	1.0630149555267678	1.07306576048095	0.020101609908364303	1.0	0.9377938784843776	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	NK Cell	terminal	1231	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	1.5182780853405318	1.7491281199489155	0.46170006921676765	1.0	0.8063452049008144	4.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	T Cell	parent	1231	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	0.842222449047889	0.8780651164384126	0.0716853347810471	1.0	0.5905608631141043	6.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD4 T Cell (ab)	parent	1231	CD3D,CD3E,TRAC,CD4,IL7R	CD3D,CD3E,CD4	CD8A,CD8B,MS4A1,LST1	0.43281713866006055	0.5620913454423002	0.25854841356447905	1.0	0.2282201860316482	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD4 Naive / T Central Memory	terminal	1231	CD3D,CD3E,CD4,IL7R,CCR7,SELL,TCF7,LEF1,LTB,MAL	CD4,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1,FOXP3	-0.5488212139988022	0.32088479509593804	1.7394120181894805	1.0	0.11904221141931398	12.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD4 T Effector Memory	terminal	1231	CD3D,CD3E,CD4,IL7R,GZMK,CCL5,ANXA1,CXCR3,KLRB1	CD4,GZMK,CCL5	CCR7,TCF7,LEF1,FOXP3	0.651933913763136	0.6817461402421179	0.059624452957963675	1.0	0.7635416464815481	5.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	Treg	terminal	1231	CD3D,CD3E,CD4,FOXP3,IL2RA,CTLA4,IKZF2,TIGIT,TNFRSF18,CCR8	FOXP3,IL2RA,CTLA4	NKG7,GNLY,GZMB,CD8A	-0.5778322759825074	0.27796544464112877	1.7115954412472723	1.0	0.14930137870042492	11.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD8 T Cell (ab)	parent	1231	CD3D,CD3E,TRAC,CD8A,CD8B	CD3D,CD3E,CD8A	CD4,MS4A1,LST1	0.6312843340184996	0.6544870176710412	0.04640536730508316	1.0	0.5204352656224002	7.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD8 Naive / T Central Memory	terminal	1231	CD3D,CD3E,CD8A,CD8B,CCR7,TCF7,LEF1,SELL,IL7R	CD8A,CCR7,TCF7	NKG7,GNLY,GZMB,PRF1	-0.6517242249160243	0.43524321408809363	2.173934878008236	1.0	0.15662419177359083	10.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	CD8 Cytotoxic / T Effector Memory	terminal	1231	CD3D,CD3E,CD8A,CD8B,NKG7,GNLY,PRF1,GZMB,GZMH,CCL5,CST7	CD8A,NKG7,GNLY	CCR7,TCF7,LEF1,MS4A1	1.4729284327946282	1.5049003161229708	0.06394376665668502	1.0	0.9385822711463006	1.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	ydT Cell	terminal	1231	CD3D,CD3E,TRDC,TRGC1,TRGC2,TRDV2	TRDC,TRGC1,TRGC2	MS4A1,LST1	0.6539902842903472	0.6627726482886658	0.017564727996637143	1.0	0.8540993811694372	3.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	MAIT Cell	terminal	1231	CD3D,CD3E,TRAV1-2,SLC4A10,KLRB1,DPP4,IL7R	SLC4A10,KLRB1	MS4A1,LST1	0.3691097514921542	0.3778921154904728	0.017564727996637143	1.0	0.32728298267000927	8.0
infection_study_04	T_NK_lineage	T_NK_lineage:6	NKT Cell	terminal	1231	CD3D,CD3E,TRAC,NKG7,GNLY,KLRD1,ZBTB16	CD3D,NKG7,ZBTB16	MS4A1,LST1	1.0253488706735887	1.0341312346719072	0.017564727996637143	1.0	0.8853624946558458	2.0
infection_study_04	T_NK_lineage	T_NK_lineage:7	NK Cell	terminal	1212	NKG7,GNLY,KLRD1,FCGR3A,PRF1,GZMB,GZMH,TYROBP	NKG7,GNLY,KLRD1	CD3D,CD3E,TRAC,MS4A1,LST1	0.7474374681957091	1.0494498556154002	0.6040247748393823	1.0	0.4612851501747609	9.0
infection_study_04	T_NK_lineage	T_NK_lineage:7	T Cell	parent	1212	CD3D,CD3E,CD247,TRAC,LCK	CD3D,CD3E,TRAC	MS4A1,CD79A,LST1,S100A8	0.9225366542490797	0.939906804258674	0.03474030001918868	1.0	0.6833872009254509	5.0
